 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	Sjavarhiti (degC)	
04:10 07.12.2019 	 2,95 	 3,16 	 7 	 11 	 95 	 996 	 -1,4 	 4,2 	  
04:00 07.12.2019 	 2,98 	 3,14 	 5 	 9 	 96 	 996 	 -1,7 	 4,2 	  
03:50 07.12.2019 	 3,01 	 3,21 	 6 	 11 	 96 	 996 	 -1,4 	 4,2 	  
03:40 07.12.2019 	 3,03 	 3,21 	 7 	 10 	 96 	 997 	 -1,4 	 4,3 	  
03:30 07.12.2019 	 3,05 	 3,26 	 6 	 11 	 93 	 997 	 -1,5 	 4,3 	  
03:20 07.12.2019 	 3,06 	 3,22 	 6 	 9 	 94 	 997 	 -1,2 	 4,3 	  
03:10 07.12.2019 	 3,07 	 3,23 	 5 	 9 	 94 	 997 	 -1,4 	 4,3 	  
03:00 07.12.2019 	 3,06 	 3,14 	 5 	 8 	 87 	 997 	 -1,7 	 4,3 	  
02:50 07.12.2019 	 3,06 	 3,18 	 6 	 10 	 79 	 997 	 -1,9 	 4,3 	  
02:40 07.12.2019 	 3,04 	 3,11 	 6 	 11 	 89 	 998 	 -1,4 	 4,3 	  
02:30 07.12.2019 	 3,03 	 3,06 	 6 	 11 	 89 	 998 	 -1,2 	 4,3 	  
02:20 07.12.2019 	 3 	 3,09 	 7 	 12 	 88 	 998 	 -1,3 	 4,3 	  
02:10 07.12.2019 	 2,97 	 3,08 	 6 	 10 	 88 	 999 	 -1,7 	 4,3 	  
02:00 07.12.2019 	 2,93 	 3,13 	 6 	 9 	 93 	 999 	 -1,9 	 4,4 	  
01:50 07.12.2019 	 2,89 	 3,05 	 6 	 10 	 93 	 999 	 -1,8 	 4,3 	  
01:40 07.12.2019 	 2,85 	 3,02 	 5 	 8 	 93 	 999 	 -1,7 	 4,3 	  
01:30 07.12.2019 	 2,79 	 2,93 	 5 	 8 	 91 	 999 	 -1,9 	 4,4 	  
01:20 07.12.2019 	 2,74 	 2,91 	 4 	 7 	 97 	 998 	 -2,4 	 4,4 	  
01:10 07.12.2019 	 2,68 	 2,87 	 5 	 8 	 100 	 999 	 -2,5 	 4,4 	  
01:00 07.12.2019 	 2,61 	 2,81 	 6 	 9 	 86 	 999 	 -2,4 	 4,4 	  
00:50 07.12.2019 	 2,55 	 2,71 	 5 	 8 	 83 	 999 	 -2,5 	 4,3 	  
00:40 07.12.2019 	 2,48 	 2,64 	 5 	 8 	 82 	 999 	 -2,4 	 4,3 	  
00:30 07.12.2019 	 2,41 	 2,56 	 4 	 7 	 83 	 999 	 -2,4 	 4,3 	  
00:20 07.12.2019 	 2,33 	 2,54 	 4 	 7 	 87 	 999 	 -2,6 	 4,3 	  
00:10 07.12.2019 	 2,26 	 2,46 	 4 	 7 	 88 	 999 	 -2,4 	 4,3 	  
00:00 07.12.2019 	 2,19 	 2,38 	 4 	 7 	 91 	 999 	 -2,3 	 4,3 	  
23:50 06.12.2019 	 2,11 	 2,27 	 4 	 7 	 94 	 999 	 -2,3 	 4,4 	  
23:40 06.12.2019 	 2,04 	 2,22 	 3 	 6 	 108 	 999 	 -2,2 	 4,4 	  
23:30 06.12.2019 	 1,97 	 2,15 	 3 	 6 	 108 	 999 	 -2,5 	 4,4 	  
23:20 06.12.2019 	 1,9 	 2,14 	 3 	 7 	 116 	 999 	 -2,4 	 4,4 	  
23:10 06.12.2019 	 1,83 	 1,99 	 3 	 7 	 120 	 999 	 -2,2 	 4,3 	  
23:00 06.12.2019 	 1,77 	 1,97 	 3 	 7 	 135 	 999 	 -2,4 	 4,4 	  
22:50 06.12.2019 	 1,7 	 1,88 	 3 	 6 	 132 	 999 	 -2,2 	 4,4 	  
22:40 06.12.2019 	 1,65 	 1,89 	 3 	 5 	 134 	 999 	 -2,4 	 4,4 	  
22:30 06.12.2019 	 1,59 	 1,83 	 3 	 6 	 125 	 999 	 -2,2 	 4,4 	  
22:20 06.12.2019 	 1,54 	 1,72 	 2 	 5 	 107 	 999 	 -1,9 	 4,3 	  
22:00 06.12.2019 	 1,46 	 1,65 	 3 	 6 	 86 	 999 	 -1,6 	 4,4 	  
21:50 06.12.2019 	 1,42 	 1,62 	 3 	 5 	 86 	 999 	 -2 	 4,4 	  
21:40 06.12.2019 	 1,39 	 1,59 	 4 	 8 	 94 	 999 	 -1,9 	 4,4 	  
21:30 06.12.2019 	 1,37 	 1,55 	 3 	 5 	 97 	 999 	 -2,3 	 4,4 	  
21:20 06.12.2019 	 1,35 	 1,49 	 3 	 5 	 98 	 998 	 -2,7 	 4,4 	  
21:10 06.12.2019 	 1,34 	 1,49 	 3 	 5 	 93 	 999 	 -2,8 	 4,4 	  
21:00 06.12.2019 	 1,34 	 1,45 	 3 	 5 	 94 	 999 	 -2,9 	 4,4 	  
20:50 06.12.2019 	 1,34 	 1,43 	 3 	 5 	 89 	 999 	 -3,3 	 4,4 	  
20:40 06.12.2019 	 1,34 	 1,4 	 2 	 3 	 88 	 999 	 -2,7 	 4,4 	  
20:30 06.12.2019 	 1,35 	 1,43 	 2 	 3 	 98 	 999 	 -2,6 	 4,4 	  
20:20 06.12.2019 	 1,37 	 1,5 	 1 	 2 	 107 	 999 	 -2,7 	 4,4 	  
20:10 06.12.2019 	 1,4 	 1,53 	 1 	 2 	 118 	 999 	 -2,7 	 4,4 	  
20:00 06.12.2019 	 1,43 	 1,62 	 1 	 2 	 132 	 999 	 -2,8 	 4,4 	  
19:50 06.12.2019 	 1,46 	 1,62 	 1 	 2 	 145 	 999 	 -2,6 	 4,4 	  
19:40 06.12.2019 	 1,5 	 1,67 	 1 	 2 	 126 	 999 	 -2,6 	 4,4 	  
19:30 06.12.2019 	 1,55 	 1,69 	 1 	 2 	 94 	 999 	 -2,6 	 4,4 	  
19:20 06.12.2019 	 1,59 	 1,74 	 1 	 1 	 108 	 998 	 -2,6 	 4,4 	  
19:10 06.12.2019 	 1,65 	 1,79 	 2 	 2 	 131 	 999 	 -2,7 	 4,4 	  
19:00 06.12.2019 	 1,7 	 1,9 	 1 	 1 	 152 	 999 	 -2,2 	 4,4 	  
18:50 06.12.2019 	 1,76 	 1,87 	 1 	 1 	 185 	 999 	 -2,1 	 4,4 	  
18:40 06.12.2019 	 1,83 	 2,04 	 1 	 2 	 149 	 999 	 -2,3 	 4,4 	  
18:30 06.12.2019 	 1,89 	 2,04 	 2 	 3 	 151 	 999 	 -2,3 	 4,4 	  
18:20 06.12.2019 	 1,96 	 2,1 	 2 	 3 	 140 	 998 	 -2,5 	 4,4 	  
18:10 06.12.2019 	 2,03 	 2,12 	 1 	 2 	 127 	 999 	 -2,1 	 4,4 	  
18:00 06.12.2019 	 2,1 	 2,2 	 1 	 2 	 98 	 999 	 -1,6 	 4,4 	  
17:50 06.12.2019 	 2,17 	 2,3 	 1 	 2 	 111 	 998 	 -2,1 	 4,4 	  
17:40 06.12.2019 	 2,24 	 2,33 	 2 	 3 	 124 	 998 	 -2,1 	 4,4 	  
17:30 06.12.2019 	 2,3 	 2,39 	 2 	 3 	 130 	 998 	 -1,9 	 4,4 	  
17:20 06.12.2019 	 2,37 	 2,43 	 2 	 3 	 124 	 998 	 -2,1 	 4,4 	  
17:10 06.12.2019 	 2,44 	 2,58 	 2 	 4 	 121 	 998 	 -1,9 	 4,4 	  
17:00 06.12.2019 	 2,51 	 2,58 	 2 	 3 	 122 	 998 	 -1,8 	 4,4 	  
16:50 06.12.2019 	 2,57 	 2,63 	 2 	 3 	 145 	 998 	 -1,9 	 4,4 	  
16:40 06.12.2019 	 2,63 	 2,72 	 1 	 2 	 153 	 998 	 -1,8 	 4,4 	  
16:30 06.12.2019 	 2,69 	 2,79 	 1 	 2 	 138 	 998 	 -1,8 	 4,4 	  
16:20 06.12.2019 	 2,74 	 2,88 	 1 	 2 	 148 	 997 	 -1,6 	 4,4 	  
16:10 06.12.2019 	 2,79 	 2,97 	 1 	 2 	 152 	 998 	 -1,7 	 4,4 	  
16:00 06.12.2019 	 2,84 	 3,08 	 1 	 2 	 146 	 998 	 -1,8 	 4,4 	  
15:50 06.12.2019 	 2,88 	 3,14 	 1 	 2 	 156 	 998 	 -1,9 	 4,4 	  
15:40 06.12.2019 	 2,92 	 3,08 	 2 	 3 	 167 	 998 	 -2 	 4,4 	  
15:30 06.12.2019 	 2,95 	 3,07 	 2 	 3 	 175 	 998 	 -1,6 	 4,4 	  
15:20 06.12.2019 	 2,98 	 3,15 	 2 	 3 	 179 	 997 	 -1,8 	 4,4 	  
15:10 06.12.2019 	 3 	 3,2 	 3 	 4 	 170 	 997 	 -1,7 	 4,4 	  
15:00 06.12.2019 	 3,02 	 3,19 	 2 	 4 	 183 	 997 	 -1,7 	 4,4 	  
14:50 06.12.2019 	 3,03 	 3,21 	 2 	 5 	 185 	 997 	 -1,6 	 4,4 	  
14:40 06.12.2019 	 3,04 	 3,18 	 3 	 5 	 202 	 997 	 -1,2 	 4,4 	  
14:30 06.12.2019 	 3,04 	 3,2 	 2 	 3 	 214 	 997 	 -1,3 	 4,4 	  
14:20 06.12.2019 	 3,04 	 3,2 	 2 	 3 	 227 	 997 	 -1,1 	 4,4 	  
14:10 06.12.2019 	 3,03 	 3,2 	 1 	 2 	 224 	 997 	 -1,4 	 4,4 	  
14:00 06.12.2019 	 3,02 	 3,17 	 1 	 2 	 196 	 997 	 -1,4 	 4,4 	  
13:50 06.12.2019 	 3 	 3,21 	 2 	 3 	 180 	 997 	 -1,3 	 4,4 	  
13:40 06.12.2019 	 2,97 	 3,16 	 3 	 4 	 180 	 997 	 -1,4 	 4,4 	  
13:30 06.12.2019 	 2,94 	 3,15 	 3 	 5 	 186 	 997 	 -1,7 	 4,5 	  
13:20 06.12.2019 	 2,91 	 3,07 	 3 	 4 	 182 	 997 	 -1,5 	 4,4 	  
13:10 06.12.2019 	 2,87 	 3 	 3 	 4 	 192 	 997 	 -1,8 	 4,5 	  
13:00 06.12.2019 	 2,82 	 2,96 	 2 	 4 	 207 	 997 	 -1,5 	 4,4 	  
12:50 06.12.2019 	 2,78 	 2,99 	 2 	 4 	 210 	 997 	 -1,2 	 4,5 	  
12:40 06.12.2019 	 2,73 	 2,93 	 1 	 3 	 215 	 997 	 -1,4 	 4,5 	  
12:30 06.12.2019 	 2,67 	 2,89 	 3 	 4 	 207 	 997 	 -1,4 	 4,5 	  
12:20 06.12.2019 	 2,62 	 2,79 	 2 	 4 	 190 	 997 	 -1,5 	 4,5 	  
12:10 06.12.2019 	 2,56 	 2,79 	 2 	 4 	 198 	 997 	 -1,4 	 4,5 	  
12:00 06.12.2019 	 2,5 	 2,71 	 3 	 4 	 188 	 997 	 -1,4 	 4,5 	  
11:50 06.12.2019 	 2,44 	 2,67 	 2 	 3 	 204 	 997 	 -1,3 	 4,4 	  
11:40 06.12.2019 	 2,38 	 2,53 	 2 	 4 	 191 	 997 	 -1,1 	 4,4 	  
11:30 06.12.2019 	 2,31 	 2,48 	 4 	 5 	 185 	 997 	 -1,3 	 4,4 	  
11:20 06.12.2019 	 2,25 	 2,44 	 3 	 5 	 144 	 996 	 -1,3 	 4,4 	  
11:10 06.12.2019 	 2,19 	 2,36 	 4 	 6 	 26 	 996 	 1,6 	 4,4 	  
11:00 06.12.2019 	 2,13 	 2,31 	 3 	 7 	 47 	 996 	 1,6 	 4,4 	  
10:50 06.12.2019 	 2,07 	 2,25 	 4 	 10 	 58 	 996 	 1,4 	 4,4 	  
10:40 06.12.2019 	 2,01 	 2,2 	 8 	 12 	 25 	 996 	 1,5 	 4,4 	  
10:30 06.12.2019 	 1,96 	 2,16 	 6 	 13 	 36 	 996 	 1,2 	 4,5 	  
10:20 06.12.2019 	 1,91 	 2,11 	 8 	 12 	 15 	 996 	 1,3 	 4,5 	  
10:10 06.12.2019 	 1,86 	 2,04 	 8 	 10 	 16 	 996 	 1,3 	 4,5 	  
10:00 06.12.2019 	 1,81 	 2,01 	 8 	 10 	 12 	 995 	 1,2 	 4,5 	  
09:50 06.12.2019 	 1,77 	 1,96 	 8 	 10 	 11 	 995 	 1,1 	 4,5 	  
09:40 06.12.2019 	 1,73 	 1,92 	 8 	 11 	 11 	 995 	 1 	 4,5 	  
09:30 06.12.2019 	 1,7 	 1,86 	 9 	 12 	 12 	 995 	 1,2 	 4,5 	  
09:20 06.12.2019 	 1,67 	 1,82 	 8 	 10 	 8 	 995 	 1,1 	 4,5 	  
09:10 06.12.2019 	 1,64 	 1,74 	 7 	 11 	 6 	 995 	 0,9 	 4,5 	  
09:00 06.12.2019 	 1,62 	 1,7 	 6 	 9 	 360 	 995 	 0,9 	 4,5 	  
08:50 06.12.2019 	 1,6 	 1,73 	 7 	 9 	 9 	 995 	 1 	 4,5 	  
08:40 06.12.2019 	 1,59 	 1,74 	 6 	 8 	 7 	 995 	 1 	 4,5 	  
08:30 06.12.2019 	 1,58 	 1,72 	 6 	 9 	 7 	 995 	 1 	 4,5 	  
08:20 06.12.2019 	 1,58 	 1,72 	 6 	 9 	 3 	 995 	 1 	 4,5 	  
08:10 06.12.2019 	 1,58 	 1,68 	 5 	 8 	 3 	 995 	 0,9 	 4,5 	  
08:00 06.12.2019 	 1,59 	 1,68 	 6 	 9 	 2 	 994 	 0,9 	 4,5 	  
07:50 06.12.2019 	 1,6 	 1,72 	 7 	 10 	 3 	 994 	 0,9 	 4,5 	  
07:40 06.12.2019 	 1,62 	 1,69 	 7 	 10 	 2 	 994 	 1 	 4,5 	  
07:30 06.12.2019 	 1,64 	 1,72 	 7 	 10 	 357 	 995 	 0,8 	 4,5 	  
07:20 06.12.2019 	 1,66 	 1,77 	 7 	 10 	 3 	 994 	 1 	 4,5 	  
07:10 06.12.2019 	 1,69 	 1,83 	 7 	 9 	 2 	 994 	 0,9 	 4,5 	  
07:00 06.12.2019 	 1,72 	 1,88 	 7 	 10 	 5 	 994 	 0,9 	 4,5 	  
06:50 06.12.2019 	 1,76 	 1,92 	 7 	 10 	 4 	 994 	 0,8 	 4,5 	  
06:40 06.12.2019 	 1,8 	 1,93 	 8 	 11 	 9 	 993 	 1 	 4,5 	  
06:30 06.12.2019 	 1,84 	 2 	 8 	 11 	 8 	 993 	 1,1 	 4,5 	  
06:20 06.12.2019 	 1,88 	 2,07 	 8 	 10 	 6 	 993 	 0,8 	 4,5 	  
06:10 06.12.2019 	 1,93 	 2,13 	 8 	 12 	 7 	 993 	 0,7 	 4,5 	  
06:00 06.12.2019 	 1,98 	 2,18 	 8 	 12 	 7 	 993 	 0,9 	 4,5 	  
05:50 06.12.2019 	 2,03 	 2,2 	 7 	 11 	 5 	 993 	 0,8 	 4,5 	  
05:40 06.12.2019 	 2,09 	 2,25 	 8 	 11 	 8 	 993 	 0,8 	 4,5 	  
05:30 06.12.2019 	 2,14 	 2,35 	 8 	 10 	 9 	 993 	 0,8 	 4,5 	  
05:20 06.12.2019 	 2,19 	 2,39 	 7 	 9 	 7 	 992 	 1 	 4,5 	  
05:10 06.12.2019 	 2,25 	 2,44 	 6 	 9 	 359 	 992 	 0,8 	 4,5 	  
05:00 06.12.2019 	 2,3 	 2,44 	 5 	 8 	 359 	 992 	 0,6 	 4,5 	  
04:50 06.12.2019 	 2,36 	 2,52 	 3 	 6 	 27 	 992 	 0,7 	 4,5 	  
04:40 06.12.2019 	 2,41 	 2,6 	 1 	 3 	 82 	 992 	 0,4 	 4,5 	  
04:30 06.12.2019 	 2,46 	 2,65 	 3 	 6 	 49 	 992 	 0,1 	 4,5 	  
04:20 06.12.2019 	 2,52 	 2,66 	 6 	 9 	 4 	 992 	 0,8 	 4,5 	  
04:10 06.12.2019 	 2,56 	 2,71 	 7 	 9 	 0 	 991 	 0,8 	 4,5 	  
04:00 06.12.2019 	 2,61 	 2,77 	 7 	 10 	 2 	 991 	 0,7 	 4,5 	  
03:50 06.12.2019 	 2,66 	 2,83 	 6 	 10 	 357 	 991 	 0,8 	 4,4 	  
03:40 06.12.2019 	 2,7 	 2,86 	 6 	 8 	 3 	 991 	 0,8 	 4,4 	  
03:30 06.12.2019 	 2,74 	 2,89 	 6 	 9 	 2 	 991 	 0,9 	 4,4 	  
03:20 06.12.2019 	 2,77 	 2,95 	 6 	 9 	 2 	 991 	 0,9 	 4,5 	  
03:10 06.12.2019 	 2,8 	 2,99 	 7 	 9 	 5 	 991 	 1 	 4,4 	  
03:00 06.12.2019 	 2,83 	 3,05 	 5 	 7 	 2 	 990 	 1,2 	 4,4 	  
02:50 06.12.2019 	 2,85 	 3,09 	 6 	 9 	 5 	 990 	 1 	 4,4 	  
02:40 06.12.2019 	 2,87 	 3,08 	 6 	 10 	 359 	 990 	 0,7 	 4,4 	  
02:30 06.12.2019 	 2,88 	 3,05 	 7 	 11 	 353 	 991 	 1,1 	 4,4 	  
02:20 06.12.2019 	 2,89 	 3,06 	 7 	 10 	 360 	 990 	 0,9 	 4,4 	  
02:10 06.12.2019 	 2,89 	 3,06 	 7 	 10 	 7 	 990 	 1,1 	 4,5 	  
02:00 06.12.2019 	 2,89 	 3,06 	 6 	 9 	 22 	 990 	 1,6 	 4,6 	  
01:50 06.12.2019 	 2,88 	 3,06 	 6 	 9 	 12 	 990 	 1,4 	 4,6 	  
01:40 06.12.2019 	 2,87 	 3,07 	 5 	 8 	 21 	 990 	 1,5 	 4,6 	  
01:30 06.12.2019 	 2,86 	 3,07 	 4 	 7 	 40 	 990 	 1,4 	 4,6 	  
01:20 06.12.2019 	 2,84 	 3,03 	 5 	 8 	 4 	 990 	 1,1 	 4,6 	  
01:10 06.12.2019 	 2,81 	 2,98 	 3 	 6 	 42 	 990 	 1 	 4,6 	  
01:00 06.12.2019 	 2,78 	 2,96 	 2 	 4 	 56 	 990 	 0 	 4,6 	  
00:50 06.12.2019 	 2,74 	 2,96 	 2 	 3 	 196 	 990 	 -1,6 	 4,6 	  
00:40 06.12.2019 	 2,71 	 2,92 	 3 	 3 	 195 	 990 	 -2,4 	 4,6 	  
00:30 06.12.2019 	 2,66 	 2,89 	 3 	 4 	 182 	 989 	 -2,4 	 4,6 	  
00:20 06.12.2019 	 2,62 	 2,83 	 2 	 6 	 84 	 989 	 -1,7 	 4,6 	  
00:10 06.12.2019 	 2,57 	 2,77 	 4 	 11 	 28 	 989 	 1,5 	 4,7 	  
00:00 06.12.2019 	 2,52 	 2,73 	 2 	 4 	 204 	 989 	 -2,6 	 4,7 	  
23:50 05.12.2019 	 2,46 	 2,63 	 1 	 4 	 213 	 989 	 -1,6 	 4,7 	  
23:40 05.12.2019 	 2,4 	 2,59 	 1 	 2 	 194 	 989 	 -1,5 	 4,7 	  
23:30 05.12.2019 	 2,35 	 2,54 	 1 	 2 	 209 	 989 	 -1,6 	 4,7 	  
23:20 05.12.2019 	 2,29 	 2,51 	 2 	 4 	 191 	 988 	 -1,6 	 4,7 	  
23:10 05.12.2019 	 2,23 	 2,49 	 2 	 3 	 193 	 988 	 -1,7 	 4,7 	  
23:00 05.12.2019 	 2,17 	 2,4 	 2 	 5 	 193 	 988 	 -1,8 	 4,7 	  
22:50 05.12.2019 	 2,1 	 2,35 	 2 	 4 	 203 	 989 	 -1,9 	 4,7 	  
22:40 05.12.2019 	 2,04 	 2,26 	 2 	 3 	 185 	 988 	 -1,7 	 4,7 	  
22:30 05.12.2019 	 1,99 	 2,26 	 2 	 2 	 184 	 987 	 -2,1 	 4,7 	  
22:20 05.12.2019 	 1,93 	 2,17 	 1 	 2 	 191 	 988 	 -2,2 	 4,7 	  
22:10 05.12.2019 	 1,87 	 2,12 	 1 	 2 	 186 	 988 	 -2,5 	 4,7 	  
22:00 05.12.2019 	 1,82 	 2,11 	 3 	 4 	 182 	 988 	 -2,5 	 4,7 	  
21:50 05.12.2019 	 1,77 	 2,05 	 3 	 5 	 193 	 988 	 -3,2 	 4,7 	  
21:40 05.12.2019 	 1,72 	 1,94 	 2 	 3 	 187 	 988 	 -3 	 4,7 	  
21:30 05.12.2019 	 1,68 	 1,89 	 2 	 3 	 194 	 987 	 -2,6 	 4,7 	  
21:20 05.12.2019 	 1,63 	 1,89 	 1 	 4 	 342 	 987 	 -1 	 4,7 	  
21:10 05.12.2019 	 1,6 	 1,89 	 1 	 1 	 249 	 987 	 -2,2 	 4,8 	  
21:00 05.12.2019 	 1,56 	 1,81 	 1 	 2 	 190 	 987 	 -2,2 	 4,7 	  
20:50 05.12.2019 	 1,54 	 1,75 	 1 	 1 	 162 	 987 	 -2,2 	 4,7 	  
20:40 05.12.2019 	 1,51 	 1,73 	 1 	 2 	 158 	 987 	 -2,4 	 4,7 	  
20:30 05.12.2019 	 1,49 	 1,71 	 1 	 2 	 17 	 986 	 -2,1 	 4,7 	  
20:20 05.12.2019 	 1,48 	 1,68 	 1 	 2 	 347 	 987 	 -2 	 4,7 	  
20:10 05.12.2019 	 1,47 	 1,71 	 1 	 2 	 355 	 987 	 -2,2 	 4,7 	  
20:00 05.12.2019 	 1,46 	 1,64 	 1 	 3 	 29 	 987 	 -2,1 	 4,7 	  
19:50 05.12.2019 	 1,46 	 1,65 	 2 	 2 	 29 	 987 	 -1,9 	 4,6 	  
19:40 05.12.2019 	 1,47 	 1,61 	 1 	 2 	 51 	 988 	 -1,8 	 4,6 	  
19:30 05.12.2019 	 1,48 	 1,68 	 1 	 2 	 106 	 986 	 -2,3 	 4,6 	  
19:20 05.12.2019 	 1,49 	 1,71 	 2 	 3 	 96 	 987 	 -2,7 	 4,8 	  
19:10 05.12.2019 	 1,51 	 1,73 	 1 	 3 	 60 	 987 	 -2,3 	 4,8 	  
19:00 05.12.2019 	 1,53 	 1,75 	 1 	 3 	 27 	 987 	 -1,6 	 4,8 	  
18:50 05.12.2019 	 1,56 	 1,77 	 0 	 1 	 29 	 987 	 -1,8 	 4,8 	  
18:40 05.12.2019 	 1,59 	 1,78 	 0 	 0 	 146 	 987 	 -2,3 	 4,8 	  
18:30 05.12.2019 	 1,63 	 1,81 	 1 	 2 	 138 	 985 	 -2,3 	 4,8 	  
18:20 05.12.2019 	 1,67 	 1,86 	 1 	 2 	 197 	 986 	 -2,5 	 4,8 	  
18:10 05.12.2019 	 1,71 	 1,89 	 2 	 3 	 203 	 986 	 -2,5 	 4,8 	  
18:00 05.12.2019 	 1,76 	 1,96 	 1 	 2 	 206 	 986 	 -2 	 4,8 	  
17:50 05.12.2019 	 1,81 	 2,03 	 1 	 2 	 217 	 986 	 -2,1 	 4,8 	  
17:40 05.12.2019 	 1,87 	 2,07 	 1 	 1 	 245 	 987 	 -1,9 	 4,8 	  
17:30 05.12.2019 	 1,92 	 2,16 	 1 	 2 	 221 	 985 	 -2 	 4,8 	  
17:20 05.12.2019 	 1,98 	 2,16 	 2 	 2 	 213 	 986 	 -2,2 	 4,8 	  
17:10 05.12.2019 	 2,04 	 2,24 	 2 	 2 	 192 	 986 	 -2,2 	 4,8 	  
17:00 05.12.2019 	 2,1 	 2,29 	 2 	 2 	 188 	 986 	 -2,3 	 4,8 	  
16:50 05.12.2019 	 2,16 	 2,45 	 1 	 2 	 207 	 986 	 -2,5 	 4,8 	  
16:40 05.12.2019 	 2,22 	 2,5 	 1 	 2 	 233 	 986 	 -2,3 	 4,8 	  
16:30 05.12.2019 	 2,29 	 2,54 	 2 	 3 	 193 	 985 	 -2,5 	 4,7 	  
16:20 05.12.2019 	 2,35 	 2,57 	 1 	 2 	 188 	 986 	 -2 	 4,8 	  
16:10 05.12.2019 	 2,41 	 2,58 	 1 	 2 	 220 	 985 	 -2,1 	 4,7 	  
16:00 05.12.2019 	 2,47 	 2,64 	 2 	 3 	 191 	 985 	 -2,3 	 4,7 	  
15:50 05.12.2019 	 2,53 	 2,74 	 1 	 2 	 147 	 986 	 -1,9 	 4,7 	  
15:40 05.12.2019 	 2,58 	 2,82 	 1 	 2 	 82 	 985 	 -1,5 	 4,7 	  
15:30 05.12.2019 	 2,64 	 2,86 	 1 	 2 	 79 	 985 	 -1,7 	 4,7 	  
15:20 05.12.2019 	 2,69 	 2,92 	 1 	 2 	 103 	 985 	 -1,8 	 4,7 	  
15:10 05.12.2019 	 2,74 	 2,92 	 1 	 2 	 76 	 985 	 -1,8 	 4,7 	  
15:00 05.12.2019 	 2,78 	 2,98 	 1 	 2 	 87 	 985 	 -1,8 	 4,7 	  
14:50 05.12.2019 	 2,82 	 3,01 	 2 	 3 	 77 	 985 	 -1,7 	 4,8 	  
14:40 05.12.2019 	 2,86 	 3,06 	 1 	 3 	 64 	 985 	 -1,2 	 4,8 	  
14:30 05.12.2019 	 2,89 	 3,15 	 1 	 1 	 22 	 985 	 -1,2 	 4,8 	  
14:20 05.12.2019 	 2,92 	 3,2 	 0 	 1 	 182 	 985 	 -1,6 	 4,8 	  
14:10 05.12.2019 	 2,94 	 3,22 	 0 	 1 	 277 	 985 	 -1,7 	 4,8 	  
14:00 05.12.2019 	 2,96 	 3,2 	 1 	 1 	 194 	 985 	 -1,3 	 4,8 	  
13:50 05.12.2019 	 2,98 	 3,23 	 0 	 1 	 224 	 986 	 -1,4 	 4,7 	  
13:40 05.12.2019 	 2,99 	 3,27 	 0 	 1 	 125 	 985 	 -1 	 4,7 	  
13:30 05.12.2019 	 2,99 	 3,29 	 1 	 2 	 59 	 985 	 -0,9 	 4,6 	  
13:20 05.12.2019 	 2,99 	 3,29 	 1 	 1 	 72 	 985 	 -0,7 	 4,7 	  
13:10 05.12.2019 	 2,99 	 3,32 	 1 	 2 	 63 	 985 	 -0,7 	 4,8 	  
13:00 05.12.2019 	 2,98 	 3,32 	 1 	 2 	 67 	 985 	 -0,4 	 4,8 	  
12:50 05.12.2019 	 2,96 	 3,25 	 2 	 3 	 38 	 985 	 -0,4 	 4,8 	  
12:40 05.12.2019 	 2,95 	 3,18 	 2 	 2 	 28 	 984 	 -0,2 	 4,7 	  
12:30 05.12.2019 	 2,92 	 3,16 	 1 	 3 	 44 	 984 	 -0,3 	 4,8 	  
12:20 05.12.2019 	 2,9 	 3,14 	 0 	 1 	 64 	 985 	 -0,6 	 4,7 	  
12:10 05.12.2019 	 2,86 	 3,06 	 1 	 2 	 51 	 985 	 -0,1 	 4,8 	  
12:00 05.12.2019 	 2,83 	 3,06 	 1 	 2 	 53 	 985 	 0 	 4,7 	  
11:50 05.12.2019 	 2,79 	 3,02 	 2 	 2 	 61 	 985 	 0 	 4,7 	  
11:40 05.12.2019 	 2,75 	 2,99 	 1 	 2 	 37 	 984 	 0,6 	 4,7 	  
11:30 05.12.2019 	 2,71 	 2,89 	 1 	 3 	 55 	 984 	 0,6 	 4,8 	  
11:20 05.12.2019 	 2,66 	 2,84 	 2 	 3 	 39 	 984 	 0,7 	 4,8 	  
11:10 05.12.2019 	 2,61 	 2,84 	 2 	 4 	 15 	 984 	 0,8 	 4,8 	  
11:00 05.12.2019 	 2,56 	 2,8 	 3 	 5 	 337 	 984 	 0,7 	 4,8 	  
10:50 05.12.2019 	 2,51 	 2,74 	 3 	 5 	 331 	 984 	 0,7 	 4,8 	  
10:40 05.12.2019 	 2,45 	 2,67 	 3 	 5 	 329 	 984 	 0,6 	 4,8 	  
10:30 05.12.2019 	 2,4 	 2,61 	 2 	 4 	 328 	 984 	 0,5 	 4,8 	  
10:20 05.12.2019 	 2,34 	 2,55 	 2 	 3 	 335 	 984 	 0,6 	 4,8 	  
10:10 05.12.2019 	 2,29 	 2,52 	 2 	 4 	 339 	 984 	 0,6 	 4,8 	  
10:00 05.12.2019 	 2,23 	 2,47 	 2 	 3 	 344 	 985 	 0,7 	 4,8 	  
09:50 05.12.2019 	 2,18 	 2,43 	 1 	 3 	 341 	 984 	 0,3 	 4,8 	  
09:40 05.12.2019 	 2,13 	 2,38 	 2 	 3 	 350 	 983 	 0,6 	 4,8 	  
