 Timabil 	 Flodatafla (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Lofthiti (degC)	
16:20 05.12.2019 	 2,35 	 2 	 3 	 152 	 -6,2 	  
16:10 05.12.2019 	 2,41 	 2 	 3 	 136 	 -6,1 	  
16:00 05.12.2019 	 2,47 	 3 	 3 	 154 	 -6,1 	  
15:50 05.12.2019 	 2,53 	 4 	 4 	 138 	 -6 	  
15:40 05.12.2019 	 2,58 	 3 	 3 	 145 	 -5,8 	  
15:30 05.12.2019 	 2,64 	 2 	 3 	 147 	 -5,8 	  
15:20 05.12.2019 	 2,69 	 2 	 3 	 142 	 -5,6 	  
15:10 05.12.2019 	 2,74 	 3 	 3 	 129 	 -5,5 	  
15:00 05.12.2019 	 2,78 	 3 	 4 	 133 	 -5,3 	  
14:50 05.12.2019 	 2,82 	 2 	 2 	 130 	 -5,2 	  
14:40 05.12.2019 	 2,86 	 2 	 3 	 98 	 -4,5 	  
14:30 05.12.2019 	 2,89 	 2 	 3 	 109 	 -4,9 	  
14:20 05.12.2019 	 2,92 	 3 	 4 	 137 	 -5,4 	  
14:10 05.12.2019 	 2,94 	 3 	 3 	 133 	 -5,3 	  
14:00 05.12.2019 	 2,96 	 3 	 4 	 145 	 -5,3 	  
13:50 05.12.2019 	 2,98 	 3 	 4 	 150 	 -5,3 	  
13:40 05.12.2019 	 2,99 	 3 	 4 	 151 	 -5,2 	  
13:30 05.12.2019 	 2,99 	 3 	 4 	 135 	 -5,1 	  
13:20 05.12.2019 	 2,99 	 2 	 3 	 122 	 -4,9 	  
13:10 05.12.2019 	 2,99 	 3 	 4 	 128 	 -5 	  
13:00 05.12.2019 	 2,98 	 2 	 3 	 136 	 -5,2 	  
12:50 05.12.2019 	 2,96 	 3 	 3 	 129 	 -5,1 	  
12:40 05.12.2019 	 2,95 	 2 	 3 	 129 	 -5,1 	  
12:30 05.12.2019 	 2,92 	 2 	 3 	 135 	 -5,2 	  
12:20 05.12.2019 	 2,9 	 3 	 3 	 143 	 -5,2 	  
12:10 05.12.2019 	 2,86 	 3 	 4 	 136 	 -5,2 	  
12:00 05.12.2019 	 2,83 	 3 	 4 	 140 	 -5 	  
11:50 05.12.2019 	 2,79 	 2 	 3 	 128 	 -4,7 	  
11:40 05.12.2019 	 2,75 	 2 	 2 	 127 	 -4,7 	  
11:30 05.12.2019 	 2,71 	 2 	 3 	 132 	 -4,7 	  
11:20 05.12.2019 	 2,66 	 3 	 4 	 139 	 -4,8 	  
11:10 05.12.2019 	 2,61 	 3 	 3 	 130 	 -4,7 	  
11:00 05.12.2019 	 2,56 	 2 	 3 	 124 	 -4,4 	  
10:50 05.12.2019 	 2,51 	 2 	 3 	 136 	 -4,5 	  
10:40 05.12.2019 	 2,45 	 2 	 3 	 127 	 -4,2 	  
10:30 05.12.2019 	 2,4 	 2 	 3 	 133 	 -4 	  
10:20 05.12.2019 	 2,34 	 1 	 2 	 164 	 -4,2 	  
10:10 05.12.2019 	 2,29 	 2 	 3 	 152 	 -4,2 	  
10:00 05.12.2019 	 2,23 	 2 	 3 	 157 	 -4 	  
09:50 05.12.2019 	 2,18 	 1 	 1 	 326 	 -3,5 	  
09:40 05.12.2019 	 2,13 	 1 	 2 	 187 	 -3,4 	  
09:30 05.12.2019 	 2,08 	 2 	 3 	 134 	 -3,3 	  
09:20 05.12.2019 	 2,03 	 1 	 3 	 6 	 -3 	  
09:10 05.12.2019 	 1,98 	 2 	 4 	 348 	 -2,4 	  
09:00 05.12.2019 	 1,94 	 1 	 3 	 324 	 -1,3 	  
08:50 05.12.2019 	 1,89 	 1 	 2 	 270 	 -2,2 	  
08:40 05.12.2019 	 1,85 	 2 	 3 	 176 	 -2,7 	  
08:30 05.12.2019 	 1,82 	 2 	 3 	 323 	 0,8 	  
08:20 05.12.2019 	 1,78 	 3 	 4 	 330 	 0,7 	  
08:10 05.12.2019 	 1,75 	 3 	 4 	 331 	 0,8 	  
08:00 05.12.2019 	 1,73 	 3 	 4 	 326 	 0,8 	  
07:50 05.12.2019 	 1,7 	 3 	 4 	 325 	 0,8 	  
07:40 05.12.2019 	 1,68 	 3 	 4 	 323 	 0,9 	  
07:30 05.12.2019 	 1,67 	 3 	 4 	 316 	 1 	  
07:20 05.12.2019 	 1,66 	 3 	 4 	 322 	 1 	  
07:10 05.12.2019 	 1,65 	 3 	 4 	 323 	 1 	  
07:00 05.12.2019 	 1,65 	 3 	 4 	 328 	 1 	  
06:50 05.12.2019 	 1,65 	 2 	 3 	 333 	 0,8 	  
06:40 05.12.2019 	 1,65 	 2 	 3 	 337 	 0,8 	  
06:30 05.12.2019 	 1,66 	 3 	 3 	 342 	 0,8 	  
06:20 05.12.2019 	 1,67 	 2 	 3 	 336 	 0,9 	  
06:10 05.12.2019 	 1,69 	 2 	 3 	 338 	 0,8 	  
06:00 05.12.2019 	 1,71 	 3 	 3 	 341 	 0,8 	  
05:50 05.12.2019 	 1,73 	 2 	 3 	 332 	 0,8 	  
05:40 05.12.2019 	 1,76 	 3 	 4 	 334 	 0,8 	  
05:30 05.12.2019 	 1,79 	 3 	 4 	 319 	 1 	  
05:20 05.12.2019 	 1,83 	 3 	 4 	 300 	 0,9 	  
05:10 05.12.2019 	 1,86 	 3 	 5 	 281 	 0,7 	  
05:00 05.12.2019 	 1,9 	 4 	 5 	 291 	 0,9 	  
04:50 05.12.2019 	 1,95 	 4 	 5 	 290 	 0,9 	  
04:40 05.12.2019 	 1,99 	 4 	 6 	 301 	 0,9 	  
04:30 05.12.2019 	 2,04 	 6 	 7 	 308 	 1,1 	  
04:20 05.12.2019 	 2,09 	 5 	 6 	 297 	 1 	  
04:10 05.12.2019 	 2,14 	 5 	 7 	 290 	 0,9 	  
04:00 05.12.2019 	 2,19 	 6 	 7 	 290 	 0,8 	  
03:50 05.12.2019 	 2,24 	 7 	 9 	 304 	 0,8 	  
03:40 05.12.2019 	 2,29 	 8 	 10 	 308 	 1,1 	  
03:30 05.12.2019 	 2,34 	 8 	 10 	 298 	 1,3 	  
03:20 05.12.2019 	 2,39 	 7 	 9 	 298 	 1,8 	  
03:10 05.12.2019 	 2,44 	 7 	 9 	 303 	 2,2 	  
03:00 05.12.2019 	 2,48 	 4 	 7 	 255 	 2 	  
02:50 05.12.2019 	 2,53 	 5 	 7 	 244 	 1 	  
02:40 05.12.2019 	 2,57 	 7 	 10 	 259 	 1,4 	  
02:30 05.12.2019 	 2,61 	 8 	 11 	 262 	 1,5 	  
02:20 05.12.2019 	 2,65 	 6 	 10 	 274 	 2,2 	  
02:10 05.12.2019 	 2,68 	 9 	 14 	 245 	 1 	  
02:00 05.12.2019 	 2,71 	 7 	 13 	 258 	 1,9 	  
01:50 05.12.2019 	 2,74 	 8 	 11 	 288 	 2,5 	  
01:40 05.12.2019 	 2,76 	 8 	 11 	 291 	 2,6 	  
01:30 05.12.2019 	 2,78 	 7 	 9 	 280 	 1,9 	  
01:20 05.12.2019 	 2,79 	 6 	 11 	 265 	 2 	  
01:10 05.12.2019 	 2,8 	 9 	 14 	 260 	 1,3 	  
01:00 05.12.2019 	 2,81 	 9 	 14 	 259 	 2,4 	  
00:50 05.12.2019 	 2,81 	 9 	 15 	 256 	 1,8 	  
00:40 05.12.2019 	 2,81 	 7 	 11 	 269 	 1,4 	  
00:30 05.12.2019 	 2,8 	 9 	 15 	 267 	 1,4 	  
00:20 05.12.2019 	 2,79 	 9 	 14 	 259 	 1,2 	  
00:10 05.12.2019 	 2,77 	 7 	 10 	 244 	 1,5 	  
00:00 05.12.2019 	 2,75 	 7 	 12 	 238 	 0,9 	  
23:50 04.12.2019 	 2,72 	 8 	 13 	 250 	 1,8 	  
23:40 04.12.2019 	 2,69 	 8 	 12 	 251 	 1,4 	  
23:30 04.12.2019 	 2,66 	 8 	 12 	 247 	 1,5 	  
23:20 04.12.2019 	 2,62 	 6 	 11 	 242 	 1,7 	  
23:10 04.12.2019 	 2,58 	 6 	 11 	 260 	 1,8 	  
23:00 04.12.2019 	 2,54 	 3 	 6 	 352 	 0,2 	  
22:50 04.12.2019 	 2,49 	 3 	 6 	 141 	 -0,1 	  
22:40 04.12.2019 	 2,44 	 3 	 5 	 136 	 -0,5 	  
22:30 04.12.2019 	 2,39 	 2 	 4 	 137 	 -0,6 	  
22:20 04.12.2019 	 2,34 	 3 	 5 	 74 	 -0,6 	  
22:10 04.12.2019 	 2,29 	 3 	 7 	 85 	 -0,8 	  
22:00 04.12.2019 	 2,23 	 3 	 5 	 80 	 -0,7 	  
21:50 04.12.2019 	 2,18 	 4 	 6 	 68 	 -0,8 	  
21:40 04.12.2019 	 2,12 	 5 	 7 	 55 	 -1 	  
21:30 04.12.2019 	 2,06 	 4 	 6 	 66 	 -1,1 	  
21:20 04.12.2019 	 2,01 	 4 	 6 	 67 	 -0,8 	  
21:10 04.12.2019 	 1,96 	 3 	 5 	 70 	 -1,2 	  
21:00 04.12.2019 	 1,91 	 3 	 4 	 85 	 -1,1 	  
20:50 04.12.2019 	 1,86 	 3 	 4 	 121 	 -1,1 	  
20:40 04.12.2019 	 1,81 	 2 	 3 	 146 	 -1,1 	  
20:30 04.12.2019 	 1,76 	 3 	 4 	 169 	 -1 	  
20:20 04.12.2019 	 1,72 	 2 	 4 	 175 	 -0,7 	  
20:10 04.12.2019 	 1,68 	 2 	 4 	 98 	 -0,9 	  
20:00 04.12.2019 	 1,64 	 3 	 4 	 82 	 -0,9 	  
19:50 04.12.2019 	 1,61 	 2 	 3 	 96 	 -1,1 	  
19:40 04.12.2019 	 1,58 	 2 	 4 	 147 	 -1,3 	  
19:30 04.12.2019 	 1,56 	 2 	 4 	 153 	 -1,2 	  
19:20 04.12.2019 	 1,53 	 3 	 4 	 131 	 -1,2 	  
19:10 04.12.2019 	 1,52 	 3 	 4 	 137 	 -1,3 	  
19:00 04.12.2019 	 1,5 	 3 	 4 	 152 	 -1,2 	  
18:50 04.12.2019 	 1,5 	 3 	 5 	 162 	 -1,2 	  
18:40 04.12.2019 	 1,49 	 3 	 4 	 142 	 -1,2 	  
18:30 04.12.2019 	 1,49 	 2 	 3 	 140 	 -1,2 	  
18:20 04.12.2019 	 1,5 	 2 	 3 	 184 	 -1 	  
18:10 04.12.2019 	 1,51 	 3 	 5 	 173 	 -0,9 	  
18:00 04.12.2019 	 1,52 	 3 	 5 	 168 	 -0,7 	  
17:50 04.12.2019 	 1,54 	 4 	 8 	 158 	 -0,7 	  
17:40 04.12.2019 	 1,57 	 3 	 4 	 141 	 -1,1 	  
17:30 04.12.2019 	 1,6 	 3 	 4 	 162 	 -1,1 	  
17:20 04.12.2019 	 1,63 	 3 	 5 	 185 	 -1,2 	  
17:10 04.12.2019 	 1,67 	 3 	 10 	 191 	 -0,9 	  
17:00 04.12.2019 	 1,71 	 3 	 5 	 150 	 -1,3 	  
16:50 04.12.2019 	 1,76 	 3 	 5 	 133 	 -1,2 	  
16:40 04.12.2019 	 1,81 	 4 	 5 	 133 	 -1,2 	  
16:30 04.12.2019 	 1,86 	 4 	 5 	 138 	 -1,3 	  
16:20 04.12.2019 	 1,92 	 3 	 4 	 150 	 -1,4 	  
16:10 04.12.2019 	 1,98 	 3 	 5 	 153 	 -1,2 	  
16:00 04.12.2019 	 2,04 	 3 	 5 	 170 	 -1,2 	  
15:50 04.12.2019 	 2,1 	 3 	 6 	 202 	 -1 	  
15:40 04.12.2019 	 2,17 	 3 	 7 	 174 	 -1,3 	  
15:30 04.12.2019 	 2,23 	 3 	 4 	 158 	 -1,3 	  
15:20 04.12.2019 	 2,29 	 3 	 4 	 152 	 -1,5 	  
15:10 04.12.2019 	 2,36 	 3 	 4 	 162 	 -1,4 	  
15:00 04.12.2019 	 2,42 	 3 	 4 	 167 	 -1,4 	  
14:50 04.12.2019 	 2,48 	 4 	 6 	 187 	 -1,3 	  
14:40 04.12.2019 	 2,54 	 4 	 6 	 181 	 -1,2 	  
14:30 04.12.2019 	 2,6 	 4 	 6 	 175 	 -1,3 	  
14:20 04.12.2019 	 2,66 	 3 	 5 	 162 	 -1,3 	  
14:10 04.12.2019 	 2,71 	 4 	 5 	 167 	 -1,3 	  
14:00 04.12.2019 	 2,76 	 6 	 9 	 180 	 -1,2 	  
13:50 04.12.2019 	 2,81 	 5 	 8 	 172 	 -0,8 	  
13:40 04.12.2019 	 2,85 	 4 	 6 	 168 	 -1 	  
13:30 04.12.2019 	 2,89 	 3 	 5 	 147 	 -1,1 	  
13:20 04.12.2019 	 2,93 	 3 	 3 	 146 	 -1,4 	  
13:10 04.12.2019 	 2,96 	 3 	 3 	 148 	 -1,3 	  
13:00 04.12.2019 	 2,99 	 3 	 4 	 153 	 -1,2 	  
12:50 04.12.2019 	 3,01 	 3 	 6 	 162 	 -1,1 	  
12:40 04.12.2019 	 3,03 	 3 	 6 	 168 	 -1 	  
12:30 04.12.2019 	 3,04 	 3 	 6 	 160 	 -1,1 	  
12:20 04.12.2019 	 3,05 	 3 	 3 	 151 	 -1,2 	  
12:10 04.12.2019 	 3,06 	 2 	 3 	 145 	 -1,1 	  
12:00 04.12.2019 	 3,05 	 2 	 4 	 158 	 -1 	  
11:50 04.12.2019 	 3,05 	 3 	 5 	 174 	 -0,8 	  
11:40 04.12.2019 	 3,04 	 4 	 6 	 170 	 -0,8 	  
11:30 04.12.2019 	 3,02 	 3 	 5 	 177 	 -0,7 	  
11:20 04.12.2019 	 3 	 3 	 4 	 211 	 -0,7 	  
11:10 04.12.2019 	 2,97 	 3 	 5 	 252 	 -0,5 	  
11:00 04.12.2019 	 2,95 	 4 	 7 	 214 	 -0,5 	  
10:50 04.12.2019 	 2,91 	 2 	 7 	 122 	 -0,7 	  
10:40 04.12.2019 	 2,87 	 3 	 6 	 152 	 -0,7 	  
10:30 04.12.2019 	 2,83 	 4 	 6 	 136 	 -0,7 	  
10:20 04.12.2019 	 2,79 	 4 	 7 	 131 	 -0,9 	  
10:10 04.12.2019 	 2,74 	 6 	 9 	 151 	 -1,1 	  
10:00 04.12.2019 	 2,69 	 7 	 13 	 166 	 -0,4 	  
09:50 04.12.2019 	 2,64 	 4 	 9 	 168 	 0,5 	  
09:40 04.12.2019 	 2,58 	 3 	 5 	 166 	 0,2 	  
09:30 04.12.2019 	 2,53 	 4 	 6 	 179 	 0,5 	  
09:20 04.12.2019 	 2,47 	 4 	 8 	 147 	 -0,3 	  
09:10 04.12.2019 	 2,41 	 4 	 5 	 118 	 -0 	  
09:00 04.12.2019 	 2,35 	 3 	 4 	 118 	 -0,2 	  
08:50 04.12.2019 	 2,3 	 3 	 4 	 119 	 -0,2 	  
08:40 04.12.2019 	 2,24 	 3 	 4 	 113 	 -0 	  
08:30 04.12.2019 	 2,18 	 3 	 4 	 119 	 -0 	  
08:20 04.12.2019 	 2,12 	 3 	 4 	 122 	 -0,2 	  
08:10 04.12.2019 	 2,07 	 3 	 3 	 123 	 -0,1 	  
08:00 04.12.2019 	 2,01 	 2 	 3 	 117 	 0,2 	  
07:50 04.12.2019 	 1,96 	 3 	 4 	 131 	 -0,2 	  
07:40 04.12.2019 	 1,91 	 3 	 4 	 137 	 -0,3 	  
07:30 04.12.2019 	 1,86 	 3 	 4 	 132 	 -0,2 	  
07:20 04.12.2019 	 1,82 	 3 	 4 	 124 	 0,1 	  
07:10 04.12.2019 	 1,77 	 3 	 4 	 122 	 0,2 	  
07:00 04.12.2019 	 1,73 	 3 	 4 	 130 	 0,3 	  
06:50 04.12.2019 	 1,7 	 3 	 4 	 125 	 0,3 	  
06:40 04.12.2019 	 1,66 	 3 	 4 	 129 	 0,5 	  
06:30 04.12.2019 	 1,63 	 2 	 4 	 139 	 0,5 	  
06:20 04.12.2019 	 1,61 	 2 	 2 	 164 	 0,5 	  
06:10 04.12.2019 	 1,59 	 2 	 3 	 161 	 0,6 	  
06:00 04.12.2019 	 1,57 	 2 	 3 	 171 	 0,6 	  
05:50 04.12.2019 	 1,56 	 2 	 4 	 211 	 0,6 	  
05:40 04.12.2019 	 1,55 	 3 	 6 	 243 	 0,6 	  
05:30 04.12.2019 	 1,55 	 4 	 8 	 221 	 0,5 	  
05:20 04.12.2019 	 1,55 	 3 	 6 	 210 	 0,7 	  
05:10 04.12.2019 	 1,56 	 3 	 6 	 205 	 0,7 	  
05:00 04.12.2019 	 1,58 	 4 	 6 	 197 	 0,7 	  
04:50 04.12.2019 	 1,59 	 5 	 8 	 197 	 0,9 	  
04:40 04.12.2019 	 1,62 	 4 	 6 	 185 	 1,6 	  
04:30 04.12.2019 	 1,64 	 3 	 5 	 181 	 1,4 	  
04:20 04.12.2019 	 1,68 	 4 	 5 	 183 	 1,6 	  
04:10 04.12.2019 	 1,71 	 4 	 7 	 179 	 2 	  
04:00 04.12.2019 	 1,75 	 3 	 6 	 188 	 2,2 	  
03:50 04.12.2019 	 1,8 	 2 	 2 	 212 	 2 	  
03:40 04.12.2019 	 1,85 	 2 	 4 	 198 	 2,1 	  
03:30 04.12.2019 	 1,9 	 3 	 5 	 187 	 2,2 	  
03:20 04.12.2019 	 1,95 	 4 	 5 	 179 	 2,2 	  
03:10 04.12.2019 	 2 	 4 	 6 	 179 	 2,1 	  
03:00 04.12.2019 	 2,06 	 4 	 6 	 181 	 2 	  
02:50 04.12.2019 	 2,12 	 4 	 6 	 176 	 1,9 	  
02:40 04.12.2019 	 2,17 	 4 	 6 	 179 	 1,9 	  
02:30 04.12.2019 	 2,23 	 3 	 5 	 175 	 1,7 	  
02:20 04.12.2019 	 2,29 	 3 	 5 	 178 	 1,9 	  
02:10 04.12.2019 	 2,35 	 3 	 5 	 177 	 2 	  
02:00 04.12.2019 	 2,4 	 3 	 5 	 181 	 2,2 	  
01:50 04.12.2019 	 2,46 	 3 	 5 	 189 	 2,3 	  
01:40 04.12.2019 	 2,51 	 4 	 5 	 187 	 2,1 	  
01:30 04.12.2019 	 2,56 	 4 	 5 	 177 	 1,6 	  
01:20 04.12.2019 	 2,6 	 3 	 4 	 170 	 1,5 	  
01:10 04.12.2019 	 2,65 	 3 	 4 	 167 	 1,5 	  
01:00 04.12.2019 	 2,69 	 3 	 5 	 167 	 1,8 	  
00:50 04.12.2019 	 2,73 	 3 	 5 	 180 	 2,3 	  
00:40 04.12.2019 	 2,76 	 3 	 5 	 218 	 3 	  
00:30 04.12.2019 	 2,79 	 3 	 5 	 226 	 3 	  
00:20 04.12.2019 	 2,81 	 3 	 6 	 236 	 2,7 	  
00:10 04.12.2019 	 2,84 	 5 	 8 	 245 	 2,6 	  
00:00 04.12.2019 	 2,85 	 6 	 9 	 240 	 2,9 	  
23:50 03.12.2019 	 2,86 	 5 	 10 	 232 	 3,4 	  
23:40 03.12.2019 	 2,87 	 4 	 7 	 227 	 3,1 	  
23:30 03.12.2019 	 2,87 	 5 	 9 	 237 	 2,7 	  
23:20 03.12.2019 	 2,86 	 4 	 7 	 260 	 2,2 	  
23:10 03.12.2019 	 2,85 	 6 	 11 	 251 	 2,2 	  
23:00 03.12.2019 	 2,84 	 6 	 11 	 247 	 2 	  
22:50 03.12.2019 	 2,82 	 6 	 13 	 228 	 2,5 	  
22:40 03.12.2019 	 2,79 	 5 	 9 	 239 	 4,1 	  
22:30 03.12.2019 	 2,76 	 4 	 8 	 238 	 4,2 	  
22:20 03.12.2019 	 2,73 	 3 	 6 	 238 	 4,5 	  
22:10 03.12.2019 	 2,69 	 4 	 7 	 231 	 4,6 	  
22:00 03.12.2019 	 2,65 	 4 	 6 	 233 	 4,6 	  
21:50 03.12.2019 	 2,6 	 5 	 8 	 233 	 4,5 	  
21:40 03.12.2019 	 2,55 	 6 	 10 	 237 	 4,5 	  
21:30 03.12.2019 	 2,5 	 6 	 9 	 233 	 4,6 	  
21:20 03.12.2019 	 2,44 	 5 	 8 	 250 	 4,9 	  
21:10 03.12.2019 	 2,39 	 3 	 7 	 262 	 4,8 	  
21:00 03.12.2019 	 2,33 	 5 	 8 	 251 	 4,4 	  
20:50 03.12.2019 	 2,27 	 5 	 11 	 237 	 4,2 	  
20:40 03.12.2019 	 2,21 	 4 	 7 	 237 	 4,3 	  
20:30 03.12.2019 	 2,15 	 5 	 11 	 234 	 4,1 	  
20:20 03.12.2019 	 2,09 	 4 	 7 	 244 	 4,4 	  
20:10 03.12.2019 	 2,02 	 4 	 7 	 255 	 4,6 	  
20:00 03.12.2019 	 1,96 	 3 	 6 	 240 	 4,3 	  
19:50 03.12.2019 	 1,91 	 4 	 6 	 236 	 4,2 	  
19:40 03.12.2019 	 1,85 	 5 	 9 	 242 	 4,2 	  
19:30 03.12.2019 	 1,79 	 5 	 8 	 247 	 4,1 	  
19:20 03.12.2019 	 1,74 	 4 	 7 	 243 	 3,9 	  
19:10 03.12.2019 	 1,69 	 6 	 9 	 246 	 3,9 	  
19:00 03.12.2019 	 1,64 	 6 	 10 	 248 	 3,8 	  
18:50 03.12.2019 	 1,59 	 7 	 11 	 251 	 3,8 	  
18:40 03.12.2019 	 1,55 	 6 	 11 	 253 	 3,9 	  
18:30 03.12.2019 	 1,51 	 6 	 11 	 249 	 4,1 	  
18:20 03.12.2019 	 1,48 	 5 	 9 	 246 	 4,2 	  
18:10 03.12.2019 	 1,45 	 5 	 9 	 251 	 4,5 	  
18:00 03.12.2019 	 1,43 	 6 	 10 	 251 	 4,7 	  
17:50 03.12.2019 	 1,41 	 3 	 7 	 240 	 5 	  
17:40 03.12.2019 	 1,4 	 2 	 4 	 212 	 5 	  
17:30 03.12.2019 	 1,39 	 2 	 3 	 215 	 5,1 	  
17:20 03.12.2019 	 1,39 	 2 	 3 	 212 	 5,2 	  
17:10 03.12.2019 	 1,39 	 2 	 3 	 219 	 5,2 	  
17:00 03.12.2019 	 1,41 	 1 	 2 	 210 	 5,2 	  
16:50 03.12.2019 	 1,42 	 1 	 2 	 197 	 5,2 	  
16:40 03.12.2019 	 1,45 	 2 	 2 	 153 	 5,2 	  
16:30 03.12.2019 	 1,48 	 2 	 3 	 141 	 5,3 	  
16:20 03.12.2019 	 1,51 	 2 	 3 	 138 	 5,2 	  
16:10 03.12.2019 	 1,55 	 2 	 3 	 143 	 5,3 	  
16:00 03.12.2019 	 1,6 	 2 	 3 	 140 	 5,4 	  
15:50 03.12.2019 	 1,65 	 2 	 4 	 133 	 5,6 	  
15:40 03.12.2019 	 1,71 	 2 	 3 	 128 	 5,8 	  
15:30 03.12.2019 	 1,77 	 2 	 3 	 144 	 5,9 	  
15:20 03.12.2019 	 1,83 	 2 	 3 	 162 	 5,9 	  
15:10 03.12.2019 	 1,9 	 2 	 3 	 159 	 6 	  
15:00 03.12.2019 	 1,97 	 2 	 3 	 132 	 6 	  
14:50 03.12.2019 	 2,04 	 2 	 3 	 126 	 5,9 	  
14:40 03.12.2019 	 2,11 	 2 	 3 	 128 	 5,8 	  
14:30 03.12.2019 	 2,19 	 2 	 2 	 119 	 5,8 	  
14:20 03.12.2019 	 2,26 	 2 	 3 	 109 	 5,8 	  
14:10 03.12.2019 	 2,34 	 2 	 4 	 84 	 5,8 	  
14:00 03.12.2019 	 2,42 	 2 	 3 	 66 	 6 	  
13:50 03.12.2019 	 2,49 	 2 	 3 	 66 	 6,1 	  
13:40 03.12.2019 	 2,56 	 2 	 3 	 70 	 6,1 	  
13:30 03.12.2019 	 2,63 	 2 	 3 	 113 	 6,2 	  
13:20 03.12.2019 	 2,7 	 3 	 6 	 139 	 6,1 	  
13:10 03.12.2019 	 2,77 	 4 	 5 	 138 	 6 	  
13:00 03.12.2019 	 2,83 	 4 	 5 	 132 	 6 	  
12:50 03.12.2019 	 2,89 	 4 	 5 	 134 	 6,1 	  
12:40 03.12.2019 	 2,95 	 4 	 7 	 135 	 6,2 	  
12:30 03.12.2019 	 3 	 5 	 8 	 129 	 6,4 	  
12:20 03.12.2019 	 3,05 	 4 	 6 	 132 	 6,3 	  
12:10 03.12.2019 	 3,09 	 4 	 6 	 140 	 6,4 	  
12:00 03.12.2019 	 3,13 	 3 	 5 	 131 	 6,3 	  
11:50 03.12.2019 	 3,16 	 3 	 4 	 108 	 6,5 	  
11:40 03.12.2019 	 3,19 	 3 	 4 	 102 	 6,6 	  
11:30 03.12.2019 	 3,21 	 3 	 4 	 127 	 7 	  
11:20 03.12.2019 	 3,22 	 3 	 5 	 132 	 6,8 	  
11:10 03.12.2019 	 3,23 	 3 	 5 	 148 	 6,6 	  
11:00 03.12.2019 	 3,23 	 3 	 5 	 165 	 6,7 	  
10:50 03.12.2019 	 3,23 	 4 	 9 	 170 	 6,8 	  
10:40 03.12.2019 	 3,22 	 5 	 10 	 165 	 7,4 	  
10:30 03.12.2019 	 3,21 	 4 	 6 	 165 	 7,6 	  
10:20 03.12.2019 	 3,19 	 5 	 8 	 163 	 7,6 	  
10:10 03.12.2019 	 3,16 	 4 	 6 	 157 	 7,5 	  
10:00 03.12.2019 	 3,13 	 4 	 7 	 155 	 7,4 	  
09:50 03.12.2019 	 3,09 	 4 	 7 	 161 	 7,3 	  
09:40 03.12.2019 	 3,05 	 4 	 7 	 162 	 7,3 	  
09:30 03.12.2019 	 3 	 5 	 8 	 162 	 7,4 	  
09:20 03.12.2019 	 2,95 	 4 	 7 	 141 	 7,2 	  
09:10 03.12.2019 	 2,9 	 4 	 5 	 133 	 7,2 	  
09:00 03.12.2019 	 2,84 	 4 	 7 	 153 	 7,4 	  
08:50 03.12.2019 	 2,78 	 3 	 6 	 163 	 7,5 	  
08:40 03.12.2019 	 2,71 	 4 	 8 	 160 	 7,5 	  
08:30 03.12.2019 	 2,64 	 4 	 7 	 162 	 7,7 	  
08:20 03.12.2019 	 2,58 	 4 	 7 	 161 	 7,7 	  
08:10 03.12.2019 	 2,5 	 4 	 7 	 168 	 7,6 	  
08:00 03.12.2019 	 2,43 	 5 	 9 	 173 	 7,6 	  
07:50 03.12.2019 	 2,36 	 6 	 10 	 184 	 7,7 	  
07:40 03.12.2019 	 2,29 	 6 	 10 	 181 	 7,6 	  
07:30 03.12.2019 	 2,21 	 6 	 12 	 178 	 7,5 	  
07:20 03.12.2019 	 2,14 	 6 	 10 	 182 	 7,6 	  
07:10 03.12.2019 	 2,07 	 7 	 18 	 178 	 7,6 	  
07:00 03.12.2019 	 1,99 	 7 	 11 	 172 	 7,7 	  
06:50 03.12.2019 	 1,92 	 7 	 14 	 175 	 7,7 	  
06:40 03.12.2019 	 1,86 	 6 	 13 	 167 	 7,7 	  
06:30 03.12.2019 	 1,79 	 6 	 11 	 167 	 7,7 	  
06:20 03.12.2019 	 1,73 	 6 	 9 	 167 	 7,8 	  
06:10 03.12.2019 	 1,67 	 6 	 12 	 165 	 7,9 	  
06:00 03.12.2019 	 1,61 	 6 	 10 	 166 	 8 	  
05:50 03.12.2019 	 1,56 	 5 	 8 	 170 	 7,7 	  
05:40 03.12.2019 	 1,51 	 5 	 9 	 165 	 7,7 	  
05:30 03.12.2019 	 1,47 	 6 	 10 	 165 	 7,7 	  
05:20 03.12.2019 	 1,43 	 5 	 10 	 165 	 7,7 	  
05:10 03.12.2019 	 1,4 	 5 	 10 	 162 	 7,7 	  
05:00 03.12.2019 	 1,38 	 4 	 9 	 166 	 7,7 	  
04:50 03.12.2019 	 1,36 	 4 	 8 	 171 	 7,7 	  
04:40 03.12.2019 	 1,35 	 5 	 9 	 165 	 7,8 	  
04:30 03.12.2019 	 1,34 	 5 	 9 	 170 	 8 	  
04:20 03.12.2019 	 1,34 	 6 	 11 	 170 	 7,9 	  
04:10 03.12.2019 	 1,35 	 6 	 10 	 170 	 7,9 	  
04:00 03.12.2019 	 1,37 	 7 	 13 	 173 	 8 	  
03:50 03.12.2019 	 1,39 	 6 	 12 	 166 	 8,2 	  
03:40 03.12.2019 	 1,42 	 5 	 10 	 173 	 8,3 	  
