Time [yyyy/MM/dd HH:mm:ss],Grindavik_inni: water level (waterlevel) at Grindavik_inni_ FlowFM [m]
2020/01/23 10:20:00,-0.84132
2020/01/23 10:25:00,-0.86712
2020/01/23 10:30:00,-0.89019
2020/01/23 10:35:00,-0.9116
2020/01/23 10:40:00,-0.93137
2020/01/23 10:45:00,-0.9489
2020/01/23 10:50:00,-0.96406
2020/01/23 10:55:00,-0.97743
2020/01/23 11:00:00,-0.98886
2020/01/23 11:05:00,-0.9979
2020/01/23 11:10:00,-1.0048
2020/01/23 11:15:00,-1.0096
2020/01/23 11:20:00,-1.0125
2020/01/23 11:25:00,-1.0129
2020/01/23 11:30:00,-1.0113
2020/01/23 11:35:00,-1.0076
2020/01/23 11:40:00,-1.0018
2020/01/23 11:45:00,-0.99374
2020/01/23 11:50:00,-0.98369
2020/01/23 11:55:00,-0.97163
2020/01/23 12:00:00,-0.95741
2020/01/23 12:05:00,-0.94112
2020/01/23 12:10:00,-0.91965
2020/01/23 12:15:00,-0.89914
2020/01/23 12:20:00,-0.87722
2020/01/23 12:25:00,-0.85167
2020/01/23 12:30:00,-0.8247
2020/01/23 12:35:00,-0.79717
2020/01/23 12:40:00,-0.76769
2020/01/23 12:45:00,-0.73483
2020/01/23 12:50:00,-0.70129
2020/01/23 12:55:00,-0.6664
2020/01/23 13:00:00,-0.63117
2020/01/23 13:05:00,-0.59249
2020/01/23 13:10:00,-0.55665
2020/01/23 13:15:00,-0.51701
2020/01/23 13:20:00,-0.47528
2020/01/23 13:25:00,-0.4343
2020/01/23 13:30:00,-0.39217
2020/01/23 13:35:00,-0.34822
2020/01/23 13:40:00,-0.30251
2020/01/23 13:45:00,-0.25848
2020/01/23 13:50:00,-0.21183
2020/01/23 13:55:00,-0.16465
2020/01/23 14:00:00,-0.11695
2020/01/23 14:05:00,-0.071303
2020/01/23 14:10:00,-0.02219
2020/01/23 14:15:00,0.025942
2020/01/23 14:20:00,0.073387
2020/01/23 14:25:00,0.12261
2020/01/23 14:30:00,0.17275
2020/01/23 14:35:00,0.22042
2020/01/23 14:40:00,0.26798
2020/01/23 14:45:00,0.31641
2020/01/23 14:50:00,0.36508
2020/01/23 14:55:00,0.41199
2020/01/23 15:00:00,0.45727
2020/01/23 15:05:00,0.5041
2020/01/23 15:10:00,0.55172
2020/01/23 15:15:00,0.59408
2020/01/23 15:20:00,0.63598
2020/01/23 15:25:00,0.68107
2020/01/23 15:30:00,0.72293
2020/01/23 15:35:00,0.76203
2020/01/23 15:40:00,0.80038
2020/01/23 15:45:00,0.8397
2020/01/23 15:50:00,0.87657
2020/01/23 15:55:00,0.90941
2020/01/23 16:00:00,0.94318
2020/01/23 16:05:00,0.97616
2020/01/23 16:10:00,1.0067
2020/01/23 16:15:00,1.0354
2020/01/23 16:20:00,1.064
2020/01/23 16:25:00,1.0902
2020/01/23 16:30:00,1.112
2020/01/23 16:35:00,1.1324
2020/01/23 16:40:00,1.1535
2020/01/23 16:45:00,1.1723
2020/01/23 16:50:00,1.1873
2020/01/23 16:55:00,1.2
2020/01/23 17:00:00,1.2127
2020/01/23 17:05:00,1.2232
2020/01/23 17:10:00,1.2303
2020/01/23 17:15:00,1.235
2020/01/23 17:20:00,1.239
2020/01/23 17:25:00,1.241
2020/01/23 17:30:00,1.2398
2020/01/23 17:35:00,1.2364
2020/01/23 17:40:00,1.2316
2020/01/23 17:45:00,1.225
2020/01/23 17:50:00,1.2156
2020/01/23 17:55:00,1.2039
2020/01/23 18:00:00,1.1907
2020/01/23 18:05:00,1.1756
2020/01/23 18:10:00,1.1582
2020/01/23 18:15:00,1.1385
2020/01/23 18:20:00,1.1173
2020/01/23 18:25:00,1.0942
2020/01/23 18:30:00,1.069
2020/01/23 18:35:00,1.0419
2020/01/23 18:40:00,1.0132
2020/01/23 18:45:00,0.98287
2020/01/23 18:50:00,0.95055
2020/01/23 18:55:00,0.91663
2020/01/23 19:00:00,0.88133
2020/01/23 19:05:00,0.8446
2020/01/23 19:10:00,0.80646
2020/01/23 19:15:00,0.76684
2020/01/23 19:20:00,0.72601
2020/01/23 19:25:00,0.68398
2020/01/23 19:30:00,0.64083
2020/01/23 19:35:00,0.59653
2020/01/23 19:40:00,0.55133
2020/01/23 19:45:00,0.50534
2020/01/23 19:50:00,0.45841
2020/01/23 19:55:00,0.4107
2020/01/23 20:00:00,0.36239
2020/01/23 20:05:00,0.31341
2020/01/23 20:10:00,0.26087
2020/01/23 20:15:00,0.21108
2020/01/23 20:20:00,0.16102
2020/01/23 20:25:00,0.10966
2020/01/23 20:30:00,0.057417
2020/01/23 20:35:00,0.006577
2020/01/23 20:40:00,-0.043647
2020/01/23 20:45:00,-0.094759
2020/01/23 20:50:00,-0.146
2020/01/23 20:55:00,-0.19523
2020/01/23 21:00:00,-0.24506
2020/01/23 21:05:00,-0.2947
2020/01/23 21:10:00,-0.34314
2020/01/23 21:15:00,-0.39097
2020/01/23 21:20:00,-0.43774
2020/01/23 21:25:00,-0.48468
2020/01/23 21:30:00,-0.5293
2020/01/23 21:35:00,-0.5731
2020/01/23 21:40:00,-0.61642
2020/01/23 21:45:00,-0.65799
2020/01/23 21:50:00,-0.69803
2020/01/23 21:55:00,-0.73704
2020/01/23 22:00:00,-0.77454
2020/01/23 22:05:00,-0.81044
2020/01/23 22:10:00,-0.84124
2020/01/23 22:15:00,-0.87368
2020/01/23 22:20:00,-0.90484
2020/01/23 22:25:00,-0.93202
2020/01/23 22:30:00,-0.958
2020/01/23 22:35:00,-0.98332
2020/01/23 22:40:00,-1.0065
2020/01/23 22:45:00,-1.0261
2020/01/23 22:50:00,-1.0445
2020/01/23 22:55:00,-1.0615
2020/01/23 23:00:00,-1.0764
2020/01/23 23:05:00,-1.0875
2020/01/23 23:10:00,-1.1016
2020/01/23 23:15:00,-1.1101
2020/01/23 23:20:00,-1.1149
2020/01/23 23:25:00,-1.1197
2020/01/23 23:30:00,-1.1222
2020/01/23 23:35:00,-1.1217
2020/01/23 23:40:00,-1.1179
2020/01/23 23:45:00,-1.1143
2020/01/23 23:50:00,-1.1075
2020/01/23 23:55:00,-1.0977
2020/01/24 00:00:00,-1.0854
2020/01/24 00:05:00,-1.0731
2020/01/24 00:10:00,-1.0568
2020/01/24 00:15:00,-1.0384
2020/01/24 00:20:00,-1.018
2020/01/24 00:25:00,-0.99618
2020/01/24 00:30:00,-0.9719
2020/01/24 00:35:00,-0.94442
2020/01/24 00:40:00,-0.91674
2020/01/24 00:45:00,-0.88616
2020/01/24 00:50:00,-0.85363
2020/01/24 00:55:00,-0.81937
2020/01/24 01:00:00,-0.78443
2020/01/24 01:05:00,-0.74636
2020/01/24 01:10:00,-0.70636
2020/01/24 01:15:00,-0.66533
2020/01/24 01:20:00,-0.62262
2020/01/24 01:25:00,-0.5797
2020/01/24 01:30:00,-0.5336
2020/01/24 01:35:00,-0.48707
2020/01/24 01:40:00,-0.43885
2020/01/24 01:45:00,-0.39061
2020/01/24 01:50:00,-0.3398
2020/01/24 01:55:00,-0.28845
2020/01/24 02:00:00,-0.23703
2020/01/24 02:05:00,-0.18354
2020/01/24 02:10:00,-0.12644
2020/01/24 02:15:00,-0.073327
2020/01/24 02:20:00,-0.019594
2020/01/24 02:25:00,0.037042
2020/01/24 02:30:00,0.093077
2020/01/24 02:35:00,0.15011
2020/01/24 02:40:00,0.20749
2020/01/24 02:45:00,0.26375
2020/01/24 02:50:00,0.31951
2020/01/24 02:55:00,0.37671
2020/01/24 03:00:00,0.43354
2020/01/24 03:05:00,0.48808
2020/01/24 03:10:00,0.5438
2020/01/24 03:15:00,0.6012
2020/01/24 03:20:00,0.65189
2020/01/24 03:25:00,0.70615
2020/01/24 03:30:00,0.75967
2020/01/24 03:35:00,0.81171
2020/01/24 03:40:00,0.86043
2020/01/24 03:45:00,0.91035
2020/01/24 03:50:00,0.95696
2020/01/24 03:55:00,1.0052
2020/01/24 04:00:00,1.0508
2020/01/24 04:05:00,1.0975
2020/01/24 04:10:00,1.1412
2020/01/24 04:15:00,1.1821
2020/01/24 04:20:00,1.2194
2020/01/24 04:25:00,1.2578
2020/01/24 04:30:00,1.2955
2020/01/24 04:35:00,1.3299
2020/01/24 04:40:00,1.3607
2020/01/24 04:45:00,1.3913
2020/01/24 04:50:00,1.4206
2020/01/24 04:55:00,1.4473
2020/01/24 05:00:00,1.4703
2020/01/24 05:05:00,1.4924
2020/01/24 05:10:00,1.5131
2020/01/24 05:15:00,1.5308
2020/01/24 05:20:00,1.5455
2020/01/24 05:25:00,1.5586
2020/01/24 05:30:00,1.5701
2020/01/24 05:35:00,1.5784
2020/01/24 05:40:00,1.5841
2020/01/24 05:45:00,1.5879
2020/01/24 05:50:00,1.5898
2020/01/24 05:55:00,1.5887
2020/01/24 06:00:00,1.5851
2020/01/24 06:05:00,1.5795
2020/01/24 06:10:00,1.5688
2020/01/24 06:15:00,1.5583
2020/01/24 06:20:00,1.5453
2020/01/24 06:25:00,1.5295
2020/01/24 06:30:00,1.511
2020/01/24 06:35:00,1.4905
2020/01/24 06:40:00,1.4689
2020/01/24 06:45:00,1.4441
2020/01/24 06:50:00,1.4171
2020/01/24 06:55:00,1.3881
2020/01/24 07:00:00,1.3577
2020/01/24 07:05:00,1.3252
2020/01/24 07:10:00,1.2957
2020/01/24 07:15:00,1.26
2020/01/24 07:20:00,1.2219
2020/01/24 07:25:00,1.184
2020/01/24 07:30:00,1.1441
2020/01/24 07:35:00,1.1038
2020/01/24 07:40:00,1.0587
2020/01/24 07:45:00,1.0142
2020/01/24 07:50:00,0.96866
2020/01/24 07:55:00,0.92067
2020/01/24 08:00:00,0.87219
2020/01/24 08:05:00,0.82162
2020/01/24 08:10:00,0.76964
2020/01/24 08:15:00,0.71661
2020/01/24 08:20:00,0.66486
2020/01/24 08:25:00,0.60965
2020/01/24 08:30:00,0.55516
2020/01/24 08:35:00,0.49971
2020/01/24 08:40:00,0.44461
2020/01/24 08:45:00,0.38875
2020/01/24 08:50:00,0.33106
2020/01/24 08:55:00,0.27505
2020/01/24 09:00:00,0.21836
2020/01/24 09:05:00,0.16168
2020/01/24 09:10:00,0.10506
2020/01/24 09:15:00,0.048195
2020/01/24 09:20:00,-0.007206
2020/01/24 09:25:00,-0.063227
2020/01/24 09:30:00,-0.11769
2020/01/24 09:35:00,-0.17207
2020/01/24 09:40:00,-0.22582
2020/01/24 09:45:00,-0.27842
2020/01/24 09:50:00,-0.33069
2020/01/24 09:55:00,-0.3814
2020/01/24 10:00:00,-0.43133
2020/01/24 10:05:00,-0.48034
2020/01/24 10:10:00,-0.52751
2020/01/24 10:15:00,-0.57386
2020/01/24 10:20:00,-0.61872
2020/01/24 10:25:00,-0.66203
2020/01/24 10:30:00,-0.704
2020/01/24 10:35:00,-0.74409
2020/01/24 10:40:00,-0.78274
2020/01/24 10:45:00,-0.81951
2020/01/24 10:50:00,-0.85441
2020/01/24 10:55:00,-0.88749
2020/01/24 11:00:00,-0.9185
2020/01/24 11:05:00,-0.94769
2020/01/24 11:10:00,-0.97151
2020/01/24 11:15:00,-0.99604
2020/01/24 11:20:00,-1.0194
2020/01/24 11:25:00,-1.0385
2020/01/24 11:30:00,-1.0558
2020/01/24 11:35:00,-1.0721
2020/01/24 11:40:00,-1.0862
2020/01/24 11:45:00,-1.0962
2020/01/24 11:50:00,-1.1048
2020/01/24 11:55:00,-1.1117
2020/01/24 12:00:00,-1.1163
2020/01/24 12:05:00,-1.117
2020/01/24 12:10:00,-1.1171
2020/01/24 12:15:00,-1.1146
2020/01/24 12:20:00,-1.1094
2020/01/24 12:25:00,-1.1018
2020/01/24 12:30:00,-1.0922
2020/01/24 12:35:00,-1.0811
2020/01/24 12:40:00,-1.0663
2020/01/24 12:45:00,-1.0501
2020/01/24 12:50:00,-1.0319
2020/01/24 12:55:00,-1.0115
2020/01/24 13:00:00,-0.98858
2020/01/24 13:05:00,-0.96401
2020/01/24 13:10:00,-0.94079
2020/01/24 13:15:00,-0.91269
2020/01/24 13:20:00,-0.88157
2020/01/24 13:25:00,-0.85108
2020/01/24 13:30:00,-0.81884
2020/01/24 13:35:00,-0.78352
2020/01/24 13:40:00,-0.74601
2020/01/24 13:45:00,-0.7084
2020/01/24 13:50:00,-0.66881
2020/01/24 13:55:00,-0.62694
2020/01/24 14:00:00,-0.58539
2020/01/24 14:05:00,-0.54216
2020/01/24 14:10:00,-0.49055
2020/01/24 14:15:00,-0.44424
2020/01/24 14:20:00,-0.39895
2020/01/24 14:25:00,-0.34712
2020/01/24 14:30:00,-0.29536
2020/01/24 14:35:00,-0.24637
2020/01/24 14:40:00,-0.19526
2020/01/24 14:45:00,-0.1416
2020/01/24 14:50:00,-0.089278
2020/01/24 14:55:00,-0.038595
2020/01/24 15:00:00,0.014698
2020/01/24 15:05:00,0.068818
2020/01/24 15:10:00,0.11795
2020/01/24 15:15:00,0.17309
2020/01/24 15:20:00,0.22526
2020/01/24 15:25:00,0.27764
2020/01/24 15:30:00,0.32827
2020/01/24 15:35:00,0.38122
2020/01/24 15:40:00,0.43246
2020/01/24 15:45:00,0.48111
2020/01/24 15:50:00,0.53139
2020/01/24 15:55:00,0.58264
2020/01/24 16:00:00,0.62685
2020/01/24 16:05:00,0.67456
2020/01/24 16:10:00,0.72127
2020/01/24 16:15:00,0.76653
2020/01/24 16:20:00,0.80803
2020/01/24 16:25:00,0.85014
2020/01/24 16:30:00,0.89218
2020/01/24 16:35:00,0.92931
2020/01/24 16:40:00,0.96672
2020/01/24 16:45:00,1.0032
2020/01/24 16:50:00,1.0389
2020/01/24 16:55:00,1.0721
2020/01/24 17:00:00,1.1038
2020/01/24 17:05:00,1.1321
2020/01/24 17:10:00,1.1576
2020/01/24 17:15:00,1.1834
2020/01/24 17:20:00,1.2077
2020/01/24 17:25:00,1.2285
2020/01/24 17:30:00,1.2465
2020/01/24 17:35:00,1.2636
2020/01/24 17:40:00,1.2794
2020/01/24 17:45:00,1.2917
2020/01/24 17:50:00,1.3015
2020/01/24 17:55:00,1.3096
2020/01/24 18:00:00,1.3164
2020/01/24 18:05:00,1.32
2020/01/24 18:10:00,1.3238
2020/01/24 18:15:00,1.3234
2020/01/24 18:20:00,1.3208
2020/01/24 18:25:00,1.3166
2020/01/24 18:30:00,1.31
2020/01/24 18:35:00,1.3016
2020/01/24 18:40:00,1.29
2020/01/24 18:45:00,1.2767
2020/01/24 18:50:00,1.2615
2020/01/24 18:55:00,1.2441
2020/01/24 19:00:00,1.2244
2020/01/24 19:05:00,1.2023
2020/01/24 19:10:00,1.1764
2020/01/24 19:15:00,1.1502
2020/01/24 19:20:00,1.1225
2020/01/24 19:25:00,1.092
2020/01/24 19:30:00,1.0599
2020/01/24 19:35:00,1.0254
2020/01/24 19:40:00,0.9908
2020/01/24 19:45:00,0.95355
2020/01/24 19:50:00,0.91414
2020/01/24 19:55:00,0.87442
2020/01/24 20:00:00,0.83272
2020/01/24 20:05:00,0.79053
2020/01/24 20:10:00,0.7488
2020/01/24 20:15:00,0.70389
2020/01/24 20:20:00,0.65781
2020/01/24 20:25:00,0.61159
2020/01/24 20:30:00,0.56487
2020/01/24 20:35:00,0.51652
2020/01/24 20:40:00,0.46717
2020/01/24 20:45:00,0.41776
2020/01/24 20:50:00,0.36844
2020/01/24 20:55:00,0.31721
2020/01/24 21:00:00,0.26614
2020/01/24 21:05:00,0.21515
2020/01/24 21:10:00,0.16441
2020/01/24 21:15:00,0.1127
2020/01/24 21:20:00,0.060902
2020/01/24 21:25:00,0.010041
2020/01/24 21:30:00,-0.040872
2020/01/24 21:35:00,-0.09136
2020/01/24 21:40:00,-0.14139
2020/01/24 21:45:00,-0.19065
2020/01/24 21:50:00,-0.23924
2020/01/24 21:55:00,-0.28742
2020/01/24 22:00:00,-0.33449
2020/01/24 22:05:00,-0.38035
2020/01/24 22:10:00,-0.42234
2020/01/24 22:15:00,-0.46623
2020/01/24 22:20:00,-0.50937
2020/01/24 22:25:00,-0.54878
2020/01/24 22:30:00,-0.5878
2020/01/24 22:35:00,-0.62678
2020/01/24 22:40:00,-0.66351
2020/01/24 22:45:00,-0.69798
2020/01/24 22:50:00,-0.73158
2020/01/24 22:55:00,-0.76382
2020/01/24 23:00:00,-0.79396
2020/01/24 23:05:00,-0.8212
2020/01/24 23:10:00,-0.85132
2020/01/24 23:15:00,-0.87565
2020/01/24 23:20:00,-0.89719
2020/01/24 23:25:00,-0.91882
2020/01/24 23:30:00,-0.93851
2020/01/24 23:35:00,-0.9545
2020/01/24 23:40:00,-0.96813
2020/01/24 23:45:00,-0.98146
2020/01/24 23:50:00,-0.9917
2020/01/24 23:55:00,-0.99864
2020/01/25 00:00:00,-1.0031
2020/01/25 00:05:00,-1.0073
2020/01/25 00:10:00,-1.0037
2020/01/25 00:15:00,-1.001
2020/01/25 00:20:00,-0.99717
2020/01/25 00:25:00,-0.98912
2020/01/25 00:30:00,-0.97855
2020/01/25 00:35:00,-0.9664
2020/01/25 00:40:00,-0.95315
2020/01/25 00:45:00,-0.93501
2020/01/25 00:50:00,-0.91547
2020/01/25 00:55:00,-0.8939
2020/01/25 01:00:00,-0.87076
2020/01/25 01:05:00,-0.84351
2020/01/25 01:10:00,-0.81894
2020/01/25 01:15:00,-0.78885
2020/01/25 01:20:00,-0.75598
2020/01/25 01:25:00,-0.72231
2020/01/25 01:30:00,-0.6868
2020/01/25 01:35:00,-0.6487
2020/01/25 01:40:00,-0.60846
2020/01/25 01:45:00,-0.5679
2020/01/25 01:50:00,-0.52413
2020/01/25 01:55:00,-0.4794
2020/01/25 02:00:00,-0.43235
2020/01/25 02:05:00,-0.38561
2020/01/25 02:10:00,-0.33496
2020/01/25 02:15:00,-0.28436
2020/01/25 02:20:00,-0.23235
2020/01/25 02:25:00,-0.17866
2020/01/25 02:30:00,-0.12373
2020/01/25 02:35:00,-0.068794
2020/01/25 02:40:00,-0.013264
2020/01/25 02:45:00,0.044419
2020/01/25 02:50:00,0.10154
2020/01/25 02:55:00,0.16203
2020/01/25 03:00:00,0.22197
2020/01/25 03:05:00,0.28157
2020/01/25 03:10:00,0.338
2020/01/25 03:15:00,0.40046
2020/01/25 03:20:00,0.46075
2020/01/25 03:25:00,0.51946
2020/01/25 03:30:00,0.58081
2020/01/25 03:35:00,0.64027
2020/01/25 03:40:00,0.6989
2020/01/25 03:45:00,0.75908
2020/01/25 03:50:00,0.81734
2020/01/25 03:55:00,0.87576
2020/01/25 04:00:00,0.93126
2020/01/25 04:05:00,0.98608
2020/01/25 04:10:00,1.0438
2020/01/25 04:15:00,1.1014
2020/01/25 04:20:00,1.1555
2020/01/25 04:25:00,1.2102
2020/01/25 04:30:00,1.2587
2020/01/25 04:35:00,1.3079
2020/01/25 04:40:00,1.3589
2020/01/25 04:45:00,1.4076
2020/01/25 04:50:00,1.4516
2020/01/25 04:55:00,1.4951
2020/01/25 05:00:00,1.5391
2020/01/25 05:05:00,1.5803
2020/01/25 05:10:00,1.6151
2020/01/25 05:15:00,1.6515
2020/01/25 05:20:00,1.6874
2020/01/25 05:25:00,1.7195
2020/01/25 05:30:00,1.7481
2020/01/25 05:35:00,1.7754
2020/01/25 05:40:00,1.8028
2020/01/25 05:45:00,1.8258
2020/01/25 05:50:00,1.8461
2020/01/25 05:55:00,1.8648
2020/01/25 06:00:00,1.8823
2020/01/25 06:05:00,1.8961
2020/01/25 06:10:00,1.91
2020/01/25 06:15:00,1.9195
2020/01/25 06:20:00,1.9268
2020/01/25 06:25:00,1.9323
2020/01/25 06:30:00,1.9349
2020/01/25 06:35:00,1.9356
2020/01/25 06:40:00,1.9327
2020/01/25 06:45:00,1.9285
2020/01/25 06:50:00,1.9212
2020/01/25 06:55:00,1.9119
2020/01/25 07:00:00,1.8997
2020/01/25 07:05:00,1.8853
2020/01/25 07:10:00,1.8659
2020/01/25 07:15:00,1.8467
2020/01/25 07:20:00,1.8254
2020/01/25 07:25:00,1.8003
2020/01/25 07:30:00,1.7735
2020/01/25 07:35:00,1.7443
2020/01/25 07:40:00,1.7144
2020/01/25 07:45:00,1.6809
2020/01/25 07:50:00,1.6459
2020/01/25 07:55:00,1.609
2020/01/25 08:00:00,1.5705
2020/01/25 08:05:00,1.53
2020/01/25 08:10:00,1.487
2020/01/25 08:15:00,1.4436
2020/01/25 08:20:00,1.3979
2020/01/25 08:25:00,1.3511
2020/01/25 08:30:00,1.3021
2020/01/25 08:35:00,1.2526
2020/01/25 08:40:00,1.2015
2020/01/25 08:45:00,1.1491
2020/01/25 08:50:00,1.0957
2020/01/25 08:55:00,1.0411
2020/01/25 09:00:00,0.98615
2020/01/25 09:05:00,0.92942
2020/01/25 09:10:00,0.87558
2020/01/25 09:15:00,0.81843
2020/01/25 09:20:00,0.76127
2020/01/25 09:25:00,0.70394
2020/01/25 09:30:00,0.64753
2020/01/25 09:35:00,0.58908
2020/01/25 09:40:00,0.53099
2020/01/25 09:45:00,0.47333
2020/01/25 09:50:00,0.41658
2020/01/25 09:55:00,0.35846
2020/01/25 10:00:00,0.30114
2020/01/25 10:05:00,0.24407
2020/01/25 10:10:00,0.18591
2020/01/25 10:15:00,0.12978
2020/01/25 10:20:00,0.074525
2020/01/25 10:25:00,0.019471
2020/01/25 10:30:00,-0.034921
2020/01/25 10:35:00,-0.087206
2020/01/25 10:40:00,-0.13841
2020/01/25 10:45:00,-0.18918
2020/01/25 10:50:00,-0.23876
2020/01/25 10:55:00,-0.28585
2020/01/25 11:00:00,-0.33224
2020/01/25 11:05:00,-0.37749
2020/01/25 11:10:00,-0.42029
2020/01/25 11:15:00,-0.46199
2020/01/25 11:20:00,-0.50156
2020/01/25 11:25:00,-0.5397
2020/01/25 11:30:00,-0.57569
2020/01/25 11:35:00,-0.60967
2020/01/25 11:40:00,-0.642
2020/01/25 11:45:00,-0.67201
2020/01/25 11:50:00,-0.69993
2020/01/25 11:55:00,-0.72584
2020/01/25 12:00:00,-0.74935
2020/01/25 12:05:00,-0.77086
2020/01/25 12:10:00,-0.79332
2020/01/25 12:15:00,-0.81027
2020/01/25 12:20:00,-0.8248
2020/01/25 12:25:00,-0.83874
2020/01/25 12:30:00,-0.85021
2020/01/25 12:35:00,-0.85762
2020/01/25 12:40:00,-0.86286
2020/01/25 12:45:00,-0.86745
2020/01/25 12:50:00,-0.86845
2020/01/25 12:55:00,-0.86673
2020/01/25 13:00:00,-0.86268
2020/01/25 13:05:00,-0.85792
2020/01/25 13:10:00,-0.84884
2020/01/25 13:15:00,-0.83799
2020/01/25 13:20:00,-0.82532
2020/01/25 13:25:00,-0.81056
2020/01/25 13:30:00,-0.79289
2020/01/25 13:35:00,-0.77289
2020/01/25 13:40:00,-0.75159
2020/01/25 13:45:00,-0.72795
2020/01/25 13:50:00,-0.70182
2020/01/25 13:55:00,-0.67393
2020/01/25 14:00:00,-0.64441
2020/01/25 14:05:00,-0.61256
2020/01/25 14:10:00,-0.57897
2020/01/25 14:15:00,-0.54369
2020/01/25 14:20:00,-0.50724
2020/01/25 14:25:00,-0.46807
2020/01/25 14:30:00,-0.42833
2020/01/25 14:35:00,-0.38711
2020/01/25 14:40:00,-0.34393
2020/01/25 14:45:00,-0.29949
2020/01/25 14:50:00,-0.25494
2020/01/25 14:55:00,-0.20799
2020/01/25 15:00:00,-0.16022
2020/01/25 15:05:00,-0.11206
2020/01/25 15:10:00,-0.06413
2020/01/25 15:15:00,-0.013882
2020/01/25 15:20:00,0.036693
2020/01/25 15:25:00,0.086438
2020/01/25 15:30:00,0.13969
2020/01/25 15:35:00,0.19237
2020/01/25 15:40:00,0.24329
2020/01/25 15:45:00,0.29474
2020/01/25 15:50:00,0.34789
2020/01/25 15:55:00,0.40107
2020/01/25 16:00:00,0.45189
2020/01/25 16:05:00,0.50282
2020/01/25 16:10:00,0.55696
2020/01/25 16:15:00,0.60739
2020/01/25 16:20:00,0.6553
2020/01/25 16:25:00,0.70639
2020/01/25 16:30:00,0.75671
2020/01/25 16:35:00,0.80389
2020/01/25 16:40:00,0.84932
2020/01/25 16:45:00,0.89674
2020/01/25 16:50:00,0.94035
2020/01/25 16:55:00,0.98394
2020/01/25 17:00:00,1.0261
2020/01/25 17:05:00,1.07
2020/01/25 17:10:00,1.1129
2020/01/25 17:15:00,1.1519
2020/01/25 17:20:00,1.1871
2020/01/25 17:25:00,1.2221
2020/01/25 17:30:00,1.2577
2020/01/25 17:35:00,1.2914
2020/01/25 17:40:00,1.3198
2020/01/25 17:45:00,1.3478
2020/01/25 17:50:00,1.3753
2020/01/25 17:55:00,1.4007
2020/01/25 18:00:00,1.422
2020/01/25 18:05:00,1.4417
2020/01/25 18:10:00,1.4578
2020/01/25 18:15:00,1.4739
2020/01/25 18:20:00,1.4871
2020/01/25 18:25:00,1.4971
2020/01/25 18:30:00,1.5056
2020/01/25 18:35:00,1.5116
2020/01/25 18:40:00,1.5161
2020/01/25 18:45:00,1.5173
2020/01/25 18:50:00,1.5164
2020/01/25 18:55:00,1.5135
2020/01/25 19:00:00,1.5082
2020/01/25 19:05:00,1.5007
2020/01/25 19:10:00,1.4933
2020/01/25 19:15:00,1.4819
2020/01/25 19:20:00,1.4672
2020/01/25 19:25:00,1.4518
2020/01/25 19:30:00,1.4341
2020/01/25 19:35:00,1.4144
2020/01/25 19:40:00,1.3912
2020/01/25 19:45:00,1.367
2020/01/25 19:50:00,1.3411
2020/01/25 19:55:00,1.3126
2020/01/25 20:00:00,1.2822
2020/01/25 20:05:00,1.2495
2020/01/25 20:10:00,1.2134
2020/01/25 20:15:00,1.177
2020/01/25 20:20:00,1.1393
2020/01/25 20:25:00,1.099
2020/01/25 20:30:00,1.0574
2020/01/25 20:35:00,1.0137
2020/01/25 20:40:00,0.96987
2020/01/25 20:45:00,0.92389
2020/01/25 20:50:00,0.87614
2020/01/25 20:55:00,0.8285
2020/01/25 21:00:00,0.77921
2020/01/25 21:05:00,0.72945
2020/01/25 21:10:00,0.68072
2020/01/25 21:15:00,0.62927
2020/01/25 21:20:00,0.57689
2020/01/25 21:25:00,0.52473
2020/01/25 21:30:00,0.4725
2020/01/25 21:35:00,0.41912
2020/01/25 21:40:00,0.36488
2020/01/25 21:45:00,0.31097
2020/01/25 21:50:00,0.25753
2020/01/25 21:55:00,0.20295
2020/01/25 22:00:00,0.14925
2020/01/25 22:05:00,0.095307
2020/01/25 22:10:00,0.041907
2020/01/25 22:15:00,-0.011275
2020/01/25 22:20:00,-0.063851
2020/01/25 22:25:00,-0.11526
2020/01/25 22:30:00,-0.16665
2020/01/25 22:35:00,-0.2171
2020/01/25 22:40:00,-0.26651
2020/01/25 22:45:00,-0.31513
2020/01/25 22:50:00,-0.3626
2020/01/25 22:55:00,-0.40905
2020/01/25 23:00:00,-0.45405
2020/01/25 23:05:00,-0.49782
2020/01/25 23:10:00,-0.53697
2020/01/25 23:15:00,-0.57771
2020/01/25 23:20:00,-0.61733
2020/01/25 23:25:00,-0.65299
2020/01/25 23:30:00,-0.68732
2020/01/25 23:35:00,-0.72161
2020/01/25 23:40:00,-0.75325
2020/01/25 23:45:00,-0.78209
2020/01/25 23:50:00,-0.80995
2020/01/25 23:55:00,-0.83595
2020/01/26 00:00:00,-0.85974
2020/01/26 00:05:00,-0.8799
2020/01/26 00:10:00,-0.90311
2020/01/26 00:15:00,-0.92037
2020/01/26 00:20:00,-0.93464
2020/01/26 00:25:00,-0.9486
2020/01/26 00:30:00,-0.96055
2020/01/26 00:35:00,-0.96849
2020/01/26 00:40:00,-0.97351
2020/01/26 00:45:00,-0.9783
2020/01/26 00:50:00,-0.97986
2020/01/26 00:55:00,-0.97821
2020/01/26 01:00:00,-0.97376
2020/01/26 01:05:00,-0.96942
2020/01/26 01:10:00,-0.95702
2020/01/26 01:15:00,-0.94564
2020/01/26 01:20:00,-0.93287
