 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
22:30 22.01.2019 	 1,17 	 0,85 	 2 	 2 	 342 	 995 	 -5,6 	  
22:20 22.01.2019 	 1,3 	 0,86 	 2 	 3 	 354 	 995 	 -6,5 	  
22:10 22.01.2019 	 1,41 	 1,02 	 3 	 3 	 346 	 995 	 -7,3 	  
22:00 22.01.2019 	 1,54 	 1,24 	 3 	 3 	 350 	 995 	 -7,3 	  
21:50 22.01.2019 	 1,66 	 1,21 	 3 	 4 	 357 	 994 	 -6,5 	  
21:40 22.01.2019 	 1,78 	 1,3 	 3 	 4 	 0 	 994 	 -6,4 	  
21:30 22.01.2019 	 1,9 	 1,59 	 3 	 4 	 2 	 994 	 -6,2 	  
21:20 22.01.2019 	 2,01 	 1,49 	 3 	 4 	 2 	 995 	 -6,5 	  
21:10 22.01.2019 	 2,12 	 1,57 	 3 	 5 	 360 	 995 	 -7,5 	  
21:00 22.01.2019 	 2,23 	 1,66 	 4 	 5 	 355 	 995 	 -6,7 	  
20:50 22.01.2019 	 2,32 	 1,93 	 4 	 5 	 356 	 995 	 -6,1 	  
20:40 22.01.2019 	 2,42 	 1,87 	 4 	 5 	 360 	 995 	 -6,2 	  
20:30 22.01.2019 	 2,5 	 2,16 	 4 	 5 	 3 	 994 	 -6,9 	  
20:20 22.01.2019 	 2,58 	 2,08 	 3 	 5 	 0 	 994 	 -7,8 	  
20:10 22.01.2019 	 2,65 	 2,09 	 4 	 5 	 360 	 994 	 -7,5 	  
20:00 22.01.2019 	 2,72 	 2,27 	 3 	 4 	 358 	 994 	 -8 	  
19:50 22.01.2019 	 2,77 	 2,32 	 4 	 5 	 354 	 994 	 -7,8 	  
19:40 22.01.2019 	 2,81 	 2,25 	 4 	 5 	 356 	 994 	 -6,8 	  
19:30 22.01.2019 	 2,86 	 2,39 	 4 	 5 	 359 	 994 	 -7 	  
19:20 22.01.2019 	 2,88 	 2,52 	 4 	 5 	 359 	 994 	 -8,1 	  
19:10 22.01.2019 	 2,91 	 2,41 	 4 	 5 	 356 	 994 	 -8,9 	  
19:00 22.01.2019 	 2,91 	 2,54 	 4 	 5 	 353 	 994 	 -8,8 	  
18:50 22.01.2019 	 2,91 	 2,4 	 4 	 5 	 357 	 994 	 -7,5 	  
18:40 22.01.2019 	 2,91 	 2,49 	 4 	 5 	 360 	 994 	 -6,7 	  
18:30 22.01.2019 	 2,88 	 2,47 	 4 	 5 	 359 	 993 	 -6,9 	  
18:20 22.01.2019 	 2,86 	 2,49 	 4 	 4 	 356 	 993 	 -6,8 	  
18:10 22.01.2019 	 2,82 	 2,24 	 3 	 4 	 357 	 993 	 -7,6 	  
18:00 22.01.2019 	 2,77 	 2,22 	 3 	 5 	 358 	 993 	 -7,9 	  
17:50 22.01.2019 	 2,72 	 2,23 	 4 	 5 	 356 	 993 	 -7,3 	  
17:40 22.01.2019 	 2,65 	 2,29 	 4 	 5 	 356 	 993 	 -7,6 	  
17:30 22.01.2019 	 2,58 	 2,25 	 4 	 5 	 350 	 993 	 -7,6 	  
17:20 22.01.2019 	 2,51 	 2,12 	 4 	 5 	 355 	 993 	 -7,1 	  
17:10 22.01.2019 	 2,42 	 2,23 	 4 	 5 	 1 	 993 	 -6 	  
17:00 22.01.2019 	 2,32 	 1,84 	 4 	 5 	 359 	 993 	 -6,5 	  
16:50 22.01.2019 	 2,22 	 1,98 	 4 	 5 	 2 	 993 	 -5,1 	  
16:40 22.01.2019 	 2,11 	 1,83 	 4 	 5 	 1 	 992 	 -5,5 	  
16:30 22.01.2019 	 2,01 	 1,59 	 3 	 5 	 358 	 992 	 -6,8 	  
16:20 22.01.2019 	 1,89 	 1,56 	 3 	 5 	 355 	 992 	 -7,4 	  
16:10 22.01.2019 	 1,78 	 1,5 	 4 	 5 	 0 	 992 	 -5,3 	  
16:00 22.01.2019 	 1,65 	 1,4 	 4 	 5 	 1 	 992 	 -6,2 	  
15:50 22.01.2019 	 1,53 	 1,31 	 4 	 5 	 2 	 992 	 -6,2 	  
15:40 22.01.2019 	 1,41 	 1,28 	 4 	 5 	 359 	 992 	 -5,1 	  
15:30 22.01.2019 	 1,29 	 1,13 	 4 	 5 	 354 	 992 	 -5 	  
15:20 22.01.2019 	 1,17 	 0,79 	 5 	 5 	 348 	 992 	 -5,4 	  
15:10 22.01.2019 	 1,05 	 0,8 	 5 	 6 	 349 	 992 	 -5,6 	  
15:00 22.01.2019 	 0,93 	 0,79 	 4 	 5 	 341 	 992 	 -5,5 	  
14:50 22.01.2019 	 0,82 	 0,47 	 4 	 6 	 341 	 992 	 -4,2 	  
14:40 22.01.2019 	 0,71 	 0,45 	 4 	 5 	 344 	 992 	 -5,6 	  
14:30 22.01.2019 	 0,62 	 0,58 	 4 	 5 	 350 	 992 	 -5,6 	  
14:20 22.01.2019 	 0,52 	 0,32 	 4 	 6 	 351 	 992 	 -5,5 	  
14:10 22.01.2019 	 0,43 	 0,07 	 5 	 6 	 357 	 992 	 -5,1 	  
14:00 22.01.2019 	 0,35 	 0,13 	 4 	 6 	 354 	 992 	 -5,5 	  
13:50 22.01.2019 	 0,28 	 0,17 	 4 	 6 	 358 	 991 	 -5,6 	  
13:40 22.01.2019 	 0,22 	 0,12 	 4 	 6 	 359 	 991 	 -6 	  
13:30 22.01.2019 	 0,17 	 0,11 	 4 	 6 	 358 	 991 	 -6,6 	  
13:20 22.01.2019 	 0,13 	 -0,03 	 5 	 6 	 351 	 991 	 -7,9 	  
13:10 22.01.2019 	 0,09 	 -0,2 	 5 	 6 	 345 	 991 	 -8,5 	  
13:00 22.01.2019 	 0,08 	 0,12 	 5 	 6 	 340 	 991 	 -8,5 	  
12:50 22.01.2019 	 0,07 	 0,07 	 5 	 6 	 335 	 991 	 -8,7 	  
12:40 22.01.2019 	 0,07 	 -0,2 	 4 	 5 	 331 	 991 	 -8,3 	  
12:30 22.01.2019 	 0,08 	 0,14 	 5 	 6 	 332 	 991 	 -7,7 	  
12:20 22.01.2019 	 0,11 	 -0,06 	 5 	 6 	 335 	 991 	 -7,3 	  
12:10 22.01.2019 	 0,15 	 0,1 	 6 	 7 	 337 	 991 	 -7,9 	  
12:00 22.01.2019 	 0,2 	 0,29 	 5 	 7 	 335 	 991 	 -8,5 	  
11:50 22.01.2019 	 0,26 	 0,14 	 6 	 8 	 337 	 991 	 -8,4 	  
11:40 22.01.2019 	 0,33 	 0,42 	 6 	 7 	 338 	 990 	 -8,7 	  
11:30 22.01.2019 	 0,41 	 0,09 	 5 	 7 	 331 	 990 	 -8,9 	  
11:20 22.01.2019 	 0,5 	 0,41 	 5 	 6 	 325 	 990 	 -8,7 	  
11:10 22.01.2019 	 0,6 	 0,56 	 6 	 7 	 327 	 990 	 -8,6 	  
11:00 22.01.2019 	 0,7 	 0,44 	 5 	 6 	 326 	 990 	 -8,6 	  
10:50 22.01.2019 	 0,81 	 0,57 	 5 	 7 	 323 	 990 	 -8,5 	  
10:40 22.01.2019 	 0,92 	 0,83 	 5 	 6 	 329 	 990 	 -9,4 	  
10:30 22.01.2019 	 1,04 	 0,8 	 5 	 6 	 329 	 990 	 -9,7 	  
10:20 22.01.2019 	 1,17 	 0,77 	 5 	 6 	 325 	 989 	 -9,3 	  
10:10 22.01.2019 	 1,3 	 1,21 	 5 	 6 	 326 	 989 	 -9,2 	  
10:00 22.01.2019 	 1,43 	 1,36 	 5 	 6 	 327 	 989 	 -9,3 	  
09:50 22.01.2019 	 1,55 	 1,24 	 5 	 7 	 323 	 989 	 -8,8 	  
09:40 22.01.2019 	 1,69 	 1,41 	 5 	 7 	 329 	 989 	 -8,9 	  
09:30 22.01.2019 	 1,81 	 1,6 	 5 	 7 	 333 	 989 	 -8 	  
09:20 22.01.2019 	 1,94 	 1,83 	 5 	 7 	 332 	 989 	 -8 	  
09:10 22.01.2019 	 2,07 	 1,86 	 6 	 8 	 330 	 988 	 -7,6 	  
09:00 22.01.2019 	 2,18 	 2,01 	 6 	 8 	 324 	 988 	 -8,3 	  
08:50 22.01.2019 	 2,3 	 1,83 	 6 	 8 	 327 	 988 	 -8,3 	  
08:40 22.01.2019 	 2,41 	 2,07 	 5 	 7 	 323 	 988 	 -7,8 	  
08:30 22.01.2019 	 2,51 	 2,28 	 5 	 7 	 320 	 988 	 -7,3 	  
08:20 22.01.2019 	 2,62 	 2,44 	 5 	 6 	 320 	 988 	 -7,3 	  
08:10 22.01.2019 	 2,71 	 2,46 	 5 	 6 	 323 	 987 	 -7,1 	  
08:00 22.01.2019 	 2,79 	 2,54 	 5 	 7 	 325 	 987 	 -7 	  
07:50 22.01.2019 	 2,87 	 2,53 	 5 	 7 	 324 	 987 	 -6,7 	  
07:40 22.01.2019 	 2,94 	 2,33 	 5 	 6 	 322 	 987 	 -6,4 	  
07:30 22.01.2019 	 3 	 2,68 	 5 	 7 	 315 	 987 	 -5,4 	  
07:20 22.01.2019 	 3,06 	 2,61 	 5 	 6 	 317 	 986 	 -4,7 	  
07:10 22.01.2019 	 3,1 	 3 	 5 	 6 	 319 	 986 	 -4,1 	  
07:00 22.01.2019 	 3,14 	 2,91 	 5 	 6 	 326 	 986 	 -4 	  
06:50 22.01.2019 	 3,16 	 2,93 	 5 	 6 	 327 	 986 	 -4,1 	  
06:40 22.01.2019 	 3,18 	 2,93 	 5 	 6 	 323 	 986 	 -3,9 	  
06:30 22.01.2019 	 3,19 	 3,13 	 5 	 7 	 317 	 986 	 -3,7 	  
06:20 22.01.2019 	 3,18 	 2,88 	 4 	 6 	 307 	 985 	 -3,8 	  
06:10 22.01.2019 	 3,16 	 2,95 	 4 	 5 	 308 	 985 	 -3,7 	  
06:00 22.01.2019 	 3,14 	 2,89 	 5 	 6 	 313 	 985 	 -3,6 	  
05:50 22.01.2019 	 3,11 	 2,72 	 5 	 7 	 313 	 985 	 -3,4 	  
05:40 22.01.2019 	 3,06 	 2,86 	 6 	 7 	 310 	 985 	 -3,1 	  
05:30 22.01.2019 	 3,01 	 2,88 	 6 	 7 	 306 	 984 	 -2,9 	  
05:20 22.01.2019 	 2,95 	 2,68 	 6 	 7 	 305 	 984 	 -3,4 	  
05:10 22.01.2019 	 2,87 	 2,72 	 4 	 6 	 300 	 984 	 -3,5 	  
05:00 22.01.2019 	 2,79 	 2,49 	 3 	 4 	 316 	 984 	 -3,8 	  
04:50 22.01.2019 	 2,7 	 2,71 	 3 	 4 	 337 	 983 	 -3,2 	  
04:40 22.01.2019 	 2,61 	 2,21 	 3 	 3 	 330 	 983 	 -2,9 	  
04:30 22.01.2019 	 2,51 	 2,25 	 2 	 2 	 328 	 983 	 -2,6 	  
04:20 22.01.2019 	 2,39 	 2,22 	 1 	 3 	 317 	 983 	 -2,1 	  
04:10 22.01.2019 	 2,28 	 2,26 	 1 	 3 	 18 	 982 	 -2,3 	  
04:00 22.01.2019 	 2,16 	 1,89 	 2 	 3 	 52 	 982 	 -1,8 	  
03:50 22.01.2019 	 2,04 	 1,78 	 3 	 4 	 69 	 982 	 -1,7 	  
03:40 22.01.2019 	 1,91 	 1,73 	 3 	 4 	 73 	 982 	 -1,9 	  
03:30 22.01.2019 	 1,79 	 1,69 	 3 	 4 	 65 	 982 	 -2,2 	  
03:20 22.01.2019 	 1,66 	 1,64 	 3 	 4 	 65 	 982 	 -2,2 	  
03:10 22.01.2019 	 1,53 	 1,38 	 4 	 5 	 59 	 982 	 -2,2 	  
03:00 22.01.2019 	 1,4 	 1,16 	 5 	 6 	 52 	 982 	 -2,4 	  
02:50 22.01.2019 	 1,27 	 1,34 	 3 	 4 	 48 	 981 	 -2,5 	  
02:40 22.01.2019 	 1,15 	 0,91 	 3 	 6 	 41 	 981 	 -2,3 	  
02:30 22.01.2019 	 1,02 	 0,61 	 5 	 8 	 55 	 981 	 -1,7 	  
02:20 22.01.2019 	 0,9 	 0,63 	 4 	 5 	 34 	 981 	 -1,5 	  
02:10 22.01.2019 	 0,79 	 0,79 	 3 	 5 	 61 	 981 	 -1 	  
02:00 22.01.2019 	 0,69 	 0,68 	 3 	 4 	 32 	 981 	 -0,8 	  
01:50 22.01.2019 	 0,59 	 0,51 	 3 	 6 	 335 	 981 	 -0,4 	  
01:40 22.01.2019 	 0,5 	 0,6 	 3 	 4 	 234 	 981 	 0,6 	  
01:30 22.01.2019 	 0,41 	 0,12 	 3 	 5 	 203 	 980 	 0,6 	  
01:20 22.01.2019 	 0,34 	 0,41 	 2 	 4 	 163 	 980 	 0,3 	  
01:10 22.01.2019 	 0,27 	 0,33 	 2 	 5 	 164 	 980 	 -0,1 	  
01:00 22.01.2019 	 0,22 	 0,43 	 3 	 5 	 76 	 980 	 -1,1 	  
00:50 22.01.2019 	 0,18 	 0 	 4 	 5 	 68 	 980 	 -1,8 	  
00:40 22.01.2019 	 0,14 	 0,09 	 3 	 4 	 50 	 980 	 -2 	  
00:30 22.01.2019 	 0,12 	 0,04 	 3 	 4 	 48 	 980 	 -2,2 	  
00:20 22.01.2019 	 0,11 	 -0,07 	 3 	 3 	 39 	 980 	 -2 	  
00:10 22.01.2019 	 0,11 	 -0,03 	 2 	 3 	 27 	 980 	 -2,3 	  
00:00 22.01.2019 	 0,13 	 0,19 	 1 	 2 	 12 	 980 	 -2 	  
23:50 21.01.2019 	 0,15 	 0,26 	 1 	 2 	 353 	 980 	 -1,9 	  
23:40 21.01.2019 	 0,18 	 -0,29 	 1 	 3 	 36 	 980 	 -1,9 	  
23:30 21.01.2019 	 0,23 	 0,1 	 2 	 3 	 41 	 980 	 -2 	  
23:20 21.01.2019 	 0,29 	 0,33 	 2 	 3 	 44 	 980 	 -2,7 	  
23:10 21.01.2019 	 0,35 	 0,3 	 3 	 3 	 54 	 979 	 -3 	  
23:00 21.01.2019 	 0,43 	 0,4 	 2 	 3 	 55 	 979 	 -3,6 	  
22:50 21.01.2019 	 0,51 	 0,14 	 2 	 3 	 51 	 979 	 -4 	  
22:40 21.01.2019 	 0,6 	 0,48 	 2 	 3 	 31 	 979 	 -3,6 	  
22:30 21.01.2019 	 0,69 	 0,41 	 1 	 2 	 4 	 979 	 -2,4 	  
22:20 21.01.2019 	 0,8 	 0,89 	 1 	 2 	 340 	 979 	 -2,1 	  
22:10 21.01.2019 	 0,9 	 0,83 	 2 	 3 	 325 	 979 	 -2,2 	  
22:00 21.01.2019 	 1,02 	 0,74 	 3 	 5 	 320 	 979 	 -1,9 	  
21:50 21.01.2019 	 1,13 	 0,86 	 3 	 5 	 303 	 979 	 -1,7 	  
21:40 21.01.2019 	 1,25 	 0,86 	 3 	 4 	 316 	 979 	 -2,2 	  
21:30 21.01.2019 	 1,36 	 1,28 	 3 	 4 	 306 	 978 	 -2 	  
21:20 21.01.2019 	 1,48 	 1,24 	 4 	 5 	 303 	 978 	 -1,8 	  
21:10 21.01.2019 	 1,6 	 1,52 	 4 	 5 	 302 	 978 	 -2,1 	  
21:00 21.01.2019 	 1,71 	 1,26 	 3 	 5 	 307 	 978 	 -2,5 	  
20:50 21.01.2019 	 1,82 	 1,55 	 3 	 4 	 318 	 977 	 -3 	  
20:40 21.01.2019 	 1,93 	 1,65 	 3 	 4 	 329 	 977 	 -2,6 	  
20:30 21.01.2019 	 2,04 	 1,87 	 3 	 4 	 343 	 977 	 -2,3 	  
20:20 21.01.2019 	 2,14 	 2,07 	 3 	 4 	 343 	 977 	 -1,9 	  
20:10 21.01.2019 	 2,23 	 1,82 	 3 	 4 	 2 	 976 	 -0,7 	  
20:00 21.01.2019 	 2,32 	 2,1 	 3 	 3 	 25 	 976 	 -0,5 	  
19:50 21.01.2019 	 2,41 	 2,16 	 2 	 3 	 40 	 976 	 -0,4 	  
19:40 21.01.2019 	 2,49 	 2,22 	 1 	 3 	 22 	 976 	 -0,2 	  
19:30 21.01.2019 	 2,56 	 2,44 	 2 	 2 	 49 	 976 	 0 	  
19:20 21.01.2019 	 2,63 	 2,47 	 2 	 3 	 100 	 975 	 0,8 	  
19:10 21.01.2019 	 2,68 	 2,29 	 3 	 4 	 135 	 975 	 0,8 	  
19:00 21.01.2019 	 2,73 	 2,56 	 2 	 3 	 78 	 975 	 -0,1 	  
18:50 21.01.2019 	 2,77 	 2,53 	 3 	 4 	 58 	 975 	 -0,8 	  
18:40 21.01.2019 	 2,81 	 2,9 	 2 	 3 	 67 	 975 	 -0,5 	  
18:30 21.01.2019 	 2,83 	 2,5 	 2 	 3 	 67 	 975 	 -0,7 	  
18:20 21.01.2019 	 2,84 	 2,46 	 2 	 3 	 62 	 975 	 -1 	  
18:10 21.01.2019 	 2,85 	 2,49 	 2 	 2 	 70 	 975 	 -1,1 	  
18:00 21.01.2019 	 2,85 	 2,82 	 1 	 2 	 49 	 975 	 -1,6 	  
17:50 21.01.2019 	 2,84 	 2,34 	 1 	 1 	 35 	 975 	 -2 	  
17:40 21.01.2019 	 2,81 	 2,54 	 1 	 2 	 16 	 975 	 -2 	  
17:30 21.01.2019 	 2,79 	 2,35 	 1 	 2 	 349 	 975 	 -2,1 	  
17:20 21.01.2019 	 2,74 	 2,49 	 1 	 2 	 357 	 975 	 -2 	  
17:10 21.01.2019 	 2,7 	 2,52 	 2 	 3 	 320 	 975 	 -1,9 	  
17:00 21.01.2019 	 2,64 	 2,65 	 2 	 4 	 294 	 975 	 -1,5 	  
16:50 21.01.2019 	 2,58 	 2,27 	 2 	 3 	 315 	 975 	 -1,9 	  
16:40 21.01.2019 	 2,51 	 2,08 	 4 	 5 	 333 	 974 	 -1,9 	  
16:30 21.01.2019 	 2,42 	 2,24 	 4 	 6 	 328 	 974 	 -1,7 	  
16:20 21.01.2019 	 2,34 	 2,05 	 5 	 8 	 319 	 974 	 -1,3 	  
16:10 21.01.2019 	 2,25 	 2,05 	 4 	 5 	 304 	 974 	 -0,4 	  
16:00 21.01.2019 	 2,15 	 2,23 	 2 	 5 	 279 	 973 	 0,3 	  
15:50 21.01.2019 	 2,05 	 2,15 	 2 	 3 	 316 	 973 	 -0,4 	  
15:40 21.01.2019 	 1,94 	 2,02 	 3 	 5 	 323 	 972 	 -0,4 	  
15:30 21.01.2019 	 1,83 	 1,85 	 4 	 6 	 313 	 972 	 -0,5 	  
15:20 21.01.2019 	 1,72 	 1,83 	 6 	 8 	 315 	 972 	 -0,6 	  
15:10 21.01.2019 	 1,6 	 1,68 	 6 	 8 	 306 	 972 	 -0,3 	  
15:00 21.01.2019 	 1,49 	 1,64 	 6 	 8 	 295 	 971 	 0,2 	  
14:50 21.01.2019 	 1,37 	 1,29 	 6 	 9 	 284 	 970 	 1,2 	  
14:40 21.01.2019 	 1,26 	 1,47 	 8 	 11 	 262 	 969 	 2,4 	  
14:30 21.01.2019 	 1,15 	 1,39 	 7 	 10 	 246 	 969 	 2,4 	  
14:20 21.01.2019 	 1,04 	 1,02 	 5 	 10 	 215 	 969 	 2,9 	  
14:10 21.01.2019 	 0,92 	 1,03 	 8 	 11 	 187 	 968 	 2,8 	  
14:00 21.01.2019 	 0,83 	 0,89 	 8 	 11 	 177 	 969 	 2,2 	  
13:50 21.01.2019 	 0,73 	 0,77 	 9 	 13 	 125 	 969 	 1,8 	  
13:40 21.01.2019 	 0,63 	 0,76 	 10 	 18 	 96 	 970 	 0,5 	  
13:30 21.01.2019 	 0,55 	 0,65 	 11 	 16 	 82 	 970 	 -0,1 	  
13:20 21.01.2019 	 0,47 	 0,54 	 10 	 15 	 89 	 970 	 0,1 	  
13:10 21.01.2019 	 0,4 	 0,35 	 9 	 12 	 94 	 971 	 0 	  
13:00 21.01.2019 	 0,34 	 0,57 	 7 	 10 	 109 	 972 	 0,2 	  
12:50 21.01.2019 	 0,28 	 0,43 	 9 	 13 	 131 	 972 	 0,4 	  
12:40 21.01.2019 	 0,24 	 0,26 	 9 	 15 	 135 	 972 	 0,9 	  
12:30 21.01.2019 	 0,2 	 0,32 	 9 	 11 	 103 	 973 	 1,4 	  
12:20 21.01.2019 	 0,18 	 0,31 	 8 	 11 	 120 	 973 	 1,8 	  
12:10 21.01.2019 	 0,17 	 0,19 	 10 	 12 	 159 	 973 	 2,2 	  
12:00 21.01.2019 	 0,17 	 0,54 	 8 	 12 	 162 	 973 	 2,7 	  
11:50 21.01.2019 	 0,18 	 0,27 	 7 	 10 	 154 	 973 	 2,6 	  
11:40 21.01.2019 	 0,2 	 0,47 	 7 	 10 	 166 	 973 	 2,6 	  
11:30 21.01.2019 	 0,23 	 0,65 	 7 	 9 	 179 	 973 	 2,6 	  
11:20 21.01.2019 	 0,27 	 0,49 	 8 	 10 	 184 	 974 	 2,5 	  
11:10 21.01.2019 	 0,33 	 0,47 	 8 	 10 	 186 	 974 	 2,5 	  
11:00 21.01.2019 	 0,39 	 0,62 	 9 	 11 	 189 	 974 	 2,4 	  
10:50 21.01.2019 	 0,46 	 0,65 	 9 	 11 	 186 	 974 	 2,3 	  
10:40 21.01.2019 	 0,54 	 0,94 	 7 	 11 	 188 	 974 	 2,4 	  
10:30 21.01.2019 	 0,62 	 0,58 	 5 	 7 	 191 	 974 	 2,3 	  
10:20 21.01.2019 	 0,72 	 0,66 	 6 	 8 	 184 	 974 	 2,2 	  
10:10 21.01.2019 	 0,82 	 0,82 	 5 	 7 	 170 	 975 	 1,8 	  
10:00 21.01.2019 	 0,92 	 0,86 	 5 	 8 	 189 	 975 	 1,8 	  
09:50 21.01.2019 	 1,04 	 0,86 	 5 	 8 	 185 	 975 	 1,4 	  
09:40 21.01.2019 	 1,15 	 1,19 	 7 	 12 	 203 	 975 	 1,2 	  
09:30 21.01.2019 	 1,27 	 1,63 	 10 	 13 	 198 	 975 	 1,7 	  
09:20 21.01.2019 	 1,38 	 1,1 	 11 	 14 	 191 	 975 	 2 	  
09:10 21.01.2019 	 1,51 	 1,39 	 9 	 14 	 189 	 975 	 1,9 	  
09:00 21.01.2019 	 1,62 	 1,39 	 6 	 8 	 194 	 975 	 1,6 	  
08:50 21.01.2019 	 1,74 	 1,48 	 7 	 11 	 203 	 975 	 1,4 	  
08:40 21.01.2019 	 1,86 	 1,75 	 10 	 15 	 204 	 975 	 1,2 	  
08:30 21.01.2019 	 1,97 	 1,92 	 12 	 17 	 206 	 975 	 1,6 	  
08:20 21.01.2019 	 2,09 	 2,09 	 11 	 15 	 199 	 975 	 2,2 	  
08:10 21.01.2019 	 2,2 	 2,04 	 11 	 15 	 199 	 975 	 2,1 	  
08:00 21.01.2019 	 2,3 	 2,23 	 10 	 14 	 203 	 975 	 1,7 	  
07:50 21.01.2019 	 2,4 	 2,2 	 12 	 18 	 208 	 975 	 1,2 	  
07:40 21.01.2019 	 2,5 	 2,5 	 12 	 19 	 208 	 975 	 1,2 	  
07:30 21.01.2019 	 2,59 	 2,51 	 10 	 15 	 208 	 976 	 1,6 	  
07:20 21.01.2019 	 2,67 	 2,59 	 10 	 15 	 205 	 976 	 2 	  
07:10 21.01.2019 	 2,75 	 2,64 	 9 	 12 	 208 	 976 	 1,6 	  
07:00 21.01.2019 	 2,82 	 2,67 	 10 	 16 	 211 	 976 	 1,1 	  
06:50 21.01.2019 	 2,88 	 2,68 	 10 	 17 	 212 	 976 	 0,5 	  
06:40 21.01.2019 	 2,93 	 2,72 	 9 	 15 	 211 	 976 	 0,3 	  
06:30 21.01.2019 	 2,98 	 2,81 	 8 	 11 	 201 	 976 	 1,5 	  
06:20 21.01.2019 	 3,02 	 2,76 	 8 	 10 	 209 	 977 	 1,3 	  
06:10 21.01.2019 	 3,05 	 2,69 	 9 	 11 	 224 	 977 	 1,2 	  
06:00 21.01.2019 	 3,07 	 2,82 	 10 	 14 	 216 	 977 	 1,5 	  
05:50 21.01.2019 	 3,07 	 2,88 	 10 	 15 	 210 	 977 	 1,8 	  
05:40 21.01.2019 	 3,07 	 3,03 	 8 	 13 	 182 	 977 	 2,4 	  
05:30 21.01.2019 	 3,07 	 2,85 	 9 	 13 	 186 	 977 	 1,7 	  
05:20 21.01.2019 	 3,05 	 2,86 	 7 	 9 	 183 	 977 	 1,8 	  
05:10 21.01.2019 	 3,02 	 2,73 	 9 	 13 	 200 	 978 	 1,3 	  
05:00 21.01.2019 	 2,99 	 2,94 	 11 	 16 	 189 	 977 	 2,7 	  
04:50 21.01.2019 	 2,94 	 2,68 	 10 	 12 	 177 	 977 	 3,6 	  
04:40 21.01.2019 	 2,88 	 2,76 	 9 	 11 	 177 	 978 	 3,6 	  
04:30 21.01.2019 	 2,83 	 2,65 	 9 	 11 	 185 	 978 	 3,5 	  
04:20 21.01.2019 	 2,75 	 2,64 	 9 	 12 	 188 	 978 	 3,4 	  
04:10 21.01.2019 	 2,67 	 2,5 	 8 	 10 	 187 	 978 	 3,4 	  
04:00 21.01.2019 	 2,59 	 2,41 	 9 	 11 	 188 	 979 	 3,1 	  
03:50 21.01.2019 	 2,5 	 2,43 	 8 	 10 	 190 	 979 	 2,8 	  
03:40 21.01.2019 	 2,4 	 2,18 	 7 	 10 	 206 	 980 	 2,6 	  
03:30 21.01.2019 	 2,3 	 2,16 	 9 	 13 	 219 	 980 	 2,5 	  
03:20 21.01.2019 	 2,19 	 2 	 10 	 14 	 213 	 980 	 2,7 	  
03:10 21.01.2019 	 2,08 	 2,03 	 9 	 15 	 199 	 980 	 3,4 	  
03:00 21.01.2019 	 1,96 	 1,76 	 7 	 10 	 203 	 980 	 3,1 	  
02:50 21.01.2019 	 1,84 	 1,72 	 7 	 10 	 204 	 980 	 3,1 	  
02:40 21.01.2019 	 1,72 	 1,63 	 8 	 12 	 211 	 981 	 2,9 	  
02:30 21.01.2019 	 1,6 	 1,51 	 9 	 14 	 218 	 981 	 2,8 	  
02:20 21.01.2019 	 1,48 	 1,49 	 7 	 10 	 194 	 981 	 4,2 	  
02:10 21.01.2019 	 1,37 	 1,26 	 7 	 10 	 193 	 981 	 4 	  
02:00 21.01.2019 	 1,25 	 1,01 	 7 	 10 	 203 	 981 	 3,8 	  
01:50 21.01.2019 	 1,13 	 0,98 	 6 	 9 	 203 	 982 	 3,6 	  
01:40 21.01.2019 	 1,02 	 0,94 	 7 	 11 	 213 	 982 	 3,8 	  
01:30 21.01.2019 	 0,91 	 0,99 	 9 	 14 	 218 	 982 	 4,2 	  
01:20 21.01.2019 	 0,81 	 0,75 	 10 	 14 	 222 	 982 	 4,8 	  
01:10 21.01.2019 	 0,71 	 0,66 	 7 	 13 	 213 	 982 	 5,2 	  
01:00 21.01.2019 	 0,62 	 0,64 	 6 	 9 	 209 	 983 	 5,5 	  
00:50 21.01.2019 	 0,55 	 0,55 	 6 	 8 	 206 	 983 	 5,5 	  
00:40 21.01.2019 	 0,48 	 0,47 	 6 	 8 	 201 	 983 	 5,3 	  
00:30 21.01.2019 	 0,41 	 0,48 	 6 	 9 	 198 	 983 	 5,1 	  
00:20 21.01.2019 	 0,36 	 0,42 	 8 	 11 	 201 	 984 	 5 	  
00:10 21.01.2019 	 0,31 	 0,38 	 7 	 11 	 197 	 984 	 5,1 	  
00:00 21.01.2019 	 0,27 	 0,31 	 8 	 13 	 214 	 984 	 5 	  
23:50 20.01.2019 	 0,25 	 0,25 	 10 	 14 	 220 	 984 	 5,3 	  
23:40 20.01.2019 	 0,24 	 0,22 	 10 	 15 	 223 	 984 	 5,5 	  
23:30 20.01.2019 	 0,23 	 0,22 	 8 	 13 	 210 	 984 	 6,1 	  
23:20 20.01.2019 	 0,24 	 0,31 	 8 	 12 	 211 	 984 	 6 	  
23:10 20.01.2019 	 0,26 	 0,12 	 8 	 13 	 202 	 985 	 6,3 	  
23:00 20.01.2019 	 0,29 	 0,28 	 9 	 15 	 201 	 985 	 6,4 	  
22:50 20.01.2019 	 0,32 	 0,27 	 8 	 13 	 204 	 985 	 6,4 	  
