 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
12:20 23.01.2019 	 0,88 	 0,79 	 4 	 7 	 152 	 1001 	 -2,3 	  
12:10 23.01.2019 	 1,04 	 0,91 	 3 	 4 	 140 	 1001 	 -2,5 	  
12:00 23.01.2019 	 1,2 	 1,1 	 3 	 5 	 139 	 1001 	 -2,5 	  
11:50 23.01.2019 	 1,37 	 1,27 	 4 	 6 	 147 	 1001 	 -2 	  
11:40 23.01.2019 	 1,55 	 1,35 	 5 	 6 	 147 	 1001 	 -2 	  
11:30 23.01.2019 	 1,73 	 1,64 	 5 	 7 	 148 	 1001 	 -1,8 	  
11:20 23.01.2019 	 1,92 	 1,68 	 5 	 6 	 146 	 1001 	 -1,9 	  
11:10 23.01.2019 	 2,11 	 1,96 	 4 	 6 	 147 	 1000 	 -2,1 	  
11:00 23.01.2019 	 2,3 	 2,08 	 4 	 5 	 147 	 1000 	 -1,7 	  
10:50 23.01.2019 	 2,48 	 2,3 	 5 	 6 	 139 	 1000 	 -1,9 	  
10:40 23.01.2019 	 2,67 	 2,42 	 4 	 6 	 138 	 1000 	 -1,5 	  
10:30 23.01.2019 	 2,86 	 2,65 	 4 	 9 	 153 	 1000 	 -0,8 	  
10:20 23.01.2019 	 3,03 	 2,79 	 6 	 9 	 147 	 1000 	 -2,2 	  
10:10 23.01.2019 	 3,21 	 2,94 	 4 	 7 	 150 	 999 	 -2,3 	  
10:00 23.01.2019 	 3,37 	 3,08 	 5 	 7 	 140 	 999 	 -2,1 	  
09:50 23.01.2019 	 3,53 	 3,21 	 5 	 6 	 138 	 999 	 -1,7 	  
09:40 23.01.2019 	 3,69 	 3,38 	 4 	 6 	 138 	 999 	 -1,6 	  
09:30 23.01.2019 	 3,83 	 3,47 	 3 	 5 	 132 	 999 	 -1,3 	  
09:20 23.01.2019 	 3,96 	 3,66 	 3 	 4 	 126 	 999 	 -1,1 	  
09:10 23.01.2019 	 4,08 	 3,72 	 2 	 3 	 83 	 999 	 -0,3 	  
09:00 23.01.2019 	 4,19 	 3,78 	 3 	 6 	 87 	 999 	 -0,5 	  
08:50 23.01.2019 	 4,28 	 3,87 	 4 	 6 	 82 	 999 	 -0,7 	  
08:40 23.01.2019 	 4,37 	 4,03 	 3 	 4 	 64 	 998 	 -0,8 	  
08:30 23.01.2019 	 4,44 	 4,02 	 2 	 6 	 34 	 998 	 -0,3 	  
08:20 23.01.2019 	 4,5 	 4,07 	 6 	 9 	 170 	 998 	 0,3 	  
08:10 23.01.2019 	 4,54 	 4,16 	 6 	 8 	 152 	 998 	 -0,4 	  
08:00 23.01.2019 	 4,57 	 4,12 	 3 	 6 	 154 	 998 	 -1,6 	  
07:50 23.01.2019 	 4,59 	 4,18 	 3 	 4 	 175 	 998 	 -1,2 	  
07:40 23.01.2019 	 4,59 	 4,15 	 2 	 3 	 220 	 998 	 1 	  
07:30 23.01.2019 	 4,57 	 4,18 	 3 	 4 	 238 	 998 	 0,5 	  
07:20 23.01.2019 	 4,54 	 4,21 	 3 	 5 	 279 	 998 	 0,2 	  
07:10 23.01.2019 	 4,5 	 4,03 	 7 	 12 	 263 	 998 	 0,1 	  
07:00 23.01.2019 	 4,44 	 4,03 	 9 	 13 	 267 	 998 	 0,2 	  
06:50 23.01.2019 	 4,37 	 4,01 	 6 	 9 	 277 	 997 	 1 	  
06:40 23.01.2019 	 4,29 	 3,92 	 2 	 7 	 168 	 997 	 0,9 	  
06:30 23.01.2019 	 4,19 	 3,73 	 2 	 3 	 160 	 997 	 0,3 	  
06:20 23.01.2019 	 4,08 	 3,76 	 1 	 2 	 234 	 997 	 0 	  
06:10 23.01.2019 	 3,95 	 3,57 	 3 	 6 	 229 	 997 	 0 	  
06:00 23.01.2019 	 3,82 	 3,41 	 8 	 11 	 243 	 997 	 0,2 	  
05:50 23.01.2019 	 3,67 	 3,33 	 3 	 6 	 264 	 997 	 1,4 	  
05:40 23.01.2019 	 3,52 	 3,12 	 4 	 6 	 294 	 997 	 1,2 	  
05:30 23.01.2019 	 3,35 	 3,02 	 7 	 9 	 293 	 997 	 1 	  
05:20 23.01.2019 	 3,18 	 2,84 	 7 	 10 	 279 	 997 	 1,5 	  
05:10 23.01.2019 	 3,01 	 2,66 	 4 	 6 	 277 	 996 	 2 	  
05:00 23.01.2019 	 2,82 	 2,47 	 5 	 6 	 283 	 997 	 1,8 	  
04:50 23.01.2019 	 2,64 	 2,35 	 4 	 7 	 226 	 996 	 1,8 	  
04:40 23.01.2019 	 2,45 	 2,14 	 3 	 4 	 213 	 996 	 1,5 	  
04:30 23.01.2019 	 2,26 	 1,98 	 4 	 6 	 228 	 996 	 1,5 	  
04:20 23.01.2019 	 2,07 	 1,83 	 5 	 7 	 236 	 996 	 1,7 	  
04:10 23.01.2019 	 1,88 	 1,62 	 8 	 13 	 221 	 996 	 1 	  
04:00 23.01.2019 	 1,7 	 1,38 	 9 	 14 	 231 	 996 	 1,6 	  
03:50 23.01.2019 	 1,51 	 1,29 	 5 	 7 	 213 	 996 	 1,7 	  
03:40 23.01.2019 	 1,34 	 1,13 	 4 	 7 	 219 	 996 	 1,8 	  
03:30 23.01.2019 	 1,17 	 1,01 	 5 	 6 	 233 	 996 	 1,6 	  
03:20 23.01.2019 	 1,01 	 0,9 	 6 	 7 	 235 	 996 	 1,4 	  
03:10 23.01.2019 	 0,86 	 0,73 	 6 	 7 	 236 	 996 	 1,4 	  
03:00 23.01.2019 	 0,72 	 0,6 	 6 	 8 	 233 	 996 	 1,1 	  
02:50 23.01.2019 	 0,59 	 0,46 	 3 	 6 	 217 	 996 	 0,5 	  
02:40 23.01.2019 	 0,47 	 0,42 	 3 	 6 	 230 	 996 	 0,3 	  
02:30 23.01.2019 	 0,37 	 0,33 	 6 	 11 	 242 	 996 	 -0,3 	  
02:20 23.01.2019 	 0,28 	 0,19 	 2 	 4 	 233 	 996 	 1,2 	  
02:10 23.01.2019 	 0,21 	 0,22 	 2 	 3 	 244 	 996 	 1 	  
02:00 23.01.2019 	 0,15 	 0,12 	 3 	 4 	 257 	 996 	 0,9 	  
01:50 23.01.2019 	 0,11 	 0,14 	 3 	 5 	 280 	 996 	 0,8 	  
01:40 23.01.2019 	 0,09 	 0,05 	 3 	 5 	 275 	 996 	 0,8 	  
01:30 23.01.2019 	 0,08 	 0,04 	 3 	 5 	 277 	 996 	 0,6 	  
01:20 23.01.2019 	 0,09 	 0,08 	 3 	 6 	 279 	 996 	 0,6 	  
01:10 23.01.2019 	 0,12 	 0,08 	 6 	 9 	 260 	 996 	 0,3 	  
01:00 23.01.2019 	 0,16 	 0,11 	 10 	 13 	 260 	 996 	 0,1 	  
00:50 23.01.2019 	 0,22 	 0,22 	 8 	 13 	 264 	 996 	 1,2 	  
00:40 23.01.2019 	 0,29 	 0,22 	 5 	 7 	 263 	 996 	 1,7 	  
00:30 23.01.2019 	 0,38 	 0,32 	 5 	 7 	 267 	 996 	 1,5 	  
00:20 23.01.2019 	 0,49 	 0,4 	 4 	 7 	 275 	 996 	 1,5 	  
00:10 23.01.2019 	 0,6 	 0,42 	 6 	 9 	 275 	 996 	 1,4 	  
00:00 23.01.2019 	 0,73 	 0,62 	 7 	 10 	 289 	 996 	 1,4 	  
23:50 22.01.2019 	 0,87 	 0,69 	 7 	 10 	 290 	 996 	 1,6 	  
23:40 22.01.2019 	 1,02 	 0,84 	 7 	 9 	 263 	 995 	 1,8 	  
23:30 22.01.2019 	 1,17 	 0,95 	 6 	 8 	 266 	 995 	 1,8 	  
23:20 22.01.2019 	 1,34 	 1,05 	 6 	 8 	 269 	 995 	 1,6 	  
23:10 22.01.2019 	 1,5 	 1,27 	 6 	 8 	 268 	 995 	 1,6 	  
23:00 22.01.2019 	 1,67 	 1,49 	 5 	 7 	 277 	 995 	 1,3 	  
22:50 22.01.2019 	 1,85 	 1,63 	 7 	 9 	 273 	 995 	 1,3 	  
22:40 22.01.2019 	 2,02 	 1,75 	 8 	 10 	 265 	 995 	 1,5 	  
22:30 22.01.2019 	 2,2 	 1,92 	 7 	 10 	 267 	 995 	 1,6 	  
22:20 22.01.2019 	 2,37 	 2,09 	 7 	 10 	 261 	 995 	 1,6 	  
22:10 22.01.2019 	 2,54 	 2,23 	 7 	 9 	 259 	 995 	 1,4 	  
22:00 22.01.2019 	 2,71 	 2,38 	 7 	 10 	 254 	 995 	 1,6 	  
21:50 22.01.2019 	 2,87 	 2,57 	 8 	 10 	 262 	 995 	 1,5 	  
21:40 22.01.2019 	 3,03 	 2,73 	 8 	 10 	 272 	 995 	 1,9 	  
21:30 22.01.2019 	 3,18 	 2,85 	 8 	 11 	 269 	 995 	 1,9 	  
21:20 22.01.2019 	 3,32 	 2,97 	 8 	 11 	 250 	 995 	 1,5 	  
21:10 22.01.2019 	 3,45 	 3,06 	 9 	 11 	 236 	 995 	 1,3 	  
21:00 22.01.2019 	 3,57 	 3,26 	 10 	 12 	 251 	 995 	 1,5 	  
20:50 22.01.2019 	 3,68 	 3,31 	 11 	 13 	 260 	 995 	 1,7 	  
20:40 22.01.2019 	 3,79 	 3,41 	 8 	 12 	 268 	 995 	 2 	  
20:30 22.01.2019 	 3,88 	 3,47 	 9 	 12 	 258 	 995 	 1,2 	  
20:20 22.01.2019 	 3,96 	 3,5 	 9 	 11 	 248 	 995 	 2,2 	  
20:10 22.01.2019 	 4,02 	 3,57 	 9 	 11 	 256 	 995 	 2,2 	  
20:00 22.01.2019 	 4,08 	 3,56 	 7 	 9 	 250 	 995 	 2,1 	  
19:50 22.01.2019 	 4,12 	 3,68 	 7 	 9 	 248 	 995 	 2,2 	  
19:40 22.01.2019 	 4,15 	 3,72 	 8 	 11 	 253 	 995 	 2,1 	  
19:30 22.01.2019 	 4,16 	 3,78 	 9 	 11 	 255 	 995 	 2 	  
19:20 22.01.2019 	 4,16 	 3,75 	 10 	 12 	 252 	 995 	 2 	  
19:10 22.01.2019 	 4,15 	 3,66 	 9 	 12 	 253 	 995 	 2,2 	  
19:00 22.01.2019 	 4,12 	 3,69 	 7 	 9 	 269 	 994 	 2,2 	  
18:50 22.01.2019 	 4,08 	 3,62 	 7 	 9 	 250 	 994 	 2,1 	  
18:40 22.01.2019 	 4,03 	 3,6 	 8 	 10 	 252 	 994 	 1,8 	  
18:30 22.01.2019 	 3,96 	 3,56 	 7 	 9 	 262 	 994 	 2 	  
18:20 22.01.2019 	 3,89 	 3,42 	 7 	 9 	 269 	 994 	 2 	  
18:10 22.01.2019 	 3,79 	 3,38 	 6 	 7 	 276 	 994 	 1,7 	  
18:00 22.01.2019 	 3,69 	 3,36 	 5 	 9 	 284 	 994 	 1,5 	  
17:50 22.01.2019 	 3,58 	 3,25 	 3 	 5 	 319 	 994 	 0,8 	  
17:40 22.01.2019 	 3,45 	 3,09 	 4 	 6 	 328 	 994 	 0,7 	  
17:30 22.01.2019 	 3,32 	 2,96 	 3 	 5 	 9 	 994 	 0,6 	  
17:20 22.01.2019 	 3,17 	 2,77 	 4 	 5 	 351 	 994 	 0,8 	  
17:10 22.01.2019 	 3,02 	 2,67 	 4 	 7 	 300 	 994 	 0,8 	  
17:00 22.01.2019 	 2,87 	 2,58 	 6 	 10 	 257 	 994 	 0,7 	  
16:50 22.01.2019 	 2,7 	 2,45 	 9 	 12 	 270 	 994 	 0,8 	  
16:40 22.01.2019 	 2,54 	 2,28 	 5 	 10 	 270 	 994 	 2 	  
16:30 22.01.2019 	 2,36 	 2,08 	 5 	 7 	 222 	 994 	 1,6 	  
16:20 22.01.2019 	 2,19 	 1,98 	 5 	 8 	 220 	 994 	 1,2 	  
16:10 22.01.2019 	 2,02 	 1,82 	 5 	 7 	 224 	 994 	 1,2 	  
16:00 22.01.2019 	 1,84 	 1,64 	 6 	 8 	 237 	 994 	 0,9 	  
15:50 22.01.2019 	 1,67 	 1,47 	 6 	 10 	 238 	 994 	 1,1 	  
15:40 22.01.2019 	 1,5 	 1,28 	 5 	 6 	 249 	 994 	 1,6 	  
15:30 22.01.2019 	 1,33 	 1,2 	 4 	 6 	 243 	 994 	 1,7 	  
15:20 22.01.2019 	 1,17 	 1,01 	 4 	 6 	 249 	 993 	 1,5 	  
15:10 22.01.2019 	 1,02 	 0,84 	 5 	 6 	 246 	 993 	 1,5 	  
15:00 22.01.2019 	 0,88 	 0,72 	 5 	 7 	 255 	 993 	 1,4 	  
14:50 22.01.2019 	 0,74 	 0,67 	 6 	 8 	 265 	 994 	 1,3 	  
14:40 22.01.2019 	 0,62 	 0,54 	 6 	 8 	 266 	 993 	 1,5 	  
14:30 22.01.2019 	 0,5 	 0,53 	 5 	 7 	 265 	 993 	 1,5 	  
14:20 22.01.2019 	 0,4 	 0,27 	 4 	 5 	 271 	 993 	 1,3 	  
14:10 22.01.2019 	 0,31 	 0,3 	 4 	 6 	 260 	 993 	 1,2 	  
14:00 22.01.2019 	 0,24 	 0,3 	 5 	 7 	 264 	 993 	 1,2 	  
13:50 22.01.2019 	 0,18 	 0,14 	 5 	 6 	 267 	 993 	 1,2 	  
13:40 22.01.2019 	 0,13 	 0,13 	 4 	 6 	 271 	 993 	 1 	  
13:30 22.01.2019 	 0,11 	 0,07 	 4 	 6 	 281 	 992 	 0,9 	  
13:20 22.01.2019 	 0,1 	 0,1 	 4 	 7 	 281 	 992 	 0,8 	  
13:10 22.01.2019 	 0,1 	 0,15 	 6 	 8 	 271 	 992 	 1 	  
13:00 22.01.2019 	 0,12 	 0,19 	 4 	 7 	 284 	 992 	 1,4 	  
12:50 22.01.2019 	 0,16 	 0,11 	 4 	 5 	 268 	 992 	 1,2 	  
12:40 22.01.2019 	 0,22 	 0,29 	 4 	 5 	 275 	 992 	 1 	  
12:30 22.01.2019 	 0,29 	 0,24 	 4 	 6 	 270 	 992 	 0,8 	  
12:20 22.01.2019 	 0,37 	 0,31 	 3 	 4 	 280 	 992 	 0,6 	  
12:10 22.01.2019 	 0,47 	 0,44 	 3 	 4 	 270 	 992 	 0,1 	  
12:00 22.01.2019 	 0,59 	 0,53 	 3 	 5 	 283 	 992 	 0,1 	  
11:50 22.01.2019 	 0,71 	 0,6 	 4 	 6 	 298 	 992 	 -0,2 	  
11:40 22.01.2019 	 0,85 	 0,73 	 4 	 5 	 289 	 992 	 0,1 	  
11:30 22.01.2019 	 1 	 0,85 	 4 	 7 	 299 	 992 	 -0 	  
11:20 22.01.2019 	 1,16 	 0,99 	 6 	 10 	 304 	 992 	 -0,1 	  
11:10 22.01.2019 	 1,32 	 1,12 	 7 	 10 	 307 	 991 	 0,7 	  
11:00 22.01.2019 	 1,49 	 1,24 	 5 	 7 	 227 	 991 	 1,1 	  
10:50 22.01.2019 	 1,67 	 1,42 	 7 	 8 	 236 	 991 	 0,8 	  
10:40 22.01.2019 	 1,85 	 1,58 	 6 	 9 	 238 	 991 	 0,8 	  
10:30 22.01.2019 	 2,04 	 1,8 	 4 	 5 	 225 	 991 	 0,9 	  
10:20 22.01.2019 	 2,22 	 1,9 	 3 	 6 	 215 	 991 	 0,9 	  
10:10 22.01.2019 	 2,41 	 2,05 	 3 	 5 	 212 	 991 	 0,6 	  
10:00 22.01.2019 	 2,59 	 2,34 	 3 	 5 	 224 	 991 	 0,5 	  
09:50 22.01.2019 	 2,77 	 2,41 	 3 	 4 	 223 	 990 	 0,5 	  
09:40 22.01.2019 	 2,95 	 2,67 	 3 	 4 	 226 	 990 	 0,4 	  
09:30 22.01.2019 	 3,12 	 2,91 	 3 	 4 	 238 	 990 	 0,2 	  
09:20 22.01.2019 	 3,28 	 2,98 	 3 	 5 	 243 	 990 	 0,1 	  
09:10 22.01.2019 	 3,44 	 3,23 	 3 	 5 	 250 	 990 	 -0,1 	  
09:00 22.01.2019 	 3,59 	 3,29 	 4 	 6 	 258 	 990 	 -0,3 	  
08:50 22.01.2019 	 3,74 	 3,46 	 6 	 7 	 265 	 990 	 -0,4 	  
08:40 22.01.2019 	 3,87 	 3,56 	 7 	 9 	 254 	 990 	 -0,1 	  
08:30 22.01.2019 	 3,99 	 3,58 	 9 	 10 	 254 	 990 	 0,2 	  
08:20 22.01.2019 	 4,1 	 3,71 	 8 	 11 	 260 	 989 	 0,5 	  
08:10 22.01.2019 	 4,2 	 3,89 	 4 	 6 	 242 	 989 	 0,9 	  
08:00 22.01.2019 	 4,29 	 3,88 	 6 	 8 	 243 	 989 	 0,8 	  
07:50 22.01.2019 	 4,37 	 4,01 	 7 	 9 	 239 	 989 	 0,6 	  
07:40 22.01.2019 	 4,43 	 4,01 	 7 	 9 	 255 	 989 	 0,8 	  
07:30 22.01.2019 	 4,48 	 4,08 	 6 	 8 	 269 	 989 	 1 	  
07:20 22.01.2019 	 4,52 	 4,13 	 6 	 9 	 268 	 989 	 0,8 	  
07:10 22.01.2019 	 4,54 	 4,22 	 7 	 9 	 265 	 989 	 0,9 	  
07:00 22.01.2019 	 4,55 	 4,17 	 7 	 10 	 274 	 988 	 1 	  
06:50 22.01.2019 	 4,54 	 4,07 	 6 	 8 	 303 	 988 	 1,1 	  
06:40 22.01.2019 	 4,52 	 4,18 	 5 	 8 	 307 	 988 	 1,1 	  
06:30 22.01.2019 	 4,49 	 4,05 	 6 	 8 	 296 	 988 	 1 	  
06:20 22.01.2019 	 4,44 	 4,06 	 7 	 10 	 283 	 988 	 1,1 	  
06:10 22.01.2019 	 4,37 	 3,94 	 6 	 9 	 293 	 988 	 1,1 	  
06:00 22.01.2019 	 4,3 	 3,86 	 6 	 8 	 297 	 988 	 0,9 	  
05:50 22.01.2019 	 4,21 	 3,84 	 6 	 8 	 304 	 988 	 0,7 	  
05:40 22.01.2019 	 4,1 	 3,65 	 6 	 9 	 300 	 987 	 0,7 	  
05:30 22.01.2019 	 3,99 	 3,54 	 7 	 10 	 297 	 987 	 0,7 	  
05:20 22.01.2019 	 3,86 	 3,48 	 6 	 9 	 310 	 987 	 0,6 	  
05:10 22.01.2019 	 3,73 	 3,27 	 6 	 8 	 308 	 987 	 0,4 	  
05:00 22.01.2019 	 3,58 	 3,27 	 7 	 9 	 328 	 987 	 0,5 	  
04:50 22.01.2019 	 3,42 	 3,03 	 7 	 10 	 328 	 986 	 0,6 	  
04:40 22.01.2019 	 3,26 	 2,92 	 9 	 12 	 330 	 986 	 0,5 	  
04:30 22.01.2019 	 3,09 	 2,91 	 9 	 13 	 323 	 986 	 0,4 	  
04:20 22.01.2019 	 2,91 	 2,7 	 10 	 14 	 314 	 986 	 0,4 	  
04:10 22.01.2019 	 2,73 	 2,44 	 10 	 13 	 316 	 986 	 0,5 	  
04:00 22.01.2019 	 2,55 	 2,33 	 8 	 12 	 313 	 985 	 0,5 	  
03:50 22.01.2019 	 2,37 	 2,17 	 9 	 13 	 312 	 985 	 0,5 	  
03:40 22.01.2019 	 2,18 	 1,9 	 8 	 12 	 302 	 985 	 0,5 	  
03:30 22.01.2019 	 2 	 1,84 	 8 	 11 	 309 	 985 	 0,5 	  
03:20 22.01.2019 	 1,81 	 1,63 	 9 	 12 	 304 	 985 	 0,5 	  
03:10 22.01.2019 	 1,64 	 1,5 	 8 	 12 	 305 	 985 	 0,7 	  
03:00 22.01.2019 	 1,46 	 1,31 	 9 	 12 	 301 	 985 	 0,7 	  
02:50 22.01.2019 	 1,29 	 1,14 	 8 	 12 	 307 	 984 	 0,7 	  
02:40 22.01.2019 	 1,13 	 1,01 	 9 	 12 	 297 	 984 	 0,8 	  
02:30 22.01.2019 	 0,98 	 0,93 	 7 	 11 	 297 	 984 	 0,8 	  
02:20 22.01.2019 	 0,84 	 0,74 	 9 	 14 	 295 	 984 	 0,7 	  
02:10 22.01.2019 	 0,71 	 0,69 	 9 	 12 	 301 	 983 	 1 	  
02:00 22.01.2019 	 0,59 	 0,58 	 9 	 14 	 295 	 983 	 1 	  
01:50 22.01.2019 	 0,48 	 0,51 	 9 	 12 	 304 	 983 	 1,1 	  
01:40 22.01.2019 	 0,39 	 0,41 	 10 	 14 	 304 	 983 	 1,3 	  
01:30 22.01.2019 	 0,31 	 0,25 	 9 	 13 	 301 	 982 	 1,4 	  
01:20 22.01.2019 	 0,25 	 0,28 	 10 	 14 	 299 	 982 	 1,6 	  
01:10 22.01.2019 	 0,2 	 0,2 	 11 	 15 	 296 	 982 	 1,5 	  
01:00 22.01.2019 	 0,17 	 0,18 	 11 	 14 	 303 	 982 	 1,6 	  
00:50 22.01.2019 	 0,16 	 0,22 	 11 	 15 	 309 	 981 	 1,7 	  
00:40 22.01.2019 	 0,16 	 0,15 	 11 	 15 	 311 	 981 	 1,7 	  
00:30 22.01.2019 	 0,18 	 0,21 	 11 	 15 	 312 	 981 	 1,8 	  
00:20 22.01.2019 	 0,21 	 0,14 	 9 	 13 	 325 	 980 	 1,9 	  
00:10 22.01.2019 	 0,26 	 0,36 	 8 	 11 	 323 	 980 	 1,1 	  
00:00 22.01.2019 	 0,33 	 0,25 	 8 	 13 	 318 	 980 	 0,7 	  
23:50 21.01.2019 	 0,41 	 0,43 	 7 	 13 	 279 	 980 	 0,6 	  
23:40 21.01.2019 	 0,5 	 0,48 	 4 	 7 	 279 	 980 	 1,5 	  
23:30 21.01.2019 	 0,61 	 0,57 	 4 	 7 	 285 	 980 	 1,1 	  
23:20 21.01.2019 	 0,73 	 0,64 	 4 	 6 	 267 	 979 	 1,1 	  
23:10 21.01.2019 	 0,86 	 0,73 	 4 	 7 	 270 	 979 	 1 	  
23:00 21.01.2019 	 0,99 	 0,91 	 7 	 9 	 259 	 979 	 1,2 	  
22:50 21.01.2019 	 1,14 	 0,91 	 5 	 7 	 235 	 979 	 0,7 	  
22:40 21.01.2019 	 1,29 	 1,12 	 6 	 8 	 232 	 979 	 0,6 	  
22:30 21.01.2019 	 1,45 	 1,26 	 7 	 9 	 229 	 979 	 0,5 	  
22:20 21.01.2019 	 1,61 	 1,4 	 8 	 10 	 224 	 979 	 0,1 	  
22:10 21.01.2019 	 1,78 	 1,65 	 8 	 10 	 223 	 979 	 -0,1 	  
22:00 21.01.2019 	 1,94 	 1,7 	 9 	 12 	 227 	 979 	 -0,2 	  
21:50 21.01.2019 	 2,11 	 1,8 	 10 	 12 	 233 	 979 	 -0,2 	  
21:40 21.01.2019 	 2,28 	 2,09 	 12 	 16 	 236 	 979 	 -0,4 	  
21:30 21.01.2019 	 2,44 	 2,26 	 13 	 17 	 239 	 979 	 -0,3 	  
21:20 21.01.2019 	 2,6 	 2,3 	 11 	 16 	 246 	 979 	 -0,2 	  
21:10 21.01.2019 	 2,76 	 2,57 	 11 	 13 	 251 	 979 	 -0,3 	  
21:00 21.01.2019 	 2,91 	 2,59 	 12 	 15 	 252 	 978 	 -0,3 	  
20:50 21.01.2019 	 3,05 	 2,77 	 12 	 15 	 251 	 978 	 0,1 	  
20:40 21.01.2019 	 3,19 	 2,87 	 13 	 15 	 250 	 978 	 0,3 	  
20:30 21.01.2019 	 3,32 	 3,1 	 8 	 14 	 229 	 978 	 0,5 	  
20:20 21.01.2019 	 3,44 	 2,98 	 6 	 11 	 256 	 978 	 0,8 	  
20:10 21.01.2019 	 3,56 	 3,17 	 4 	 11 	 234 	 978 	 -0,8 	  
20:00 21.01.2019 	 3,66 	 3,21 	 12 	 16 	 241 	 978 	 0 	  
19:50 21.01.2019 	 3,75 	 3,23 	 7 	 15 	 284 	 978 	 1 	  
19:40 21.01.2019 	 3,83 	 3,41 	 5 	 8 	 306 	 978 	 1,1 	  
19:30 21.01.2019 	 3,9 	 3,61 	 6 	 12 	 248 	 977 	 1,6 	  
19:20 21.01.2019 	 3,96 	 3,56 	 5 	 9 	 251 	 977 	 1,6 	  
19:10 21.01.2019 	 4,01 	 3,65 	 6 	 8 	 256 	 977 	 1,5 	  
19:00 21.01.2019 	 4,04 	 3,58 	 6 	 8 	 265 	 977 	 1,6 	  
18:50 21.01.2019 	 4,06 	 3,69 	 6 	 7 	 283 	 977 	 1,6 	  
18:40 21.01.2019 	 4,07 	 3,75 	 6 	 8 	 283 	 977 	 1,4 	  
18:30 21.01.2019 	 4,07 	 3,53 	 6 	 8 	 273 	 977 	 1,4 	  
18:20 21.01.2019 	 4,05 	 3,92 	 7 	 9 	 278 	 977 	 1,4 	  
18:10 21.01.2019 	 4,02 	 3,66 	 6 	 9 	 279 	 977 	 1,4 	  
18:00 21.01.2019 	 3,98 	 3,69 	 7 	 9 	 271 	 976 	 1,2 	  
17:50 21.01.2019 	 3,92 	 3,46 	 6 	 9 	 283 	 977 	 1,4 	  
17:40 21.01.2019 	 3,85 	 3,51 	 6 	 8 	 276 	 976 	 1,4 	  
17:30 21.01.2019 	 3,77 	 3,38 	 6 	 8 	 276 	 976 	 1,4 	  
17:20 21.01.2019 	 3,68 	 3,31 	 6 	 9 	 280 	 976 	 1,4 	  
17:10 21.01.2019 	 3,58 	 3,44 	 7 	 9 	 278 	 976 	 1,4 	  
17:00 21.01.2019 	 3,46 	 3,18 	 7 	 9 	 266 	 976 	 1,4 	  
16:50 21.01.2019 	 3,34 	 3,01 	 7 	 8 	 272 	 976 	 1,4 	  
16:40 21.01.2019 	 3,21 	 2,85 	 4 	 8 	 209 	 976 	 1,3 	  
16:30 21.01.2019 	 3,07 	 2,92 	 3 	 4 	 143 	 975 	 -1,3 	  
16:20 21.01.2019 	 2,93 	 2,61 	 2 	 3 	 142 	 975 	 -1,5 	  
16:10 21.01.2019 	 2,77 	 2,56 	 3 	 4 	 143 	 975 	 -1,6 	  
16:00 21.01.2019 	 2,62 	 2,42 	 3 	 4 	 139 	 975 	 -1,5 	  
15:50 21.01.2019 	 2,46 	 2,25 	 3 	 4 	 149 	 975 	 -1,1 	  
15:40 21.01.2019 	 2,29 	 2,01 	 3 	 4 	 152 	 975 	 -1,7 	  
15:30 21.01.2019 	 2,13 	 1,91 	 4 	 5 	 153 	 975 	 -1,3 	  
15:20 21.01.2019 	 1,96 	 1,71 	 4 	 5 	 152 	 975 	 -1,1 	  
15:10 21.01.2019 	 1,8 	 1,57 	 3 	 6 	 151 	 974 	 -0,9 	  
15:00 21.01.2019 	 1,64 	 1,49 	 2 	 3 	 132 	 974 	 -1,9 	  
14:50 21.01.2019 	 1,48 	 1,38 	 4 	 5 	 146 	 974 	 -1,5 	  
14:40 21.01.2019 	 1,32 	 1,22 	 3 	 4 	 152 	 974 	 -1,2 	  
14:30 21.01.2019 	 1,18 	 1,07 	 2 	 3 	 144 	 974 	 -1,5 	  
14:20 21.01.2019 	 1,04 	 0,94 	 1 	 2 	 113 	 974 	 -0,6 	  
14:10 21.01.2019 	 0,9 	 0,86 	 1 	 2 	 109 	 975 	 -0,4 	  
14:00 21.01.2019 	 0,78 	 0,77 	 1 	 2 	 102 	 974 	 -0,6 	  
13:50 21.01.2019 	 0,67 	 0,59 	 2 	 2 	 111 	 974 	 -1,2 	  
13:40 21.01.2019 	 0,57 	 0,67 	 2 	 3 	 95 	 974 	 -1,3 	  
13:30 21.01.2019 	 0,48 	 0,47 	 2 	 3 	 93 	 974 	 -1,4 	  
13:20 21.01.2019 	 0,4 	 0,37 	 2 	 3 	 89 	 974 	 -1,6 	  
13:10 21.01.2019 	 0,34 	 0,39 	 3 	 3 	 78 	 974 	 -1,9 	  
13:00 21.01.2019 	 0,29 	 0,26 	 3 	 3 	 68 	 974 	 -2 	  
12:50 21.01.2019 	 0,26 	 0,3 	 3 	 4 	 69 	 974 	 -2 	  
12:40 21.01.2019 	 0,24 	 0,24 	 3 	 4 	 69 	 974 	 -2 	  
12:30 21.01.2019 	 0,24 	 0,19 	 3 	 4 	 72 	 974 	 -2,3 	  
12:20 21.01.2019 	 0,26 	 0,3 	 4 	 5 	 69 	 974 	 -2,9 	  
