 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
02:30 22.01.2019 	 0,63 	 1,16 	 3 	 5 	 101 	 980 	 -1,4 	  
02:20 22.01.2019 	 0,68 	 1,25 	 4 	 5 	 102 	 980 	 -2 	  
02:10 22.01.2019 	 0,73 	 1,28 	 4 	 6 	 109 	 980 	 -1,5 	  
02:00 22.01.2019 	 0,78 	 1,31 	 5 	 7 	 129 	 979 	 -1,4 	  
01:50 22.01.2019 	 0,83 	 1,38 	 5 	 7 	 131 	 979 	 -0,8 	  
01:40 22.01.2019 	 0,87 	 1,4 	 7 	 8 	 132 	 979 	 -0,9 	  
01:30 22.01.2019 	 0,92 	 1,48 	 7 	 9 	 129 	 979 	 -0,9 	  
01:20 22.01.2019 	 0,96 	 1,53 	 5 	 7 	 119 	 979 	 -0,7 	  
01:10 22.01.2019 	 1 	 1,55 	 5 	 7 	 115 	 978 	 -0,8 	  
01:00 22.01.2019 	 1,03 	 1,58 	 4 	 6 	 99 	 978 	 -1,1 	  
00:50 22.01.2019 	 1,07 	 1,61 	 5 	 6 	 90 	 978 	 -1,6 	  
00:40 22.01.2019 	 1,1 	 1,65 	 4 	 6 	 90 	 978 	 -1,5 	  
00:30 22.01.2019 	 1,13 	 1,69 	 3 	 5 	 94 	 978 	 -1,6 	  
00:20 22.01.2019 	 1,15 	 1,72 	 4 	 5 	 90 	 978 	 -1,6 	  
00:10 22.01.2019 	 1,17 	 1,74 	 3 	 5 	 111 	 977 	 -1,4 	  
00:00 22.01.2019 	 1,19 	 1,72 	 5 	 7 	 136 	 977 	 -0,4 	  
23:50 21.01.2019 	 1,2 	 1,77 	 3 	 6 	 121 	 977 	 -0,2 	  
23:40 21.01.2019 	 1,21 	 1,77 	 3 	 5 	 97 	 977 	 -1,4 	  
23:30 21.01.2019 	 1,22 	 1,77 	 5 	 6 	 85 	 977 	 -1,3 	  
23:20 21.01.2019 	 1,22 	 1,75 	 4 	 6 	 83 	 976 	 -1,1 	  
23:10 21.01.2019 	 1,22 	 1,73 	 4 	 6 	 91 	 976 	 -1,5 	  
23:00 21.01.2019 	 1,22 	 1,75 	 5 	 7 	 89 	 976 	 -1,7 	  
22:50 21.01.2019 	 1,21 	 1,73 	 4 	 5 	 98 	 976 	 -1,7 	  
22:40 21.01.2019 	 1,19 	 1,7 	 4 	 5 	 99 	 976 	 -1,4 	  
22:30 21.01.2019 	 1,18 	 1,65 	 4 	 6 	 98 	 976 	 -1 	  
22:20 21.01.2019 	 1,16 	 1,6 	 4 	 6 	 99 	 976 	 -1 	  
22:10 21.01.2019 	 1,13 	 1,61 	 4 	 6 	 115 	 976 	 -0,4 	  
22:00 21.01.2019 	 1,1 	 1,58 	 5 	 7 	 118 	 976 	 -0,3 	  
21:50 21.01.2019 	 1,07 	 1,57 	 5 	 6 	 120 	 976 	 -0,2 	  
21:40 21.01.2019 	 1,04 	 1,48 	 4 	 6 	 115 	 975 	 -0,3 	  
21:30 21.01.2019 	 1 	 1,43 	 5 	 7 	 101 	 975 	 -0,6 	  
21:20 21.01.2019 	 0,96 	 1,4 	 4 	 6 	 102 	 975 	 -0,2 	  
21:10 21.01.2019 	 0,92 	 1,36 	 3 	 4 	 100 	 975 	 -0,6 	  
21:00 21.01.2019 	 0,88 	 1,31 	 4 	 6 	 97 	 975 	 -0,6 	  
20:50 21.01.2019 	 0,83 	 1,25 	 5 	 7 	 90 	 975 	 -0,9 	  
20:40 21.01.2019 	 0,79 	 1,18 	 5 	 6 	 91 	 974 	 -0,7 	  
20:30 21.01.2019 	 0,74 	 1,1 	 6 	 8 	 88 	 974 	 -0,8 	  
20:20 21.01.2019 	 0,69 	 1,06 	 5 	 8 	 102 	 974 	 -0,8 	  
20:10 21.01.2019 	 0,64 	 1,01 	 6 	 8 	 131 	 974 	 0 	  
20:00 21.01.2019 	 0,59 	 0,95 	 8 	 10 	 131 	 974 	 0,2 	  
19:50 21.01.2019 	 0,54 	 0,9 	 8 	 10 	 130 	 973 	 0 	  
19:40 21.01.2019 	 0,49 	 0,88 	 8 	 10 	 137 	 973 	 -0,4 	  
19:30 21.01.2019 	 0,44 	 0,82 	 8 	 10 	 141 	 973 	 -0,2 	  
19:20 21.01.2019 	 0,4 	 0,76 	 8 	 10 	 141 	 973 	 -0,2 	  
19:10 21.01.2019 	 0,35 	 0,7 	 8 	 10 	 136 	 973 	 0,2 	  
19:00 21.01.2019 	 0,31 	 0,65 	 7 	 8 	 128 	 973 	 0,1 	  
18:50 21.01.2019 	 0,27 	 0,63 	 8 	 10 	 135 	 973 	 0,1 	  
18:40 21.01.2019 	 0,23 	 0,62 	 9 	 11 	 134 	 973 	 0,4 	  
18:30 21.01.2019 	 0,2 	 0,54 	 10 	 12 	 133 	 973 	 0,2 	  
18:20 21.01.2019 	 0,17 	 0,48 	 10 	 13 	 131 	 973 	 -0,2 	  
18:10 21.01.2019 	 0,14 	 0,51 	 9 	 11 	 132 	 973 	 -0,5 	  
18:00 21.01.2019 	 0,12 	 0,48 	 10 	 12 	 133 	 973 	 -0,2 	  
17:50 21.01.2019 	 0,1 	 0,44 	 11 	 13 	 133 	 972 	 -0,4 	  
17:40 21.01.2019 	 0,09 	 0,42 	 10 	 12 	 131 	 972 	 -1 	  
17:30 21.01.2019 	 0,08 	 0,43 	 10 	 13 	 134 	 972 	 -1 	  
17:20 21.01.2019 	 0,07 	 0,41 	 9 	 12 	 135 	 972 	 -1,1 	  
17:10 21.01.2019 	 0,07 	 0,38 	 9 	 12 	 131 	 972 	 -1,1 	  
17:00 21.01.2019 	 0,08 	 0,4 	 9 	 11 	 138 	 972 	 -1,2 	  
16:50 21.01.2019 	 0,09 	 0,39 	 9 	 12 	 143 	 972 	 -1,1 	  
16:40 21.01.2019 	 0,1 	 0,43 	 10 	 13 	 137 	 972 	 -1 	  
16:30 21.01.2019 	 0,12 	 0,46 	 11 	 14 	 134 	 972 	 -1,2 	  
16:20 21.01.2019 	 0,14 	 0,47 	 10 	 13 	 134 	 972 	 -1,4 	  
16:10 21.01.2019 	 0,17 	 0,48 	 11 	 13 	 137 	 972 	 -1,3 	  
16:00 21.01.2019 	 0,2 	 0,54 	 11 	 14 	 137 	 972 	 -1,3 	  
15:50 21.01.2019 	 0,23 	 0,57 	 11 	 13 	 138 	 972 	 -1,2 	  
15:40 21.01.2019 	 0,27 	 0,61 	 11 	 14 	 141 	 972 	 -1,1 	  
15:30 21.01.2019 	 0,31 	 0,66 	 11 	 14 	 134 	 972 	 -0,8 	  
15:20 21.01.2019 	 0,35 	 0,69 	 12 	 16 	 134 	 972 	 -0,7 	  
15:10 21.01.2019 	 0,4 	 0,73 	 13 	 16 	 134 	 972 	 -0,7 	  
15:00 21.01.2019 	 0,44 	 0,8 	 12 	 15 	 136 	 972 	 -0,5 	  
14:50 21.01.2019 	 0,49 	 0,86 	 11 	 14 	 140 	 972 	 -0,4 	  
14:40 21.01.2019 	 0,54 	 0,93 	 12 	 15 	 138 	 972 	 -0,3 	  
14:30 21.01.2019 	 0,59 	 0,96 	 11 	 15 	 137 	 971 	 0 	  
14:20 21.01.2019 	 0,65 	 1,03 	 9 	 12 	 147 	 971 	 0,2 	  
14:10 21.01.2019 	 0,7 	 1,12 	 11 	 14 	 146 	 971 	 0,4 	  
14:00 21.01.2019 	 0,75 	 1,2 	 11 	 14 	 144 	 971 	 0,8 	  
13:50 21.01.2019 	 0,8 	 1,27 	 11 	 14 	 144 	 971 	 0,4 	  
13:40 21.01.2019 	 0,85 	 1,35 	 11 	 15 	 140 	 971 	 0,6 	  
13:30 21.01.2019 	 0,89 	 1,37 	 11 	 14 	 134 	 971 	 1,2 	  
13:20 21.01.2019 	 0,94 	 1,42 	 9 	 12 	 133 	 971 	 1,5 	  
13:10 21.01.2019 	 0,99 	 1,47 	 6 	 7 	 107 	 971 	 1,5 	  
13:00 21.01.2019 	 1,03 	 1,54 	 5 	 7 	 99 	 971 	 1,3 	  
12:50 21.01.2019 	 1,07 	 1,61 	 5 	 7 	 128 	 971 	 1,5 	  
12:40 21.01.2019 	 1,11 	 1,67 	 6 	 9 	 154 	 971 	 1,3 	  
12:30 21.01.2019 	 1,15 	 1,71 	 8 	 11 	 151 	 972 	 1,4 	  
12:20 21.01.2019 	 1,18 	 1,73 	 10 	 12 	 148 	 972 	 1,4 	  
12:10 21.01.2019 	 1,21 	 1,78 	 9 	 12 	 151 	 972 	 0,9 	  
12:00 21.01.2019 	 1,24 	 1,77 	 6 	 7 	 150 	 973 	 0,6 	  
11:50 21.01.2019 	 1,26 	 1,8 	 7 	 8 	 151 	 973 	 0,8 	  
11:40 21.01.2019 	 1,28 	 1,86 	 6 	 8 	 137 	 973 	 1,4 	  
11:30 21.01.2019 	 1,29 	 1,91 	 6 	 7 	 131 	 972 	 1,6 	  
11:20 21.01.2019 	 1,31 	 1,93 	 5 	 7 	 125 	 972 	 1,6 	  
11:10 21.01.2019 	 1,31 	 1,87 	 3 	 4 	 143 	 972 	 1,2 	  
11:00 21.01.2019 	 1,32 	 1,86 	 3 	 4 	 150 	 973 	 1,2 	  
10:50 21.01.2019 	 1,32 	 1,89 	 4 	 4 	 160 	 973 	 1,3 	  
10:40 21.01.2019 	 1,31 	 1,91 	 3 	 4 	 158 	 973 	 1,5 	  
10:30 21.01.2019 	 1,31 	 1,92 	 3 	 4 	 153 	 973 	 1,8 	  
10:20 21.01.2019 	 1,3 	 1,87 	 3 	 5 	 143 	 973 	 1,9 	  
10:10 21.01.2019 	 1,28 	 1,87 	 4 	 5 	 148 	 974 	 1,8 	  
10:00 21.01.2019 	 1,26 	 1,86 	 6 	 7 	 156 	 974 	 1,9 	  
09:50 21.01.2019 	 1,24 	 1,88 	 6 	 8 	 149 	 974 	 2,2 	  
09:40 21.01.2019 	 1,21 	 1,86 	 7 	 8 	 147 	 974 	 2,4 	  
09:30 21.01.2019 	 1,18 	 1,84 	 7 	 10 	 152 	 974 	 2,6 	  
09:20 21.01.2019 	 1,15 	 1,8 	 6 	 8 	 162 	 974 	 2,8 	  
09:10 21.01.2019 	 1,11 	 1,76 	 7 	 9 	 155 	 974 	 3,1 	  
09:00 21.01.2019 	 1,07 	 1,71 	 7 	 9 	 152 	 974 	 3,6 	  
08:50 21.01.2019 	 1,03 	 1,66 	 7 	 9 	 151 	 974 	 3,5 	  
08:40 21.01.2019 	 0,98 	 1,64 	 7 	 9 	 141 	 974 	 3,6 	  
08:30 21.01.2019 	 0,94 	 1,58 	 8 	 10 	 132 	 974 	 3,7 	  
08:20 21.01.2019 	 0,89 	 1,53 	 9 	 11 	 133 	 974 	 3,6 	  
08:10 21.01.2019 	 0,84 	 1,47 	 8 	 10 	 138 	 974 	 3,5 	  
08:00 21.01.2019 	 0,79 	 1,41 	 8 	 11 	 135 	 975 	 3,6 	  
07:50 21.01.2019 	 0,74 	 1,35 	 8 	 10 	 138 	 975 	 3,5 	  
07:40 21.01.2019 	 0,69 	 1,32 	 8 	 10 	 155 	 975 	 3,1 	  
07:30 21.01.2019 	 0,64 	 1,27 	 6 	 8 	 171 	 975 	 2,3 	  
07:20 21.01.2019 	 0,59 	 1,24 	 4 	 5 	 157 	 975 	 2,4 	  
07:10 21.01.2019 	 0,53 	 1,18 	 4 	 6 	 140 	 976 	 2,3 	  
07:00 21.01.2019 	 0,48 	 1,09 	 5 	 7 	 159 	 976 	 2,5 	  
06:50 21.01.2019 	 0,44 	 1,05 	 5 	 9 	 160 	 976 	 2,6 	  
06:40 21.01.2019 	 0,39 	 1 	 7 	 11 	 115 	 976 	 3,9 	  
06:30 21.01.2019 	 0,35 	 0,95 	 6 	 9 	 136 	 976 	 3,5 	  
06:20 21.01.2019 	 0,31 	 0,91 	 6 	 8 	 134 	 976 	 4 	  
06:10 21.01.2019 	 0,27 	 0,85 	 7 	 10 	 132 	 976 	 4 	  
06:00 21.01.2019 	 0,23 	 0,8 	 8 	 10 	 136 	 977 	 4,1 	  
05:50 21.01.2019 	 0,2 	 0,76 	 8 	 11 	 142 	 977 	 4 	  
05:40 21.01.2019 	 0,17 	 0,74 	 8 	 11 	 143 	 977 	 4 	  
05:30 21.01.2019 	 0,15 	 0,69 	 7 	 9 	 140 	 977 	 3,9 	  
05:20 21.01.2019 	 0,13 	 0,67 	 8 	 10 	 140 	 977 	 4,2 	  
05:10 21.01.2019 	 0,12 	 0,64 	 8 	 10 	 130 	 978 	 4,7 	  
05:00 21.01.2019 	 0,11 	 0,6 	 8 	 10 	 117 	 978 	 4,7 	  
04:50 21.01.2019 	 0,1 	 0,59 	 7 	 10 	 119 	 978 	 4,2 	  
04:40 21.01.2019 	 0,1 	 0,57 	 9 	 11 	 124 	 978 	 4,9 	  
04:30 21.01.2019 	 0,1 	 0,58 	 8 	 11 	 117 	 978 	 5 	  
04:20 21.01.2019 	 0,11 	 0,58 	 8 	 11 	 114 	 979 	 3,7 	  
04:10 21.01.2019 	 0,12 	 0,58 	 9 	 11 	 126 	 979 	 4,7 	  
04:00 21.01.2019 	 0,14 	 0,61 	 9 	 12 	 129 	 979 	 4,7 	  
03:50 21.01.2019 	 0,16 	 0,62 	 10 	 13 	 133 	 979 	 4,5 	  
03:40 21.01.2019 	 0,18 	 0,62 	 9 	 12 	 125 	 980 	 4,5 	  
03:30 21.01.2019 	 0,21 	 0,67 	 9 	 12 	 115 	 980 	 3,5 	  
03:20 21.01.2019 	 0,24 	 0,72 	 8 	 12 	 122 	 980 	 3,2 	  
03:10 21.01.2019 	 0,27 	 0,74 	 7 	 10 	 125 	 981 	 3 	  
03:00 21.01.2019 	 0,31 	 0,75 	 5 	 10 	 146 	 981 	 2,8 	  
02:50 21.01.2019 	 0,35 	 0,81 	 6 	 11 	 159 	 981 	 2,5 	  
02:40 21.01.2019 	 0,39 	 0,87 	 10 	 15 	 136 	 981 	 4,2 	  
02:30 21.01.2019 	 0,43 	 0,9 	 10 	 14 	 119 	 982 	 3,6 	  
02:20 21.01.2019 	 0,47 	 0,94 	 9 	 13 	 128 	 982 	 2,2 	  
02:10 21.01.2019 	 0,52 	 0,97 	 9 	 13 	 113 	 982 	 2 	  
02:00 21.01.2019 	 0,56 	 1,02 	 11 	 15 	 102 	 983 	 1,8 	  
01:50 21.01.2019 	 0,61 	 1,09 	 11 	 15 	 108 	 983 	 1,8 	  
01:40 21.01.2019 	 0,65 	 1,12 	 11 	 15 	 113 	 984 	 1,6 	  
01:30 21.01.2019 	 0,7 	 1,14 	 11 	 15 	 118 	 984 	 1,6 	  
01:20 21.01.2019 	 0,74 	 1,17 	 11 	 15 	 124 	 984 	 1,6 	  
01:10 21.01.2019 	 0,79 	 1,22 	 12 	 16 	 125 	 985 	 1,9 	  
01:00 21.01.2019 	 0,83 	 1,29 	 13 	 17 	 115 	 985 	 1,7 	  
00:50 21.01.2019 	 0,87 	 1,34 	 13 	 17 	 113 	 985 	 1,6 	  
00:40 21.01.2019 	 0,91 	 1,39 	 15 	 20 	 112 	 985 	 1,7 	  
00:30 21.01.2019 	 0,95 	 1,42 	 15 	 19 	 114 	 985 	 1,7 	  
00:20 21.01.2019 	 0,98 	 1,46 	 14 	 18 	 116 	 985 	 1,4 	  
00:10 21.01.2019 	 1,01 	 1,48 	 12 	 16 	 113 	 986 	 1,3 	  
00:00 21.01.2019 	 1,04 	 1,51 	 11 	 15 	 108 	 987 	 0,7 	  
23:50 20.01.2019 	 1,07 	 1,52 	 10 	 14 	 113 	 987 	 0,9 	  
23:40 20.01.2019 	 1,09 	 1,54 	 11 	 14 	 107 	 987 	 0,5 	  
23:30 20.01.2019 	 1,11 	 1,54 	 12 	 16 	 111 	 988 	 0,5 	  
23:20 20.01.2019 	 1,13 	 1,54 	 10 	 16 	 110 	 988 	 0,4 	  
23:10 20.01.2019 	 1,15 	 1,56 	 11 	 14 	 105 	 988 	 0,8 	  
23:00 20.01.2019 	 1,16 	 1,59 	 9 	 13 	 102 	 988 	 0,6 	  
22:50 20.01.2019 	 1,16 	 1,61 	 8 	 11 	 120 	 989 	 0,7 	  
22:40 20.01.2019 	 1,17 	 1,58 	 9 	 12 	 118 	 989 	 0,8 	  
22:30 20.01.2019 	 1,17 	 1,55 	 10 	 13 	 114 	 990 	 0,7 	  
22:20 20.01.2019 	 1,17 	 1,55 	 9 	 12 	 116 	 990 	 0,2 	  
22:10 20.01.2019 	 1,16 	 1,54 	 9 	 11 	 121 	 991 	 1,1 	  
22:00 20.01.2019 	 1,15 	 1,53 	 7 	 10 	 118 	 991 	 0,2 	  
21:50 20.01.2019 	 1,14 	 1,5 	 7 	 9 	 114 	 992 	 0,8 	  
21:40 20.01.2019 	 1,12 	 1,45 	 8 	 11 	 124 	 992 	 0,1 	  
21:30 20.01.2019 	 1,1 	 1,4 	 10 	 13 	 134 	 992 	 0,6 	  
21:20 20.01.2019 	 1,08 	 1,35 	 7 	 12 	 122 	 992 	 0,7 	  
21:10 20.01.2019 	 1,06 	 1,32 	 6 	 10 	 109 	 993 	 -0,1 	  
21:00 20.01.2019 	 1,03 	 1,27 	 9 	 12 	 132 	 993 	 0,3 	  
20:50 20.01.2019 	 0,99 	 1,23 	 8 	 11 	 127 	 993 	 -0,4 	  
20:40 20.01.2019 	 0,96 	 1,2 	 7 	 9 	 111 	 994 	 -0,3 	  
20:30 20.01.2019 	 0,92 	 1,15 	 8 	 11 	 98 	 994 	 -0,8 	  
20:20 20.01.2019 	 0,89 	 1,11 	 9 	 11 	 120 	 994 	 -0,1 	  
20:10 20.01.2019 	 0,85 	 1,06 	 9 	 11 	 124 	 995 	 0,1 	  
20:00 20.01.2019 	 0,8 	 0,97 	 8 	 10 	 130 	 995 	 -0,2 	  
19:50 20.01.2019 	 0,76 	 0,92 	 7 	 10 	 125 	 995 	 -0,3 	  
19:40 20.01.2019 	 0,72 	 0,88 	 9 	 11 	 130 	 995 	 -0,6 	  
19:30 20.01.2019 	 0,67 	 0,84 	 10 	 13 	 142 	 995 	 -0,2 	  
19:20 20.01.2019 	 0,63 	 0,79 	 11 	 13 	 144 	 995 	 0,1 	  
19:10 20.01.2019 	 0,59 	 0,76 	 9 	 12 	 141 	 995 	 -0,2 	  
19:00 20.01.2019 	 0,54 	 0,7 	 9 	 11 	 139 	 996 	 -0,5 	  
18:50 20.01.2019 	 0,5 	 0,66 	 10 	 14 	 143 	 996 	 -0,5 	  
18:40 20.01.2019 	 0,45 	 0,63 	 12 	 14 	 146 	 996 	 -0,3 	  
18:30 20.01.2019 	 0,41 	 0,57 	 12 	 15 	 145 	 996 	 -0,3 	  
18:20 20.01.2019 	 0,38 	 0,54 	 12 	 14 	 142 	 996 	 -0,2 	  
18:10 20.01.2019 	 0,34 	 0,48 	 10 	 14 	 139 	 996 	 -0 	  
18:00 20.01.2019 	 0,3 	 0,42 	 9 	 12 	 140 	 996 	 -0,4 	  
17:50 20.01.2019 	 0,27 	 0,39 	 7 	 10 	 135 	 996 	 -0,2 	  
17:40 20.01.2019 	 0,24 	 0,37 	 8 	 11 	 132 	 996 	 0,4 	  
17:30 20.01.2019 	 0,22 	 0,33 	 7 	 10 	 129 	 996 	 0,4 	  
17:20 20.01.2019 	 0,2 	 0,31 	 5 	 7 	 216 	 996 	 1,8 	  
17:10 20.01.2019 	 0,18 	 0,3 	 6 	 9 	 209 	 996 	 1,9 	  
17:00 20.01.2019 	 0,16 	 0,29 	 7 	 10 	 177 	 996 	 1,9 	  
16:50 20.01.2019 	 0,15 	 0,25 	 8 	 10 	 150 	 996 	 1,2 	  
16:40 20.01.2019 	 0,14 	 0,25 	 7 	 10 	 137 	 996 	 0,8 	  
16:30 20.01.2019 	 0,14 	 0,25 	 6 	 10 	 129 	 996 	 1,8 	  
16:20 20.01.2019 	 0,14 	 0,22 	 8 	 11 	 132 	 996 	 0,5 	  
16:10 20.01.2019 	 0,15 	 0,21 	 8 	 12 	 136 	 996 	 0,5 	  
16:00 20.01.2019 	 0,16 	 0,22 	 8 	 11 	 135 	 996 	 0,8 	  
15:50 20.01.2019 	 0,17 	 0,25 	 7 	 10 	 137 	 996 	 0,6 	  
15:40 20.01.2019 	 0,19 	 0,25 	 5 	 8 	 110 	 996 	 -0,3 	  
15:30 20.01.2019 	 0,21 	 0,28 	 5 	 6 	 94 	 996 	 -0,2 	  
15:20 20.01.2019 	 0,24 	 0,31 	 4 	 8 	 96 	 996 	 -0,3 	  
15:10 20.01.2019 	 0,27 	 0,32 	 4 	 8 	 73 	 996 	 0,3 	  
15:00 20.01.2019 	 0,3 	 0,37 	 3 	 7 	 87 	 996 	 0 	  
14:50 20.01.2019 	 0,33 	 0,4 	 6 	 10 	 202 	 996 	 1,7 	  
14:40 20.01.2019 	 0,37 	 0,44 	 9 	 12 	 197 	 996 	 1,2 	  
14:30 20.01.2019 	 0,41 	 0,47 	 8 	 13 	 170 	 996 	 1,4 	  
14:20 20.01.2019 	 0,45 	 0,54 	 7 	 11 	 145 	 996 	 0,6 	  
14:10 20.01.2019 	 0,49 	 0,58 	 9 	 11 	 141 	 996 	 0,2 	  
14:00 20.01.2019 	 0,53 	 0,66 	 9 	 12 	 145 	 996 	 0,2 	  
13:50 20.01.2019 	 0,58 	 0,71 	 11 	 15 	 150 	 996 	 0,1 	  
13:40 20.01.2019 	 0,62 	 0,74 	 7 	 15 	 148 	 996 	 1,2 	  
13:30 20.01.2019 	 0,67 	 0,83 	 11 	 14 	 150 	 996 	 0,5 	  
13:20 20.01.2019 	 0,71 	 0,89 	 10 	 14 	 156 	 996 	 0,7 	  
13:10 20.01.2019 	 0,76 	 0,94 	 12 	 18 	 166 	 996 	 1,2 	  
13:00 20.01.2019 	 0,8 	 0,97 	 11 	 17 	 175 	 996 	 0,7 	  
12:50 20.01.2019 	 0,84 	 1,03 	 9 	 16 	 173 	 996 	 1,2 	  
12:40 20.01.2019 	 0,89 	 1,07 	 7 	 12 	 158 	 996 	 0,8 	  
12:30 20.01.2019 	 0,93 	 1,1 	 9 	 12 	 152 	 996 	 0,6 	  
12:20 20.01.2019 	 0,97 	 1,16 	 9 	 12 	 151 	 996 	 -0,4 	  
12:10 20.01.2019 	 1,01 	 1,19 	 9 	 12 	 142 	 996 	 -0,5 	  
12:00 20.01.2019 	 1,04 	 1,26 	 7 	 10 	 140 	 996 	 -0,7 	  
11:50 20.01.2019 	 1,07 	 1,3 	 8 	 10 	 139 	 996 	 -0,4 	  
11:40 20.01.2019 	 1,1 	 1,34 	 6 	 9 	 158 	 997 	 -0,5 	  
11:30 20.01.2019 	 1,13 	 1,38 	 8 	 12 	 151 	 996 	 -0,3 	  
11:20 20.01.2019 	 1,16 	 1,4 	 10 	 13 	 160 	 996 	 -0,4 	  
11:10 20.01.2019 	 1,18 	 1,48 	 10 	 12 	 160 	 996 	 0,3 	  
11:00 20.01.2019 	 1,2 	 1,49 	 9 	 12 	 159 	 996 	 -0,8 	  
10:50 20.01.2019 	 1,22 	 1,51 	 10 	 12 	 165 	 996 	 -0,1 	  
10:40 20.01.2019 	 1,23 	 1,53 	 11 	 13 	 159 	 996 	 -0,5 	  
10:30 20.01.2019 	 1,24 	 1,56 	 10 	 13 	 160 	 996 	 -0,5 	  
10:20 20.01.2019 	 1,24 	 1,54 	 10 	 12 	 158 	 996 	 -0 	  
10:10 20.01.2019 	 1,25 	 1,55 	 9 	 11 	 154 	 996 	 -0,2 	  
10:00 20.01.2019 	 1,25 	 1,57 	 9 	 12 	 153 	 996 	 -0,3 	  
09:50 20.01.2019 	 1,24 	 1,55 	 10 	 14 	 165 	 996 	 0,6 	  
09:40 20.01.2019 	 1,23 	 1,52 	 9 	 13 	 159 	 996 	 0,5 	  
09:30 20.01.2019 	 1,22 	 1,55 	 10 	 15 	 169 	 996 	 0,7 	  
09:20 20.01.2019 	 1,21 	 1,54 	 9 	 11 	 152 	 996 	 -0,6 	  
09:10 20.01.2019 	 1,19 	 1,54 	 9 	 12 	 155 	 996 	 -0,2 	  
09:00 20.01.2019 	 1,17 	 1,49 	 9 	 12 	 151 	 996 	 -0,3 	  
08:50 20.01.2019 	 1,14 	 1,48 	 10 	 13 	 150 	 996 	 -0,2 	  
08:40 20.01.2019 	 1,11 	 1,46 	 8 	 12 	 157 	 995 	 -0,4 	  
08:30 20.01.2019 	 1,08 	 1,4 	 9 	 11 	 149 	 995 	 -0,6 	  
08:20 20.01.2019 	 1,05 	 1,4 	 8 	 11 	 152 	 995 	 -0,7 	  
08:10 20.01.2019 	 1,01 	 1,34 	 9 	 11 	 153 	 995 	 -0,9 	  
08:00 20.01.2019 	 0,98 	 1,29 	 9 	 12 	 156 	 995 	 -0,5 	  
07:50 20.01.2019 	 0,94 	 1,26 	 9 	 12 	 160 	 995 	 -0,3 	  
07:40 20.01.2019 	 0,89 	 1,24 	 8 	 10 	 156 	 995 	 -0,4 	  
07:30 20.01.2019 	 0,85 	 1,2 	 8 	 10 	 157 	 995 	 -0,1 	  
07:20 20.01.2019 	 0,81 	 1,11 	 8 	 11 	 157 	 995 	 -0,2 	  
07:10 20.01.2019 	 0,76 	 1,1 	 9 	 11 	 162 	 995 	 0,2 	  
07:00 20.01.2019 	 0,72 	 1,06 	 8 	 12 	 168 	 995 	 1 	  
06:50 20.01.2019 	 0,67 	 1,01 	 9 	 12 	 159 	 995 	 0,3 	  
06:40 20.01.2019 	 0,62 	 0,98 	 9 	 12 	 162 	 995 	 0,5 	  
06:30 20.01.2019 	 0,58 	 0,93 	 9 	 12 	 154 	 995 	 0,2 	  
06:20 20.01.2019 	 0,54 	 0,88 	 9 	 12 	 158 	 995 	 0,6 	  
06:10 20.01.2019 	 0,49 	 0,8 	 8 	 11 	 155 	 995 	 0,2 	  
06:00 20.01.2019 	 0,45 	 0,8 	 9 	 11 	 152 	 995 	 0,7 	  
05:50 20.01.2019 	 0,41 	 0,77 	 9 	 12 	 176 	 994 	 0,8 	  
05:40 20.01.2019 	 0,38 	 0,71 	 9 	 11 	 172 	 994 	 1,9 	  
05:30 20.01.2019 	 0,34 	 0,69 	 9 	 12 	 164 	 994 	 1,2 	  
05:20 20.01.2019 	 0,31 	 0,65 	 8 	 12 	 160 	 994 	 1,2 	  
05:10 20.01.2019 	 0,28 	 0,61 	 5 	 9 	 123 	 994 	 1,3 	  
05:00 20.01.2019 	 0,25 	 0,57 	 5 	 9 	 96 	 994 	 0,6 	  
04:50 20.01.2019 	 0,23 	 0,55 	 4 	 6 	 84 	 994 	 0,1 	  
04:40 20.01.2019 	 0,21 	 0,54 	 3 	 5 	 136 	 994 	 0,5 	  
04:30 20.01.2019 	 0,2 	 0,5 	 4 	 6 	 141 	 994 	 0,6 	  
04:20 20.01.2019 	 0,18 	 0,51 	 5 	 8 	 137 	 994 	 0,4 	  
04:10 20.01.2019 	 0,18 	 0,48 	 7 	 9 	 139 	 994 	 0,3 	  
04:00 20.01.2019 	 0,17 	 0,48 	 7 	 9 	 141 	 994 	 0,6 	  
03:50 20.01.2019 	 0,17 	 0,49 	 6 	 8 	 144 	 994 	 0,8 	  
03:40 20.01.2019 	 0,18 	 0,48 	 5 	 7 	 154 	 994 	 0,4 	  
03:30 20.01.2019 	 0,18 	 0,5 	 6 	 7 	 144 	 994 	 0,2 	  
03:20 20.01.2019 	 0,2 	 0,5 	 7 	 9 	 141 	 994 	 -0,2 	  
03:10 20.01.2019 	 0,21 	 0,52 	 7 	 10 	 142 	 994 	 -0,1 	  
03:00 20.01.2019 	 0,23 	 0,53 	 7 	 9 	 136 	 994 	 -0,1 	  
02:50 20.01.2019 	 0,25 	 0,56 	 6 	 7 	 140 	 994 	 -0,1 	  
02:40 20.01.2019 	 0,27 	 0,58 	 4 	 7 	 122 	 994 	 0 	  
