 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
00:20 22.01.2019 	 0,12 	 0,03 	 3 	 4 	 88 	 980 	 -1,1 	  
00:10 22.01.2019 	 0,14 	 -0 	 3 	 4 	 85 	 980 	 -1 	  
00:00 22.01.2019 	 0,16 	 -0,04 	 2 	 3 	 104 	 980 	 -1 	  
23:50 21.01.2019 	 0,2 	 0,04 	 3 	 4 	 100 	 980 	 -1,3 	  
23:40 21.01.2019 	 0,25 	 0,24 	 3 	 4 	 107 	 980 	 -1,4 	  
23:30 21.01.2019 	 0,31 	 0,1 	 3 	 4 	 110 	 980 	 -1,6 	  
23:20 21.01.2019 	 0,38 	 0,02 	 3 	 3 	 80 	 979 	 -1,5 	  
23:10 21.01.2019 	 0,46 	 0,54 	 3 	 4 	 64 	 979 	 -1,8 	  
23:00 21.01.2019 	 0,55 	 0,46 	 3 	 4 	 49 	 979 	 -1,8 	  
22:50 21.01.2019 	 0,65 	 0,37 	 3 	 4 	 34 	 979 	 -1,5 	  
22:40 21.01.2019 	 0,74 	 0,74 	 2 	 4 	 3 	 979 	 -1,2 	  
22:30 21.01.2019 	 0,86 	 0,54 	 2 	 3 	 1 	 979 	 -1,7 	  
22:20 21.01.2019 	 0,97 	 0,83 	 2 	 3 	 347 	 979 	 -1,9 	  
22:10 21.01.2019 	 1,09 	 0,77 	 2 	 2 	 343 	 979 	 -1,9 	  
22:00 21.01.2019 	 1,21 	 1,07 	 2 	 3 	 341 	 979 	 -2,5 	  
21:50 21.01.2019 	 1,34 	 1,11 	 3 	 4 	 334 	 979 	 -3 	  
21:40 21.01.2019 	 1,46 	 1,49 	 3 	 4 	 337 	 979 	 -3,3 	  
21:30 21.01.2019 	 1,58 	 1,48 	 4 	 5 	 326 	 979 	 -5,6 	  
21:20 21.01.2019 	 1,71 	 1,7 	 3 	 3 	 324 	 979 	 -5,1 	  
21:10 21.01.2019 	 1,83 	 2,01 	 2 	 3 	 307 	 978 	 -4,5 	  
21:00 21.01.2019 	 1,95 	 1,91 	 2 	 2 	 299 	 978 	 -5 	  
20:50 21.01.2019 	 2,07 	 1,81 	 2 	 2 	 332 	 978 	 -4,3 	  
20:40 21.01.2019 	 2,18 	 1,84 	 2 	 3 	 312 	 978 	 -4,1 	  
20:30 21.01.2019 	 2,29 	 2,36 	 2 	 3 	 288 	 978 	 -3,5 	  
20:20 21.01.2019 	 2,39 	 2,75 	 2 	 2 	 261 	 978 	 -3 	  
20:10 21.01.2019 	 2,49 	 2,43 	 0 	 1 	 261 	 978 	 -2,8 	  
20:00 21.01.2019 	 2,58 	 2,49 	 1 	 1 	 222 	 977 	 -2,9 	  
19:50 21.01.2019 	 2,67 	 2,89 	 0 	 1 	 261 	 977 	 -2,8 	  
19:40 21.01.2019 	 2,75 	 2,6 	 0 	 1 	 277 	 977 	 -2,5 	  
19:30 21.01.2019 	 2,81 	 2,88 	 0 	 2 	 10 	 977 	 -1,9 	  
19:20 21.01.2019 	 2,87 	 2,87 	 1 	 2 	 28 	 977 	 -1,9 	  
19:10 21.01.2019 	 2,93 	 2,75 	 2 	 3 	 4 	 977 	 -2,8 	  
19:00 21.01.2019 	 2,97 	 3,09 	 2 	 3 	 344 	 977 	 -3,9 	  
18:50 21.01.2019 	 3,01 	 3,07 	 3 	 4 	 354 	 976 	 -3 	  
18:40 21.01.2019 	 3,03 	 2,95 	 3 	 5 	 355 	 976 	 -4,1 	  
18:30 21.01.2019 	 3,05 	 3,16 	 3 	 4 	 347 	 976 	 -4,4 	  
18:20 21.01.2019 	 3,05 	 3,38 	 2 	 3 	 350 	 976 	 -3,9 	  
18:10 21.01.2019 	 3,05 	 3,09 	 3 	 3 	 345 	 976 	 -4,6 	  
18:00 21.01.2019 	 3,04 	 3,02 	 2 	 3 	 346 	 976 	 -5,1 	  
17:50 21.01.2019 	 3,02 	 3,23 	 2 	 3 	 342 	 976 	 -5,3 	  
17:40 21.01.2019 	 2,99 	 3,07 	 2 	 3 	 335 	 976 	 -4,2 	  
17:30 21.01.2019 	 2,94 	 2,96 	 1 	 2 	 309 	 975 	 -3,2 	  
17:20 21.01.2019 	 2,89 	 3,06 	 1 	 2 	 343 	 975 	 -2,9 	  
17:10 21.01.2019 	 2,83 	 2,93 	 1 	 2 	 342 	 975 	 -2,3 	  
17:00 21.01.2019 	 2,76 	 2,64 	 2 	 2 	 344 	 975 	 -1,9 	  
16:50 21.01.2019 	 2,69 	 2,91 	 1 	 2 	 320 	 975 	 -1,8 	  
16:40 21.01.2019 	 2,6 	 2,91 	 1 	 1 	 339 	 975 	 -1,9 	  
16:30 21.01.2019 	 2,51 	 2,76 	 0 	 1 	 296 	 975 	 -1,9 	  
16:20 21.01.2019 	 2,41 	 2,45 	 1 	 2 	 335 	 975 	 -1,8 	  
16:10 21.01.2019 	 2,3 	 2,55 	 2 	 3 	 338 	 975 	 -1,8 	  
16:00 21.01.2019 	 2,2 	 2,32 	 2 	 2 	 326 	 975 	 -1,9 	  
15:50 21.01.2019 	 2,08 	 1,95 	 2 	 2 	 330 	 974 	 -1,2 	  
15:40 21.01.2019 	 1,97 	 2,15 	 2 	 3 	 336 	 974 	 -1,1 	  
15:30 21.01.2019 	 1,85 	 2 	 2 	 3 	 17 	 974 	 -0,1 	  
15:20 21.01.2019 	 1,72 	 2,09 	 2 	 4 	 22 	 974 	 -0,2 	  
15:10 21.01.2019 	 1,6 	 1,92 	 3 	 5 	 36 	 974 	 -0,2 	  
15:00 21.01.2019 	 1,47 	 1,55 	 4 	 5 	 30 	 974 	 -0,2 	  
14:50 21.01.2019 	 1,35 	 1,34 	 5 	 7 	 41 	 974 	 -0,3 	  
14:40 21.01.2019 	 1,23 	 1,22 	 5 	 7 	 38 	 973 	 -0,4 	  
14:30 21.01.2019 	 1,11 	 1,28 	 5 	 8 	 34 	 973 	 -0,5 	  
14:20 21.01.2019 	 0,99 	 1,14 	 6 	 9 	 32 	 973 	 -0,9 	  
14:10 21.01.2019 	 0,89 	 1,09 	 6 	 8 	 36 	 973 	 -0,9 	  
14:00 21.01.2019 	 0,78 	 0,92 	 6 	 9 	 40 	 973 	 -0,9 	  
13:50 21.01.2019 	 0,68 	 0,69 	 6 	 10 	 49 	 973 	 -0,3 	  
13:40 21.01.2019 	 0,59 	 0,81 	 7 	 10 	 53 	 973 	 -0,9 	  
13:30 21.01.2019 	 0,5 	 0,77 	 9 	 10 	 59 	 973 	 -1 	  
13:20 21.01.2019 	 0,43 	 0,55 	 10 	 11 	 71 	 973 	 -0,6 	  
13:10 21.01.2019 	 0,36 	 0,51 	 9 	 11 	 62 	 973 	 -0,6 	  
13:00 21.01.2019 	 0,3 	 0,53 	 9 	 11 	 67 	 973 	 -0,7 	  
12:50 21.01.2019 	 0,26 	 0,44 	 9 	 12 	 77 	 973 	 -0,1 	  
12:40 21.01.2019 	 0,22 	 0,54 	 7 	 12 	 64 	 973 	 0,1 	  
12:30 21.01.2019 	 0,2 	 0,49 	 4 	 7 	 97 	 973 	 1,2 	  
12:20 21.01.2019 	 0,18 	 0,36 	 5 	 10 	 122 	 973 	 1,1 	  
12:10 21.01.2019 	 0,18 	 0,29 	 4 	 6 	 111 	 973 	 2 	  
12:00 21.01.2019 	 0,2 	 0,18 	 4 	 6 	 120 	 973 	 2,1 	  
11:50 21.01.2019 	 0,22 	 0,18 	 5 	 6 	 126 	 973 	 1,9 	  
11:40 21.01.2019 	 0,25 	 0,31 	 4 	 6 	 143 	 973 	 2 	  
11:30 21.01.2019 	 0,29 	 0,18 	 4 	 6 	 150 	 974 	 2 	  
11:20 21.01.2019 	 0,35 	 0,3 	 6 	 8 	 162 	 974 	 1,9 	  
11:10 21.01.2019 	 0,41 	 0,43 	 7 	 9 	 167 	 974 	 1,3 	  
11:00 21.01.2019 	 0,5 	 0,43 	 4 	 8 	 195 	 974 	 1,8 	  
10:50 21.01.2019 	 0,58 	 0,6 	 5 	 7 	 188 	 974 	 1,5 	  
10:40 21.01.2019 	 0,67 	 0,61 	 5 	 7 	 188 	 974 	 1,4 	  
10:30 21.01.2019 	 0,77 	 0,95 	 5 	 7 	 189 	 974 	 1,4 	  
10:20 21.01.2019 	 0,88 	 1 	 6 	 7 	 176 	 974 	 1,5 	  
10:10 21.01.2019 	 0,99 	 1,16 	 6 	 8 	 186 	 974 	 1,2 	  
10:00 21.01.2019 	 1,11 	 1,15 	 6 	 9 	 190 	 974 	 0,9 	  
09:50 21.01.2019 	 1,23 	 1,17 	 7 	 10 	 189 	 975 	 0,9 	  
09:40 21.01.2019 	 1,36 	 1,5 	 5 	 9 	 199 	 975 	 0,9 	  
09:30 21.01.2019 	 1,48 	 1,42 	 3 	 5 	 233 	 975 	 0,4 	  
09:20 21.01.2019 	 1,61 	 1,7 	 4 	 6 	 225 	 975 	 0,7 	  
09:10 21.01.2019 	 1,74 	 1,8 	 6 	 9 	 228 	 975 	 0,5 	  
09:00 21.01.2019 	 1,87 	 1,84 	 4 	 9 	 212 	 975 	 0,8 	  
08:50 21.01.2019 	 2 	 2,01 	 1 	 2 	 216 	 975 	 -0,3 	  
08:40 21.01.2019 	 2,12 	 2,29 	 1 	 2 	 225 	 975 	 -0,4 	  
08:30 21.01.2019 	 2,24 	 2,2 	 3 	 4 	 225 	 975 	 -0,7 	  
08:20 21.01.2019 	 2,36 	 2,46 	 9 	 14 	 215 	 975 	 -0,6 	  
08:10 21.01.2019 	 2,47 	 2,49 	 4 	 8 	 212 	 975 	 0,9 	  
08:00 21.01.2019 	 2,57 	 2,62 	 3 	 5 	 207 	 975 	 0,5 	  
07:50 21.01.2019 	 2,68 	 2,74 	 5 	 9 	 211 	 975 	 0,3 	  
07:40 21.01.2019 	 2,78 	 2,95 	 6 	 10 	 214 	 975 	 0,1 	  
07:30 21.01.2019 	 2,87 	 3,12 	 7 	 11 	 219 	 976 	 0,1 	  
07:20 21.01.2019 	 2,95 	 3,02 	 7 	 10 	 232 	 975 	 0,5 	  
07:10 21.01.2019 	 3,02 	 3,24 	 7 	 12 	 237 	 975 	 0,2 	  
07:00 21.01.2019 	 3,09 	 3,24 	 6 	 8 	 218 	 976 	 0,1 	  
06:50 21.01.2019 	 3,14 	 3,26 	 4 	 8 	 206 	 976 	 0,5 	  
06:40 21.01.2019 	 3,2 	 3,31 	 5 	 7 	 187 	 976 	 0,9 	  
06:30 21.01.2019 	 3,23 	 3,29 	 5 	 7 	 189 	 976 	 0,9 	  
06:20 21.01.2019 	 3,26 	 3,36 	 5 	 7 	 189 	 976 	 0,6 	  
06:10 21.01.2019 	 3,29 	 3,47 	 5 	 7 	 185 	 976 	 0,4 	  
06:00 21.01.2019 	 3,29 	 3,43 	 5 	 6 	 189 	 976 	 0,3 	  
05:50 21.01.2019 	 3,29 	 3,51 	 5 	 7 	 201 	 977 	 0,1 	  
05:40 21.01.2019 	 3,29 	 3,47 	 6 	 12 	 217 	 977 	 0,1 	  
05:30 21.01.2019 	 3,27 	 3,31 	 6 	 10 	 233 	 977 	 -0 	  
05:20 21.01.2019 	 3,24 	 3,29 	 3 	 7 	 275 	 977 	 0,8 	  
05:10 21.01.2019 	 3,2 	 3,44 	 3 	 5 	 270 	 977 	 0,9 	  
05:00 21.01.2019 	 3,15 	 3,31 	 5 	 8 	 223 	 977 	 1,2 	  
04:50 21.01.2019 	 3,09 	 3,29 	 7 	 10 	 192 	 977 	 2,5 	  
04:40 21.01.2019 	 3,03 	 3,15 	 6 	 9 	 197 	 978 	 2,9 	  
04:30 21.01.2019 	 2,95 	 3,07 	 6 	 8 	 196 	 978 	 2,7 	  
04:20 21.01.2019 	 2,87 	 3,08 	 5 	 7 	 198 	 978 	 2,5 	  
04:10 21.01.2019 	 2,78 	 2,94 	 3 	 5 	 193 	 978 	 1,9 	  
04:00 21.01.2019 	 2,68 	 2,76 	 3 	 5 	 201 	 979 	 1,4 	  
03:50 21.01.2019 	 2,57 	 2,67 	 3 	 5 	 207 	 979 	 1,3 	  
03:40 21.01.2019 	 2,46 	 2,48 	 4 	 6 	 217 	 979 	 1,2 	  
03:30 21.01.2019 	 2,35 	 2,53 	 4 	 7 	 221 	 979 	 1,2 	  
03:20 21.01.2019 	 2,23 	 2,39 	 5 	 9 	 229 	 980 	 1 	  
03:10 21.01.2019 	 2,1 	 2,13 	 8 	 13 	 244 	 980 	 0,9 	  
03:00 21.01.2019 	 1,97 	 2,07 	 6 	 9 	 204 	 980 	 2,9 	  
02:50 21.01.2019 	 1,85 	 1,92 	 5 	 8 	 200 	 980 	 2,9 	  
02:40 21.01.2019 	 1,72 	 1,89 	 5 	 7 	 207 	 980 	 2,9 	  
02:30 21.01.2019 	 1,59 	 1,7 	 5 	 8 	 216 	 981 	 2,9 	  
02:20 21.01.2019 	 1,46 	 1,56 	 4 	 7 	 218 	 981 	 2,9 	  
02:10 21.01.2019 	 1,34 	 1,52 	 3 	 5 	 200 	 981 	 1,8 	  
02:00 21.01.2019 	 1,21 	 1,35 	 3 	 6 	 245 	 981 	 1,2 	  
01:50 21.01.2019 	 1,1 	 1,21 	 5 	 10 	 240 	 982 	 1 	  
01:40 21.01.2019 	 0,98 	 1,03 	 6 	 11 	 231 	 982 	 1,9 	  
01:30 21.01.2019 	 0,87 	 0,86 	 5 	 7 	 234 	 982 	 2,6 	  
01:20 21.01.2019 	 0,77 	 0,78 	 5 	 7 	 229 	 982 	 2,2 	  
01:10 21.01.2019 	 0,67 	 0,71 	 6 	 9 	 223 	 982 	 1,9 	  
01:00 21.01.2019 	 0,59 	 0,68 	 7 	 10 	 235 	 982 	 2,2 	  
00:50 21.01.2019 	 0,51 	 0,6 	 8 	 12 	 249 	 983 	 2 	  
00:40 21.01.2019 	 0,44 	 0,48 	 6 	 12 	 239 	 983 	 2,3 	  
00:30 21.01.2019 	 0,38 	 0,38 	 5 	 9 	 231 	 983 	 2,1 	  
00:20 21.01.2019 	 0,33 	 0,32 	 7 	 19 	 228 	 983 	 1,9 	  
00:10 21.01.2019 	 0,29 	 0,22 	 5 	 8 	 248 	 983 	 3,2 	  
00:00 21.01.2019 	 0,27 	 0,26 	 5 	 8 	 230 	 983 	 3,3 	  
23:50 20.01.2019 	 0,26 	 0,27 	 6 	 9 	 228 	 983 	 3,3 	  
23:40 20.01.2019 	 0,25 	 0,21 	 6 	 9 	 243 	 984 	 3 	  
23:30 20.01.2019 	 0,26 	 0,24 	 7 	 12 	 244 	 984 	 2,9 	  
23:20 20.01.2019 	 0,28 	 0,24 	 6 	 10 	 237 	 984 	 3,4 	  
23:10 20.01.2019 	 0,31 	 0,21 	 7 	 11 	 238 	 984 	 3,6 	  
23:00 20.01.2019 	 0,35 	 0,29 	 7 	 11 	 240 	 984 	 3,3 	  
22:50 20.01.2019 	 0,39 	 0,41 	 10 	 18 	 235 	 984 	 2,9 	  
22:40 20.01.2019 	 0,45 	 0,4 	 7 	 11 	 238 	 984 	 3,8 	  
22:30 20.01.2019 	 0,52 	 0,45 	 9 	 14 	 246 	 984 	 3,4 	  
22:20 20.01.2019 	 0,6 	 0,52 	 6 	 13 	 229 	 984 	 4,5 	  
22:10 20.01.2019 	 0,68 	 0,61 	 6 	 9 	 241 	 984 	 3,8 	  
22:00 20.01.2019 	 0,77 	 0,6 	 7 	 11 	 228 	 984 	 5 	  
21:50 20.01.2019 	 0,87 	 0,79 	 5 	 8 	 225 	 984 	 5,3 	  
21:40 20.01.2019 	 0,97 	 0,8 	 5 	 9 	 227 	 984 	 5,4 	  
21:30 20.01.2019 	 1,07 	 1,12 	 7 	 10 	 216 	 984 	 5,3 	  
21:20 20.01.2019 	 1,19 	 1,11 	 7 	 12 	 201 	 985 	 4,9 	  
21:10 20.01.2019 	 1,29 	 1,21 	 9 	 14 	 196 	 985 	 4,9 	  
21:00 20.01.2019 	 1,4 	 1,36 	 9 	 13 	 192 	 985 	 5,1 	  
20:50 20.01.2019 	 1,52 	 1,56 	 12 	 18 	 198 	 985 	 5,2 	  
20:40 20.01.2019 	 1,64 	 1,58 	 15 	 23 	 173 	 985 	 5,3 	  
20:30 20.01.2019 	 1,75 	 1,75 	 13 	 19 	 156 	 985 	 5,3 	  
20:20 20.01.2019 	 1,85 	 1,94 	 15 	 21 	 149 	 986 	 5 	  
20:10 20.01.2019 	 1,97 	 2,09 	 17 	 23 	 147 	 986 	 4,5 	  
20:00 20.01.2019 	 2,07 	 2,12 	 16 	 22 	 145 	 987 	 4,4 	  
19:50 20.01.2019 	 2,17 	 2,25 	 16 	 22 	 143 	 988 	 3,7 	  
19:40 20.01.2019 	 2,27 	 2,36 	 17 	 23 	 143 	 988 	 3,4 	  
19:30 20.01.2019 	 2,36 	 2,44 	 16 	 21 	 139 	 989 	 3,2 	  
19:20 20.01.2019 	 2,45 	 2,45 	 16 	 21 	 139 	 989 	 3,3 	  
19:10 20.01.2019 	 2,53 	 2,54 	 15 	 22 	 141 	 990 	 3,3 	  
19:00 20.01.2019 	 2,6 	 2,57 	 15 	 20 	 141 	 990 	 2,8 	  
18:50 20.01.2019 	 2,67 	 2,68 	 15 	 20 	 142 	 991 	 3,1 	  
18:40 20.01.2019 	 2,73 	 2,72 	 15 	 20 	 140 	 992 	 3,2 	  
18:30 20.01.2019 	 2,78 	 2,77 	 14 	 18 	 141 	 992 	 2,9 	  
18:20 20.01.2019 	 2,83 	 2,9 	 12 	 17 	 138 	 993 	 3 	  
18:10 20.01.2019 	 2,87 	 2,86 	 12 	 15 	 126 	 993 	 3,2 	  
18:00 20.01.2019 	 2,9 	 3,01 	 12 	 16 	 134 	 994 	 2,8 	  
17:50 20.01.2019 	 2,91 	 3,01 	 11 	 14 	 148 	 994 	 2,9 	  
17:40 20.01.2019 	 2,93 	 3,01 	 11 	 15 	 144 	 995 	 2,8 	  
17:30 20.01.2019 	 2,93 	 2,87 	 11 	 15 	 138 	 995 	 3,2 	  
17:20 20.01.2019 	 2,92 	 2,82 	 10 	 14 	 144 	 996 	 3,2 	  
17:10 20.01.2019 	 2,9 	 2,83 	 10 	 13 	 152 	 996 	 3,5 	  
17:00 20.01.2019 	 2,88 	 2,9 	 9 	 11 	 162 	 997 	 3,6 	  
16:50 20.01.2019 	 2,85 	 2,79 	 8 	 10 	 162 	 997 	 3,8 	  
16:40 20.01.2019 	 2,81 	 2,7 	 7 	 9 	 164 	 997 	 3,5 	  
16:30 20.01.2019 	 2,76 	 2,7 	 6 	 8 	 180 	 998 	 3,4 	  
16:20 20.01.2019 	 2,7 	 2,61 	 5 	 10 	 192 	 998 	 2,9 	  
16:10 20.01.2019 	 2,64 	 2,63 	 5 	 8 	 196 	 999 	 2,9 	  
16:00 20.01.2019 	 2,57 	 2,65 	 3 	 5 	 198 	 999 	 2,5 	  
15:50 20.01.2019 	 2,48 	 2,49 	 1 	 2 	 212 	 999 	 0,9 	  
15:40 20.01.2019 	 2,4 	 2,37 	 0 	 1 	 145 	 1000 	 0,3 	  
15:30 20.01.2019 	 2,31 	 2,17 	 0 	 1 	 315 	 1000 	 0 	  
15:20 20.01.2019 	 2,21 	 2,12 	 2 	 3 	 274 	 1000 	 -0,1 	  
15:10 20.01.2019 	 2,12 	 1,97 	 3 	 6 	 288 	 1000 	 0 	  
15:00 20.01.2019 	 2,01 	 2 	 6 	 10 	 268 	 1000 	 0,7 	  
14:50 20.01.2019 	 1,91 	 1,8 	 4 	 7 	 228 	 1001 	 2,4 	  
14:40 20.01.2019 	 1,79 	 1,54 	 5 	 7 	 241 	 1001 	 2,1 	  
14:30 20.01.2019 	 1,68 	 1,56 	 6 	 9 	 248 	 1001 	 1,9 	  
14:20 20.01.2019 	 1,57 	 1,64 	 6 	 9 	 248 	 1001 	 1,6 	  
14:10 20.01.2019 	 1,46 	 1,38 	 5 	 7 	 258 	 1001 	 0,9 	  
14:00 20.01.2019 	 1,35 	 1,33 	 7 	 11 	 249 	 1001 	 1,3 	  
13:50 20.01.2019 	 1,24 	 1,09 	 5 	 10 	 239 	 1001 	 0,9 	  
13:40 20.01.2019 	 1,13 	 1,08 	 8 	 13 	 237 	 1002 	 0,1 	  
13:30 20.01.2019 	 1,04 	 0,86 	 7 	 15 	 246 	 1001 	 1 	  
13:20 20.01.2019 	 0,94 	 0,8 	 8 	 14 	 253 	 1001 	 2 	  
13:10 20.01.2019 	 0,84 	 0,72 	 9 	 13 	 248 	 1001 	 2,2 	  
13:00 20.01.2019 	 0,76 	 0,48 	 9 	 15 	 242 	 1002 	 2,1 	  
12:50 20.01.2019 	 0,68 	 0,54 	 9 	 14 	 250 	 1002 	 2,1 	  
12:40 20.01.2019 	 0,61 	 0,56 	 7 	 13 	 254 	 1002 	 2,1 	  
12:30 20.01.2019 	 0,54 	 0,36 	 8 	 13 	 261 	 1002 	 0,4 	  
12:20 20.01.2019 	 0,49 	 0,25 	 10 	 15 	 242 	 1002 	 1,2 	  
12:10 20.01.2019 	 0,44 	 0,36 	 9 	 16 	 248 	 1002 	 1,1 	  
12:00 20.01.2019 	 0,41 	 0,12 	 8 	 14 	 248 	 1002 	 2,2 	  
11:50 20.01.2019 	 0,38 	 0,17 	 9 	 14 	 244 	 1001 	 2,3 	  
11:40 20.01.2019 	 0,36 	 0,13 	 10 	 17 	 246 	 1001 	 2,4 	  
11:30 20.01.2019 	 0,36 	 0,28 	 10 	 16 	 249 	 1001 	 2,3 	  
11:20 20.01.2019 	 0,36 	 0,07 	 11 	 17 	 249 	 1001 	 2,3 	  
11:10 20.01.2019 	 0,38 	 0,1 	 11 	 17 	 249 	 1001 	 2,2 	  
11:00 20.01.2019 	 0,4 	 0,31 	 11 	 18 	 245 	 1001 	 2,3 	  
10:50 20.01.2019 	 0,44 	 0,26 	 9 	 15 	 258 	 1001 	 2,1 	  
10:40 20.01.2019 	 0,48 	 0,3 	 9 	 15 	 259 	 1001 	 1,5 	  
10:30 20.01.2019 	 0,53 	 0,37 	 10 	 16 	 256 	 1001 	 1,6 	  
10:20 20.01.2019 	 0,59 	 0,45 	 11 	 18 	 251 	 1001 	 2,5 	  
10:10 20.01.2019 	 0,67 	 0,38 	 9 	 14 	 254 	 1001 	 2 	  
10:00 20.01.2019 	 0,74 	 0,53 	 10 	 18 	 256 	 1001 	 1,8 	  
09:50 20.01.2019 	 0,83 	 0,48 	 9 	 15 	 259 	 1001 	 1,1 	  
09:40 20.01.2019 	 0,92 	 0,59 	 9 	 16 	 254 	 1001 	 2,3 	  
09:30 20.01.2019 	 1,01 	 0,73 	 10 	 15 	 257 	 1001 	 2,2 	  
09:20 20.01.2019 	 1,12 	 0,93 	 9 	 14 	 250 	 1001 	 2,1 	  
09:10 20.01.2019 	 1,22 	 0,91 	 9 	 15 	 250 	 1001 	 1,9 	  
09:00 20.01.2019 	 1,33 	 1,02 	 9 	 14 	 251 	 1001 	 1,3 	  
08:50 20.01.2019 	 1,44 	 1,13 	 10 	 15 	 250 	 1000 	 1 	  
08:40 20.01.2019 	 1,55 	 1,14 	 11 	 17 	 251 	 1000 	 1,2 	  
08:30 20.01.2019 	 1,67 	 1,53 	 12 	 18 	 249 	 1000 	 1 	  
08:20 20.01.2019 	 1,78 	 1,52 	 9 	 16 	 262 	 1000 	 1,1 	  
08:10 20.01.2019 	 1,89 	 1,59 	 4 	 7 	 266 	 1000 	 0 	  
08:00 20.01.2019 	 2 	 1,57 	 6 	 8 	 268 	 1000 	 -0 	  
07:50 20.01.2019 	 2,11 	 1,94 	 7 	 10 	 267 	 1000 	 0,2 	  
07:40 20.01.2019 	 2,22 	 2,26 	 8 	 11 	 280 	 1000 	 0,1 	  
07:30 20.01.2019 	 2,32 	 2,14 	 5 	 11 	 286 	 1000 	 0,1 	  
07:20 20.01.2019 	 2,42 	 2,19 	 6 	 12 	 259 	 1000 	 0,2 	  
07:10 20.01.2019 	 2,51 	 2,19 	 3 	 5 	 260 	 1000 	 -1,7 	  
07:00 20.01.2019 	 2,6 	 2,37 	 5 	 6 	 272 	 1000 	 -1,9 	  
06:50 20.01.2019 	 2,69 	 2,67 	 7 	 10 	 274 	 1000 	 -1,9 	  
06:40 20.01.2019 	 2,76 	 2,58 	 9 	 12 	 283 	 1000 	 -1,4 	  
06:30 20.01.2019 	 2,83 	 2,66 	 9 	 18 	 274 	 1000 	 -1,2 	  
06:20 20.01.2019 	 2,9 	 2,74 	 9 	 19 	 261 	 1000 	 -0,4 	  
06:10 20.01.2019 	 2,95 	 3,01 	 7 	 11 	 264 	 1000 	 0,2 	  
06:00 20.01.2019 	 3 	 2,65 	 6 	 10 	 264 	 1000 	 0,1 	  
05:50 20.01.2019 	 3,04 	 2,85 	 7 	 13 	 257 	 1000 	 0,3 	  
05:40 20.01.2019 	 3,07 	 2,9 	 5 	 8 	 259 	 1000 	 0,2 	  
05:30 20.01.2019 	 3,09 	 2,97 	 9 	 14 	 246 	 1000 	 0,9 	  
05:20 20.01.2019 	 3,11 	 2,86 	 9 	 15 	 243 	 1000 	 0,5 	  
05:10 20.01.2019 	 3,11 	 3,03 	 9 	 14 	 252 	 1000 	 1,2 	  
05:00 20.01.2019 	 3,11 	 2,98 	 8 	 13 	 256 	 1000 	 0,9 	  
04:50 20.01.2019 	 3,11 	 3,01 	 9 	 14 	 259 	 1000 	 0,8 	  
04:40 20.01.2019 	 3,08 	 3,04 	 10 	 15 	 250 	 1000 	 1 	  
04:30 20.01.2019 	 3,05 	 2,94 	 9 	 16 	 234 	 1000 	 1,1 	  
04:20 20.01.2019 	 3,02 	 2,95 	 9 	 16 	 255 	 1000 	 0,6 	  
04:10 20.01.2019 	 2,97 	 2,84 	 5 	 9 	 274 	 1000 	 -0,9 	  
04:00 20.01.2019 	 2,92 	 2,98 	 7 	 10 	 272 	 1000 	 -1 	  
03:50 20.01.2019 	 2,86 	 3,03 	 9 	 13 	 263 	 1000 	 -0,1 	  
03:40 20.01.2019 	 2,78 	 2,7 	 10 	 17 	 258 	 1000 	 0 	  
03:30 20.01.2019 	 2,71 	 2,71 	 6 	 10 	 267 	 1000 	 0,2 	  
03:20 20.01.2019 	 2,63 	 2,44 	 4 	 7 	 270 	 1000 	 -1,1 	  
03:10 20.01.2019 	 2,54 	 2,41 	 7 	 11 	 278 	 1000 	 -1,1 	  
03:00 20.01.2019 	 2,45 	 2,36 	 8 	 13 	 270 	 1000 	 -0,2 	  
02:50 20.01.2019 	 2,34 	 2,34 	 9 	 16 	 262 	 1000 	 0 	  
02:40 20.01.2019 	 2,24 	 2,31 	 6 	 12 	 263 	 1000 	 0,6 	  
02:30 20.01.2019 	 2,13 	 1,85 	 5 	 10 	 270 	 1000 	 -1,1 	  
02:20 20.01.2019 	 2,02 	 1,78 	 9 	 12 	 276 	 1000 	 -1,1 	  
02:10 20.01.2019 	 1,91 	 1,7 	 6 	 13 	 262 	 1000 	 -0,1 	  
02:00 20.01.2019 	 1,79 	 1,77 	 5 	 7 	 264 	 1000 	 -0,4 	  
01:50 20.01.2019 	 1,68 	 1,48 	 6 	 9 	 264 	 1000 	 0,1 	  
01:40 20.01.2019 	 1,56 	 1,32 	 6 	 10 	 262 	 1000 	 0 	  
01:30 20.01.2019 	 1,45 	 1,42 	 5 	 7 	 265 	 1000 	 -0,5 	  
01:20 20.01.2019 	 1,34 	 1,11 	 9 	 13 	 267 	 1000 	 -0,5 	  
01:10 20.01.2019 	 1,23 	 0,97 	 11 	 17 	 265 	 1000 	 -1,1 	  
01:00 20.01.2019 	 1,13 	 0,94 	 9 	 14 	 250 	 1000 	 1 	  
00:50 20.01.2019 	 1,03 	 0,84 	 8 	 13 	 254 	 1000 	 1,1 	  
00:40 20.01.2019 	 0,94 	 0,9 	 7 	 12 	 246 	 1000 	 0,2 	  
