 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (°)	Loftthrystingur (hpa)	Lofthiti (°C)	
16:30 05.01.2019 	 2,89 	 2,73 	 5 	 13 	 261 	 1014 	 3,1 	  
16:20 05.01.2019 	 2,77 	 2,61 	 6 	 13 	 256 	 1014 	 3 	  
16:10 05.01.2019 	 2,66 	 2,49 	 5 	 10 	 235 	 1014 	 2,3 	  
16:00 05.01.2019 	 2,53 	 2,39 	 7 	 14 	 261 	 1014 	 2,2 	  
15:50 05.01.2019 	 2,41 	 2,28 	 9 	 17 	 257 	 1014 	 1,7 	  
15:40 05.01.2019 	 2,29 	 2,15 	 6 	 18 	 246 	 1014 	 2,7 	  
15:30 05.01.2019 	 2,16 	 2 	 7 	 13 	 251 	 1013 	 2,8 	  
15:20 05.01.2019 	 2,04 	 1,91 	 6 	 14 	 254 	 1013 	 2,6 	  
15:10 05.01.2019 	 1,92 	 1,78 	 4 	 10 	 254 	 1012 	 3,5 	  
15:00 05.01.2019 	 1,8 	 1,65 	 4 	 9 	 251 	 1012 	 3,3 	  
14:50 05.01.2019 	 1,68 	 1,53 	 4 	 7 	 269 	 1012 	 3,2 	  
14:40 05.01.2019 	 1,57 	 1,42 	 3 	 8 	 289 	 1012 	 3,1 	  
14:30 05.01.2019 	 1,47 	 1,3 	 3 	 7 	 278 	 1012 	 2,7 	  
14:20 05.01.2019 	 1,37 	 1,23 	 6 	 14 	 309 	 1012 	 2,4 	  
14:10 05.01.2019 	 1,28 	 1,16 	 6 	 14 	 297 	 1012 	 3 	  
14:00 05.01.2019 	 1,2 	 1,09 	 1 	 6 	 253 	 1011 	 4,3 	  
13:50 05.01.2019 	 1,13 	 1,02 	 2 	 7 	 270 	 1011 	 4,3 	  
13:40 05.01.2019 	 1,07 	 0,98 	 2 	 5 	 270 	 1011 	 4,3 	  
13:30 05.01.2019 	 1,02 	 0,92 	 2 	 6 	 268 	 1011 	 4,4 	  
13:20 05.01.2019 	 0,98 	 0,89 	 2 	 4 	 336 	 1011 	 4,3 	  
13:10 05.01.2019 	 0,95 	 0,85 	 3 	 7 	 313 	 1011 	 4,3 	  
13:00 05.01.2019 	 0,93 	 0,87 	 4 	 8 	 297 	 1011 	 4,3 	  
12:50 05.01.2019 	 0,93 	 0,84 	 2 	 5 	 273 	 1011 	 4,3 	  
12:40 05.01.2019 	 0,93 	 0,91 	 5 	 11 	 303 	 1011 	 4,3 	  
12:30 05.01.2019 	 0,95 	 0,91 	 7 	 11 	 290 	 1010 	 4,3 	  
12:20 05.01.2019 	 0,98 	 0,95 	 8 	 12 	 300 	 1010 	 4,4 	  
12:10 05.01.2019 	 1,02 	 0,97 	 6 	 12 	 285 	 1010 	 4,4 	  
12:00 05.01.2019 	 1,08 	 1,04 	 7 	 13 	 278 	 1010 	 4,6 	  
11:50 05.01.2019 	 1,14 	 1,13 	 9 	 14 	 295 	 1009 	 4,7 	  
11:40 05.01.2019 	 1,21 	 1,2 	 8 	 12 	 294 	 1009 	 4,8 	  
11:30 05.01.2019 	 1,3 	 1,29 	 8 	 15 	 292 	 1009 	 4,7 	  
11:20 05.01.2019 	 1,39 	 1,38 	 8 	 13 	 293 	 1008 	 4,7 	  
11:10 05.01.2019 	 1,49 	 1,49 	 8 	 14 	 288 	 1008 	 4,8 	  
11:00 05.01.2019 	 1,6 	 1,58 	 6 	 15 	 285 	 1008 	 4,7 	  
10:50 05.01.2019 	 1,71 	 1,73 	 6 	 15 	 245 	 1007 	 4,8 	  
10:40 05.01.2019 	 1,83 	 1,87 	 6 	 12 	 283 	 1007 	 4,8 	  
10:30 05.01.2019 	 1,96 	 1,96 	 6 	 14 	 300 	 1007 	 4,9 	  
10:20 05.01.2019 	 2,09 	 2,1 	 5 	 9 	 253 	 1006 	 5,2 	  
10:10 05.01.2019 	 2,22 	 2,22 	 4 	 8 	 274 	 1006 	 4,5 	  
10:00 05.01.2019 	 2,35 	 2,36 	 7 	 12 	 256 	 1006 	 4,2 	  
09:50 05.01.2019 	 2,48 	 2,48 	 8 	 13 	 255 	 1006 	 3,9 	  
09:40 05.01.2019 	 2,61 	 2,62 	 8 	 13 	 255 	 1006 	 3,9 	  
09:30 05.01.2019 	 2,74 	 2,75 	 8 	 13 	 264 	 1006 	 3,7 	  
09:20 05.01.2019 	 2,87 	 2,87 	 9 	 15 	 267 	 1006 	 3,8 	  
09:10 05.01.2019 	 2,99 	 3,02 	 9 	 14 	 274 	 1005 	 3,8 	  
09:00 05.01.2019 	 3,11 	 3,13 	 10 	 17 	 274 	 1005 	 3,8 	  
08:50 05.01.2019 	 3,23 	 3,28 	 10 	 17 	 270 	 1005 	 3,8 	  
08:40 05.01.2019 	 3,34 	 3,41 	 12 	 18 	 253 	 1005 	 3,9 	  
08:30 05.01.2019 	 3,45 	 3,54 	 8 	 17 	 262 	 1005 	 3,6 	  
08:20 05.01.2019 	 3,54 	 3,64 	 7 	 17 	 270 	 1005 	 3,3 	  
08:10 05.01.2019 	 3,63 	 3,72 	 7 	 11 	 264 	 1005 	 3,1 	  
08:00 05.01.2019 	 3,72 	 3,84 	 8 	 11 	 261 	 1005 	 3,2 	  
07:50 05.01.2019 	 3,79 	 3,92 	 8 	 13 	 260 	 1005 	 3,1 	  
07:40 05.01.2019 	 3,86 	 4,01 	 8 	 15 	 259 	 1005 	 3 	  
07:30 05.01.2019 	 3,91 	 4,06 	 9 	 13 	 262 	 1005 	 3,2 	  
07:20 05.01.2019 	 3,96 	 4,14 	 9 	 13 	 262 	 1005 	 3,1 	  
07:10 05.01.2019 	 4 	 4,16 	 10 	 14 	 261 	 1004 	 3,4 	  
07:00 05.01.2019 	 4,03 	 4,18 	 9 	 15 	 264 	 1004 	 3,5 	  
06:50 05.01.2019 	 4,05 	 4,19 	 9 	 13 	 273 	 1004 	 3,9 	  
06:40 05.01.2019 	 4,06 	 4,21 	 9 	 13 	 273 	 1004 	 4,3 	  
06:30 05.01.2019 	 4,06 	 4,19 	 9 	 12 	 277 	 1004 	 4,4 	  
06:20 05.01.2019 	 4,05 	 4,22 	 8 	 12 	 288 	 1004 	 4,6 	  
06:10 05.01.2019 	 4,02 	 4,18 	 9 	 12 	 287 	 1004 	 4,9 	  
06:00 05.01.2019 	 3,99 	 4,14 	 9 	 13 	 290 	 1004 	 5,1 	  
05:50 05.01.2019 	 3,95 	 4,09 	 6 	 9 	 291 	 1004 	 5,7 	  
05:40 05.01.2019 	 3,91 	 4,07 	 3 	 7 	 326 	 1004 	 6,3 	  
05:30 05.01.2019 	 3,85 	 4 	 2 	 7 	 169 	 1004 	 7,9 	  
05:20 05.01.2019 	 3,78 	 3,88 	 6 	 11 	 175 	 1004 	 8,4 	  
05:10 05.01.2019 	 3,7 	 3,79 	 9 	 15 	 168 	 1004 	 8,1 	  
05:00 05.01.2019 	 3,62 	 3,68 	 11 	 13 	 163 	 1005 	 7,7 	  
04:50 05.01.2019 	 3,53 	 3,59 	 12 	 15 	 158 	 1004 	 7,8 	  
04:40 05.01.2019 	 3,43 	 3,49 	 13 	 17 	 159 	 1004 	 7,7 	  
04:30 05.01.2019 	 3,33 	 3,34 	 13 	 17 	 162 	 1005 	 7,7 	  
04:20 05.01.2019 	 3,22 	 3,23 	 14 	 18 	 163 	 1005 	 7,9 	  
04:10 05.01.2019 	 3,1 	 3,09 	 14 	 17 	 161 	 1005 	 7,7 	  
04:00 05.01.2019 	 2,98 	 2,97 	 14 	 18 	 166 	 1005 	 7,7 	  
03:50 05.01.2019 	 2,85 	 2,84 	 14 	 19 	 167 	 1005 	 7,6 	  
03:40 05.01.2019 	 2,73 	 2,71 	 15 	 19 	 168 	 1006 	 7,5 	  
03:30 05.01.2019 	 2,6 	 2,59 	 17 	 22 	 164 	 1006 	 7,7 	  
03:20 05.01.2019 	 2,47 	 2,43 	 15 	 20 	 168 	 1006 	 7,9 	  
03:10 05.01.2019 	 2,34 	 2,33 	 14 	 19 	 164 	 1006 	 7,6 	  
03:00 05.01.2019 	 2,21 	 2,14 	 12 	 17 	 165 	 1007 	 7,8 	  
02:50 05.01.2019 	 2,08 	 2,02 	 5 	 14 	 183 	 1007 	 8 	  
02:40 05.01.2019 	 1,96 	 1,88 	 3 	 6 	 338 	 1007 	 6,2 	  
02:30 05.01.2019 	 1,84 	 1,76 	 3 	 6 	 51 	 1007 	 6,3 	  
02:20 05.01.2019 	 1,72 	 1,63 	 2 	 4 	 14 	 1008 	 6,7 	  
02:10 05.01.2019 	 1,61 	 1,48 	 2 	 4 	 6 	 1008 	 6,5 	  
02:00 05.01.2019 	 1,51 	 1,39 	 2 	 4 	 19 	 1008 	 6,7 	  
01:50 05.01.2019 	 1,41 	 1,32 	 1 	 3 	 43 	 1008 	 6,7 	  
01:40 05.01.2019 	 1,32 	 1,22 	 1 	 3 	 53 	 1008 	 6,8 	  
01:30 05.01.2019 	 1,24 	 1,14 	 2 	 3 	 340 	 1008 	 7 	  
01:20 05.01.2019 	 1,17 	 1,05 	 1 	 4 	 331 	 1009 	 7,3 	  
01:10 05.01.2019 	 1,11 	 1 	 2 	 4 	 47 	 1009 	 7,1 	  
01:00 05.01.2019 	 1,06 	 0,94 	 2 	 5 	 62 	 1009 	 7,3 	  
00:50 05.01.2019 	 1,02 	 0,91 	 2 	 6 	 131 	 1009 	 8 	  
00:40 05.01.2019 	 0,99 	 0,86 	 3 	 6 	 241 	 1009 	 8,2 	  
00:30 05.01.2019 	 0,97 	 0,86 	 2 	 3 	 322 	 1009 	 7,4 	  
00:20 05.01.2019 	 0,96 	 0,86 	 3 	 6 	 30 	 1009 	 7,6 	  
00:10 05.01.2019 	 0,97 	 0,87 	 2 	 4 	 338 	 1010 	 7,7 	  
00:00 05.01.2019 	 0,98 	 0,89 	 3 	 6 	 194 	 1010 	 8,4 	  
23:50 04.01.2019 	 1,01 	 0,9 	 3 	 5 	 177 	 1010 	 8,3 	  
23:40 04.01.2019 	 1,05 	 0,91 	 3 	 5 	 124 	 1010 	 8,2 	  
23:30 04.01.2019 	 1,09 	 0,97 	 4 	 7 	 176 	 1010 	 8,2 	  
23:20 04.01.2019 	 1,15 	 1,06 	 4 	 7 	 195 	 1010 	 8,3 	  
23:10 04.01.2019 	 1,22 	 1,09 	 2 	 6 	 325 	 1010 	 8,3 	  
23:00 04.01.2019 	 1,29 	 1,19 	 3 	 7 	 177 	 1010 	 8,5 	  
22:50 04.01.2019 	 1,37 	 1,25 	 4 	 6 	 188 	 1010 	 8,4 	  
22:40 04.01.2019 	 1,46 	 1,33 	 2 	 5 	 182 	 1010 	 8,6 	  
22:30 04.01.2019 	 1,56 	 1,46 	 2 	 6 	 207 	 1010 	 8,9 	  
22:20 04.01.2019 	 1,66 	 1,54 	 3 	 7 	 249 	 1010 	 8,8 	  
22:10 04.01.2019 	 1,76 	 1,62 	 6 	 9 	 213 	 1010 	 8,9 	  
22:00 04.01.2019 	 1,87 	 1,74 	 8 	 13 	 205 	 1010 	 8,9 	  
21:50 04.01.2019 	 1,99 	 1,87 	 8 	 14 	 206 	 1010 	 9,3 	  
21:40 04.01.2019 	 2,1 	 1,98 	 8 	 16 	 198 	 1010 	 9,4 	  
21:30 04.01.2019 	 2,22 	 2,09 	 9 	 14 	 192 	 1010 	 9,5 	  
21:20 04.01.2019 	 2,33 	 2,21 	 9 	 14 	 186 	 1010 	 9,4 	  
21:10 04.01.2019 	 2,45 	 2,3 	 10 	 16 	 189 	 1010 	 9,6 	  
21:00 04.01.2019 	 2,56 	 2,47 	 10 	 14 	 186 	 1010 	 9,6 	  
20:50 04.01.2019 	 2,67 	 2,58 	 10 	 15 	 191 	 1010 	 9,5 	  
20:40 04.01.2019 	 2,78 	 2,69 	 11 	 17 	 187 	 1010 	 9,5 	  
20:30 04.01.2019 	 2,89 	 2,76 	 12 	 17 	 184 	 1010 	 9,4 	  
20:20 04.01.2019 	 2,99 	 2,87 	 12 	 17 	 186 	 1010 	 9,4 	  
20:10 04.01.2019 	 3,08 	 2,98 	 12 	 17 	 185 	 1010 	 9,4 	  
20:00 04.01.2019 	 3,17 	 3,09 	 12 	 16 	 184 	 1010 	 9,5 	  
19:50 04.01.2019 	 3,26 	 3,15 	 12 	 18 	 184 	 1010 	 9,5 	  
19:40 04.01.2019 	 3,34 	 3,26 	 13 	 18 	 186 	 1010 	 9,6 	  
19:30 04.01.2019 	 3,41 	 3,36 	 13 	 19 	 185 	 1010 	 9,5 	  
19:20 04.01.2019 	 3,47 	 3,4 	 13 	 19 	 184 	 1010 	 9,6 	  
19:10 04.01.2019 	 3,52 	 3,42 	 15 	 21 	 185 	 1010 	 9,6 	  
19:00 04.01.2019 	 3,57 	 3,51 	 14 	 21 	 185 	 1010 	 9,4 	  
18:50 04.01.2019 	 3,61 	 3,56 	 14 	 20 	 186 	 1009 	 9,4 	  
18:40 04.01.2019 	 3,64 	 3,6 	 14 	 21 	 188 	 1009 	 9,3 	  
18:30 04.01.2019 	 3,66 	 3,59 	 13 	 19 	 185 	 1009 	 9,4 	  
18:20 04.01.2019 	 3,67 	 3,6 	 12 	 19 	 187 	 1009 	 9,2 	  
18:10 04.01.2019 	 3,68 	 3,6 	 14 	 19 	 186 	 1009 	 9,1 	  
18:00 04.01.2019 	 3,67 	 3,61 	 14 	 20 	 189 	 1009 	 9,1 	  
17:50 04.01.2019 	 3,66 	 3,57 	 13 	 19 	 191 	 1009 	 8,9 	  
17:40 04.01.2019 	 3,63 	 3,58 	 13 	 18 	 190 	 1009 	 8,9 	  
17:30 04.01.2019 	 3,6 	 3,55 	 15 	 22 	 185 	 1009 	 8,6 	  
17:20 04.01.2019 	 3,56 	 3,5 	 16 	 20 	 183 	 1009 	 9,1 	  
17:10 04.01.2019 	 3,51 	 3,43 	 15 	 21 	 184 	 1009 	 9 	  
17:00 04.01.2019 	 3,45 	 3,39 	 15 	 22 	 187 	 1009 	 8,9 	  
16:50 04.01.2019 	 3,39 	 3,33 	 15 	 23 	 188 	 1009 	 9 	  
16:40 04.01.2019 	 3,31 	 3,27 	 15 	 21 	 186 	 1009 	 8,6 	  
16:30 04.01.2019 	 3,23 	 3,16 	 16 	 23 	 184 	 1009 	 8,6 	  
16:20 04.01.2019 	 3,14 	 3,09 	 17 	 23 	 183 	 1009 	 8,7 	  
16:10 04.01.2019 	 3,05 	 2,97 	 16 	 23 	 185 	 1009 	 8,6 	  
16:00 04.01.2019 	 2,95 	 2,87 	 15 	 20 	 190 	 1009 	 9 	  
15:50 04.01.2019 	 2,84 	 2,8 	 15 	 21 	 192 	 1009 	 9,2 	  
15:40 04.01.2019 	 2,73 	 2,68 	 14 	 20 	 194 	 1009 	 9,3 	  
15:30 04.01.2019 	 2,62 	 2,57 	 15 	 21 	 190 	 1009 	 9,2 	  
15:20 04.01.2019 	 2,51 	 2,46 	 14 	 22 	 188 	 1009 	 9,2 	  
15:10 04.01.2019 	 2,39 	 2,32 	 15 	 22 	 186 	 1009 	 8,9 	  
15:00 04.01.2019 	 2,27 	 2,19 	 15 	 22 	 184 	 1009 	 8,8 	  
14:50 04.01.2019 	 2,15 	 2,11 	 15 	 22 	 189 	 1009 	 8,7 	  
14:40 04.01.2019 	 2,04 	 1,96 	 14 	 21 	 191 	 1009 	 9 	  
14:30 04.01.2019 	 1,92 	 1,84 	 13 	 21 	 193 	 1009 	 9 	  
14:20 04.01.2019 	 1,81 	 1,74 	 14 	 21 	 187 	 1009 	 9,3 	  
14:10 04.01.2019 	 1,7 	 1,65 	 13 	 20 	 186 	 1009 	 9,4 	  
14:00 04.01.2019 	 1,6 	 1,53 	 12 	 18 	 186 	 1009 	 9 	  
13:50 04.01.2019 	 1,5 	 1,42 	 13 	 20 	 188 	 1009 	 8,7 	  
13:40 04.01.2019 	 1,41 	 1,37 	 13 	 18 	 189 	 1009 	 8,6 	  
13:30 04.01.2019 	 1,33 	 1,29 	 12 	 18 	 190 	 1009 	 8,7 	  
13:20 04.01.2019 	 1,25 	 1,21 	 12 	 17 	 186 	 1009 	 8,8 	  
13:10 04.01.2019 	 1,19 	 1,16 	 11 	 17 	 191 	 1009 	 8,9 	  
13:00 04.01.2019 	 1,13 	 1,13 	 11 	 17 	 193 	 1009 	 8,8 	  
12:50 04.01.2019 	 1,09 	 1,07 	 11 	 17 	 191 	 1009 	 9,1 	  
12:40 04.01.2019 	 1,05 	 1,05 	 10 	 17 	 189 	 1009 	 9,2 	  
12:30 04.01.2019 	 1,03 	 1,06 	 10 	 15 	 193 	 1009 	 9,1 	  
12:20 04.01.2019 	 1,01 	 1,02 	 10 	 15 	 190 	 1009 	 8,9 	  
12:10 04.01.2019 	 1,01 	 1 	 8 	 13 	 186 	 1009 	 8,9 	  
12:00 04.01.2019 	 1,02 	 1,03 	 8 	 15 	 187 	 1009 	 9,1 	  
11:50 04.01.2019 	 1,04 	 1,04 	 7 	 13 	 188 	 1009 	 9 	  
11:40 04.01.2019 	 1,07 	 1,1 	 9 	 17 	 203 	 1009 	 8,9 	  
11:30 04.01.2019 	 1,11 	 1,14 	 10 	 15 	 196 	 1009 	 8,7 	  
11:20 04.01.2019 	 1,16 	 1,2 	 9 	 16 	 192 	 1009 	 8,8 	  
11:10 04.01.2019 	 1,22 	 1,25 	 7 	 15 	 178 	 1009 	 9,7 	  
11:00 04.01.2019 	 1,29 	 1,31 	 9 	 14 	 160 	 1008 	 9,3 	  
10:50 04.01.2019 	 1,37 	 1,43 	 9 	 15 	 167 	 1008 	 9,3 	  
10:40 04.01.2019 	 1,45 	 1,49 	 11 	 17 	 170 	 1008 	 9,3 	  
10:30 04.01.2019 	 1,55 	 1,59 	 10 	 14 	 172 	 1007 	 9,2 	  
10:20 04.01.2019 	 1,65 	 1,68 	 11 	 21 	 179 	 1007 	 8,8 	  
10:10 04.01.2019 	 1,76 	 1,8 	 12 	 18 	 180 	 1007 	 9,3 	  
10:00 04.01.2019 	 1,87 	 1,9 	 12 	 19 	 173 	 1007 	 9,7 	  
09:50 04.01.2019 	 1,99 	 2,02 	 13 	 19 	 172 	 1007 	 9,8 	  
09:40 04.01.2019 	 2,11 	 2,16 	 13 	 21 	 174 	 1007 	 9,6 	  
09:30 04.01.2019 	 2,23 	 2,28 	 15 	 23 	 173 	 1007 	 9,8 	  
09:20 04.01.2019 	 2,35 	 2,39 	 16 	 24 	 171 	 1007 	 9,8 	  
09:10 04.01.2019 	 2,48 	 2,52 	 17 	 25 	 173 	 1007 	 9,6 	  
09:00 04.01.2019 	 2,6 	 2,68 	 16 	 25 	 172 	 1007 	 9,3 	  
08:50 04.01.2019 	 2,72 	 2,82 	 17 	 24 	 169 	 1006 	 9,3 	  
08:40 04.01.2019 	 2,84 	 2,93 	 17 	 26 	 168 	 1006 	 9 	  
08:30 04.01.2019 	 2,96 	 3,02 	 15 	 20 	 174 	 1006 	 8,9 	  
08:20 04.01.2019 	 3,07 	 3,16 	 15 	 22 	 168 	 1006 	 9 	  
08:10 04.01.2019 	 3,18 	 3,29 	 14 	 21 	 172 	 1006 	 9,1 	  
08:00 04.01.2019 	 3,28 	 3,36 	 16 	 24 	 171 	 1006 	 9,1 	  
07:50 04.01.2019 	 3,38 	 3,5 	 17 	 24 	 175 	 1006 	 8,9 	  
07:40 04.01.2019 	 3,47 	 3,59 	 19 	 26 	 170 	 1006 	 8,5 	  
07:30 04.01.2019 	 3,56 	 3,69 	 19 	 26 	 173 	 1006 	 8,7 	  
07:20 04.01.2019 	 3,63 	 3,78 	 21 	 28 	 171 	 1006 	 9 	  
07:10 04.01.2019 	 3,7 	 3,82 	 21 	 28 	 170 	 1006 	 9,2 	  
07:00 04.01.2019 	 3,76 	 3,89 	 19 	 25 	 172 	 1006 	 9,4 	  
06:50 04.01.2019 	 3,82 	 3,95 	 19 	 26 	 172 	 1006 	 9,5 	  
06:40 04.01.2019 	 3,86 	 3,99 	 20 	 27 	 172 	 1006 	 9,6 	  
06:30 04.01.2019 	 3,89 	 4,04 	 20 	 26 	 173 	 1006 	 9,3 	  
06:20 04.01.2019 	 3,92 	 4,05 	 19 	 27 	 170 	 1006 	 9,5 	  
06:10 04.01.2019 	 3,94 	 4,07 	 17 	 23 	 170 	 1007 	 9,3 	  
06:00 04.01.2019 	 3,94 	 4,03 	 18 	 24 	 172 	 1007 	 9,5 	  
05:50 04.01.2019 	 3,94 	 4,03 	 17 	 23 	 171 	 1007 	 9,2 	  
05:40 04.01.2019 	 3,93 	 4,04 	 15 	 23 	 171 	 1008 	 9,1 	  
05:30 04.01.2019 	 3,91 	 4 	 15 	 22 	 168 	 1007 	 9,5 	  
05:20 04.01.2019 	 3,88 	 3,95 	 15 	 22 	 166 	 1007 	 9,5 	  
05:10 04.01.2019 	 3,84 	 3,91 	 14 	 20 	 166 	 1007 	 9,5 	  
05:00 04.01.2019 	 3,8 	 3,85 	 13 	 22 	 162 	 1007 	 8,8 	  
04:50 04.01.2019 	 3,74 	 3,79 	 13 	 19 	 162 	 1008 	 8,7 	  
04:40 04.01.2019 	 3,68 	 3,71 	 13 	 18 	 168 	 1008 	 8,8 	  
04:30 04.01.2019 	 3,61 	 3,6 	 14 	 22 	 167 	 1008 	 8,8 	  
04:20 04.01.2019 	 3,53 	 3,51 	 15 	 21 	 170 	 1008 	 9,4 	  
04:10 04.01.2019 	 3,44 	 3,44 	 14 	 20 	 169 	 1008 	 9,4 	  
04:00 04.01.2019 	 3,35 	 3,32 	 15 	 19 	 163 	 1007 	 8,3 	  
03:50 04.01.2019 	 3,25 	 3,23 	 15 	 19 	 164 	 1008 	 8,3 	  
03:40 04.01.2019 	 3,15 	 3,08 	 16 	 20 	 161 	 1008 	 8 	  
03:30 04.01.2019 	 3,04 	 2,95 	 16 	 19 	 161 	 1008 	 8 	  
03:20 04.01.2019 	 2,92 	 2,84 	 16 	 19 	 159 	 1008 	 8 	  
03:10 04.01.2019 	 2,81 	 2,72 	 16 	 20 	 159 	 1008 	 7,8 	  
03:00 04.01.2019 	 2,69 	 2,6 	 15 	 19 	 160 	 1008 	 7,9 	  
02:50 04.01.2019 	 2,56 	 2,49 	 11 	 15 	 152 	 1009 	 7,4 	  
02:40 04.01.2019 	 2,44 	 2,37 	 11 	 14 	 148 	 1009 	 7,1 	  
02:30 04.01.2019 	 2,32 	 2,23 	 8 	 11 	 139 	 1009 	 6,9 	  
02:20 04.01.2019 	 2,2 	 2,12 	 5 	 9 	 132 	 1009 	 6,8 	  
02:10 04.01.2019 	 2,08 	 1,99 	 6 	 10 	 123 	 1009 	 6,8 	  
02:00 04.01.2019 	 1,96 	 1,85 	 8 	 10 	 114 	 1010 	 6,7 	  
01:50 04.01.2019 	 1,85 	 1,73 	 8 	 9 	 105 	 1010 	 6,5 	  
01:40 04.01.2019 	 1,74 	 1,6 	 7 	 10 	 97 	 1010 	 6,4 	  
01:30 04.01.2019 	 1,64 	 1,51 	 8 	 12 	 91 	 1010 	 6,3 	  
01:20 04.01.2019 	 1,54 	 1,38 	 9 	 11 	 98 	 1010 	 6,2 	  
01:10 04.01.2019 	 1,46 	 1,3 	 9 	 12 	 97 	 1010 	 6,2 	  
01:00 04.01.2019 	 1,37 	 1,23 	 8 	 11 	 103 	 1010 	 6,1 	  
00:50 04.01.2019 	 1,3 	 1,12 	 7 	 10 	 126 	 1010 	 6,2 	  
00:40 04.01.2019 	 1,24 	 1,11 	 7 	 12 	 136 	 1011 	 6,2 	  
00:30 04.01.2019 	 1,18 	 1,02 	 8 	 13 	 138 	 1011 	 6,2 	  
00:20 04.01.2019 	 1,14 	 0,93 	 11 	 14 	 150 	 1011 	 6,4 	  
00:10 04.01.2019 	 1,1 	 0,96 	 8 	 13 	 155 	 1011 	 6,5 	  
00:00 04.01.2019 	 1,07 	 0,92 	 8 	 12 	 157 	 1011 	 6,4 	  
23:50 03.01.2019 	 1,06 	 0,9 	 9 	 12 	 162 	 1011 	 6,5 	  
23:40 03.01.2019 	 1,05 	 0,9 	 7 	 10 	 168 	 1011 	 6,8 	  
23:30 03.01.2019 	 1,06 	 0,91 	 9 	 12 	 165 	 1011 	 6,6 	  
23:20 03.01.2019 	 1,07 	 0,92 	 9 	 14 	 188 	 1011 	 7 	  
23:10 03.01.2019 	 1,1 	 0,92 	 9 	 13 	 196 	 1010 	 6,7 	  
23:00 03.01.2019 	 1,13 	 1 	 9 	 14 	 198 	 1010 	 6,8 	  
22:50 03.01.2019 	 1,17 	 1,02 	 8 	 13 	 195 	 1010 	 6,7 	  
22:40 03.01.2019 	 1,22 	 1,11 	 7 	 12 	 190 	 1010 	 6,7 	  
22:30 03.01.2019 	 1,28 	 1,12 	 7 	 11 	 186 	 1010 	 6,9 	  
22:20 03.01.2019 	 1,35 	 1,19 	 7 	 11 	 191 	 1010 	 6,7 	  
22:10 03.01.2019 	 1,43 	 1,34 	 10 	 15 	 193 	 1011 	 6,8 	  
22:00 03.01.2019 	 1,51 	 1,34 	 10 	 14 	 189 	 1011 	 7 	  
21:50 03.01.2019 	 1,6 	 1,47 	 11 	 15 	 186 	 1010 	 6,8 	  
21:40 03.01.2019 	 1,69 	 1,52 	 12 	 17 	 184 	 1010 	 6,7 	  
21:30 03.01.2019 	 1,79 	 1,7 	 12 	 17 	 185 	 1010 	 6,7 	  
21:20 03.01.2019 	 1,89 	 1,78 	 12 	 16 	 184 	 1010 	 6,6 	  
21:10 03.01.2019 	 2 	 1,84 	 9 	 14 	 194 	 1010 	 6,6 	  
21:00 03.01.2019 	 2,1 	 1,98 	 11 	 16 	 198 	 1010 	 6,7 	  
20:50 03.01.2019 	 2,21 	 2,1 	 11 	 16 	 195 	 1010 	 6,7 	  
20:40 03.01.2019 	 2,32 	 2,15 	 10 	 15 	 192 	 1010 	 6,8 	  
20:30 03.01.2019 	 2,43 	 2,27 	 11 	 16 	 198 	 1010 	 6,8 	  
20:20 03.01.2019 	 2,54 	 2,39 	 13 	 18 	 197 	 1010 	 6,8 	  
20:10 03.01.2019 	 2,64 	 2,5 	 13 	 19 	 198 	 1009 	 6,7 	  
20:00 03.01.2019 	 2,74 	 2,61 	 13 	 18 	 198 	 1010 	 6,6 	  
19:50 03.01.2019 	 2,84 	 2,72 	 12 	 18 	 201 	 1010 	 6,8 	  
19:40 03.01.2019 	 2,94 	 2,76 	 13 	 18 	 205 	 1009 	 6,8 	  
19:30 03.01.2019 	 3,03 	 2,89 	 13 	 19 	 201 	 1009 	 6,7 	  
19:20 03.01.2019 	 3,11 	 3,04 	 14 	 18 	 202 	 1009 	 6,8 	  
19:10 03.01.2019 	 3,19 	 3,07 	 13 	 19 	 201 	 1009 	 6,9 	  
19:00 03.01.2019 	 3,26 	 3,15 	 13 	 17 	 206 	 1009 	 7 	  
18:50 03.01.2019 	 3,33 	 3,18 	 13 	 18 	 202 	 1009 	 6,9 	  
18:40 03.01.2019 	 3,39 	 3,29 	 13 	 18 	 201 	 1009 	 7 	  
18:30 03.01.2019 	 3,44 	 3,34 	 13 	 18 	 200 	 1009 	 6,9 	  
18:20 03.01.2019 	 3,48 	 3,39 	 11 	 16 	 202 	 1009 	 7 	  
18:10 03.01.2019 	 3,52 	 3,42 	 13 	 17 	 200 	 1009 	 7,3 	  
18:00 03.01.2019 	 3,55 	 3,45 	 11 	 18 	 197 	 1009 	 7,2 	  
17:50 03.01.2019 	 3,57 	 3,48 	 9 	 14 	 194 	 1009 	 7 	  
17:40 03.01.2019 	 3,59 	 3,48 	 10 	 14 	 180 	 1009 	 7 	  
17:30 03.01.2019 	 3,59 	 3,48 	 9 	 13 	 168 	 1009 	 7,3 	  
17:20 03.01.2019 	 3,59 	 3,47 	 10 	 16 	 167 	 1009 	 7,2 	  
17:10 03.01.2019 	 3,58 	 3,47 	 10 	 13 	 155 	 1009 	 7 	  
