 Timabil 	 Flodatafla (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Lofthiti (degC)	
11:40 13.01.2019 	 3,23 	 3 	 7 	 332 	 0,6 	  
11:30 13.01.2019 	 3,25 	 5 	 6 	 319 	 0,6 	  
11:20 13.01.2019 	 3,27 	 5 	 7 	 315 	 0,6 	  
11:10 13.01.2019 	 3,28 	 6 	 7 	 317 	 0,6 	  
11:00 13.01.2019 	 3,29 	 4 	 7 	 334 	 0,7 	  
10:50 13.01.2019 	 3,29 	 3 	 6 	 336 	 0,6 	  
10:40 13.01.2019 	 3,28 	 5 	 8 	 323 	 0,8 	  
10:30 13.01.2019 	 3,26 	 4 	 8 	 339 	 0,7 	  
10:20 13.01.2019 	 3,24 	 5 	 9 	 354 	 0,6 	  
10:10 13.01.2019 	 3,22 	 5 	 9 	 354 	 0,7 	  
10:00 13.01.2019 	 3,18 	 5 	 9 	 350 	 0,8 	  
09:50 13.01.2019 	 3,14 	 5 	 9 	 347 	 1 	  
09:40 13.01.2019 	 3,1 	 5 	 10 	 347 	 1 	  
09:30 13.01.2019 	 3,05 	 5 	 10 	 339 	 1,2 	  
09:20 13.01.2019 	 3 	 5 	 10 	 336 	 1,2 	  
09:10 13.01.2019 	 2,94 	 5 	 9 	 341 	 1,3 	  
09:00 13.01.2019 	 2,87 	 5 	 10 	 353 	 1,2 	  
08:50 13.01.2019 	 2,81 	 3 	 7 	 340 	 1,2 	  
08:40 13.01.2019 	 2,73 	 2 	 6 	 359 	 0,8 	  
08:30 13.01.2019 	 2,66 	 3 	 6 	 340 	 1,3 	  
08:20 13.01.2019 	 2,58 	 4 	 8 	 350 	 1,5 	  
08:10 13.01.2019 	 2,51 	 4 	 10 	 351 	 1,4 	  
08:00 13.01.2019 	 2,43 	 6 	 11 	 353 	 1,4 	  
07:50 13.01.2019 	 2,34 	 5 	 10 	 349 	 1,5 	  
07:40 13.01.2019 	 2,26 	 4 	 8 	 349 	 1,7 	  
07:30 13.01.2019 	 2,18 	 5 	 10 	 341 	 1,6 	  
07:20 13.01.2019 	 2,1 	 3 	 8 	 340 	 1,8 	  
07:10 13.01.2019 	 2,02 	 3 	 6 	 340 	 1,4 	  
07:00 13.01.2019 	 1,94 	 3 	 7 	 1 	 0,6 	  
06:50 13.01.2019 	 1,86 	 3 	 6 	 351 	 0,7 	  
06:40 13.01.2019 	 1,78 	 2 	 5 	 350 	 0,5 	  
06:30 13.01.2019 	 1,71 	 2 	 4 	 40 	 0,3 	  
06:20 13.01.2019 	 1,64 	 4 	 9 	 8 	 0,9 	  
06:10 13.01.2019 	 1,58 	 5 	 9 	 7 	 0,7 	  
06:00 13.01.2019 	 1,52 	 4 	 9 	 346 	 0,9 	  
05:50 13.01.2019 	 1,46 	 4 	 7 	 356 	 0,3 	  
05:40 13.01.2019 	 1,42 	 1 	 3 	 181 	 -0,8 	  
05:30 13.01.2019 	 1,38 	 1 	 3 	 180 	 -0,6 	  
05:20 13.01.2019 	 1,34 	 2 	 2 	 149 	 -0,6 	  
05:10 13.01.2019 	 1,31 	 1 	 3 	 168 	 -0,6 	  
05:00 13.01.2019 	 1,29 	 2 	 4 	 156 	 -0,3 	  
04:50 13.01.2019 	 1,28 	 2 	 4 	 148 	 -0,1 	  
04:40 13.01.2019 	 1,27 	 2 	 4 	 86 	 0,2 	  
04:30 13.01.2019 	 1,28 	 2 	 5 	 360 	 0,2 	  
04:20 13.01.2019 	 1,29 	 1 	 4 	 307 	 -0,1 	  
04:10 13.01.2019 	 1,31 	 1 	 2 	 238 	 -0,1 	  
04:00 13.01.2019 	 1,33 	 1 	 2 	 176 	 -0,3 	  
03:50 13.01.2019 	 1,36 	 1 	 1 	 183 	 0 	  
03:40 13.01.2019 	 1,4 	 0 	 1 	 195 	 0,4 	  
03:30 13.01.2019 	 1,45 	 1 	 2 	 163 	 0,4 	  
03:20 13.01.2019 	 1,5 	 1 	 1 	 110 	 0,6 	  
03:10 13.01.2019 	 1,56 	 1 	 1 	 129 	 0,6 	  
03:00 13.01.2019 	 1,62 	 1 	 2 	 126 	 0,7 	  
02:50 13.01.2019 	 1,69 	 1 	 2 	 67 	 0,8 	  
02:40 13.01.2019 	 1,76 	 2 	 3 	 49 	 0,8 	  
02:30 13.01.2019 	 1,84 	 2 	 3 	 40 	 0,8 	  
02:20 13.01.2019 	 1,92 	 2 	 3 	 50 	 0,8 	  
02:10 13.01.2019 	 2 	 1 	 2 	 95 	 0,6 	  
02:00 13.01.2019 	 2,08 	 1 	 1 	 173 	 0,7 	  
01:50 13.01.2019 	 2,16 	 1 	 2 	 203 	 0,8 	  
01:40 13.01.2019 	 2,24 	 1 	 1 	 239 	 1 	  
01:30 13.01.2019 	 2,33 	 1 	 2 	 297 	 1 	  
01:20 13.01.2019 	 2,41 	 1 	 1 	 255 	 0,8 	  
01:10 13.01.2019 	 2,49 	 1 	 1 	 255 	 0,8 	  
01:00 13.01.2019 	 2,57 	 1 	 2 	 272 	 0,9 	  
00:50 13.01.2019 	 2,65 	 1 	 2 	 284 	 0,8 	  
00:40 13.01.2019 	 2,72 	 1 	 1 	 276 	 0,7 	  
00:30 13.01.2019 	 2,79 	 1 	 1 	 252 	 0,7 	  
00:20 13.01.2019 	 2,86 	 1 	 2 	 289 	 1,1 	  
00:10 13.01.2019 	 2,92 	 2 	 3 	 290 	 1,1 	  
00:00 13.01.2019 	 2,97 	 2 	 3 	 288 	 1,2 	  
23:50 12.01.2019 	 3,02 	 2 	 3 	 288 	 1,1 	  
23:40 12.01.2019 	 3,07 	 2 	 3 	 302 	 1,2 	  
23:30 12.01.2019 	 3,11 	 2 	 3 	 298 	 1,3 	  
23:20 12.01.2019 	 3,14 	 2 	 2 	 293 	 1,2 	  
23:10 12.01.2019 	 3,17 	 2 	 2 	 295 	 1,1 	  
23:00 12.01.2019 	 3,19 	 1 	 2 	 292 	 1,1 	  
22:50 12.01.2019 	 3,2 	 1 	 2 	 296 	 1,1 	  
22:40 12.01.2019 	 3,2 	 1 	 2 	 321 	 1,2 	  
22:30 12.01.2019 	 3,2 	 1 	 3 	 335 	 1,3 	  
22:20 12.01.2019 	 3,19 	 3 	 4 	 325 	 1,3 	  
22:10 12.01.2019 	 3,17 	 3 	 5 	 330 	 1,3 	  
22:00 12.01.2019 	 3,15 	 2 	 5 	 341 	 1,3 	  
21:50 12.01.2019 	 3,12 	 2 	 5 	 348 	 1,3 	  
21:40 12.01.2019 	 3,08 	 2 	 5 	 351 	 1,3 	  
21:30 12.01.2019 	 3,04 	 1 	 4 	 332 	 1,5 	  
21:20 12.01.2019 	 2,99 	 1 	 2 	 352 	 1,3 	  
21:10 12.01.2019 	 2,93 	 2 	 3 	 6 	 1,4 	  
21:00 12.01.2019 	 2,87 	 3 	 5 	 34 	 1,4 	  
20:50 12.01.2019 	 2,81 	 3 	 4 	 35 	 1,4 	  
20:40 12.01.2019 	 2,74 	 3 	 4 	 56 	 1,3 	  
20:30 12.01.2019 	 2,66 	 3 	 4 	 47 	 1,4 	  
20:20 12.01.2019 	 2,58 	 3 	 5 	 57 	 1,3 	  
20:10 12.01.2019 	 2,5 	 4 	 5 	 78 	 1,2 	  
20:00 12.01.2019 	 2,42 	 3 	 4 	 72 	 1,2 	  
19:50 12.01.2019 	 2,34 	 4 	 5 	 67 	 1,2 	  
19:40 12.01.2019 	 2,25 	 4 	 5 	 56 	 1,2 	  
19:30 12.01.2019 	 2,16 	 5 	 6 	 55 	 1,1 	  
19:20 12.01.2019 	 2,07 	 5 	 6 	 56 	 1 	  
19:10 12.01.2019 	 1,99 	 4 	 5 	 65 	 0,9 	  
19:00 12.01.2019 	 1,9 	 4 	 5 	 70 	 1 	  
18:50 12.01.2019 	 1,81 	 4 	 5 	 65 	 1,1 	  
18:40 12.01.2019 	 1,73 	 4 	 5 	 68 	 1,1 	  
18:30 12.01.2019 	 1,65 	 4 	 6 	 66 	 1,2 	  
18:20 12.01.2019 	 1,57 	 3 	 5 	 71 	 1,2 	  
18:10 12.01.2019 	 1,5 	 4 	 5 	 70 	 1,3 	  
18:00 12.01.2019 	 1,43 	 4 	 5 	 62 	 1,3 	  
17:50 12.01.2019 	 1,37 	 3 	 5 	 67 	 1,3 	  
17:40 12.01.2019 	 1,31 	 4 	 5 	 69 	 1,3 	  
17:30 12.01.2019 	 1,26 	 5 	 6 	 67 	 1,3 	  
17:20 12.01.2019 	 1,21 	 5 	 6 	 74 	 1,3 	  
17:10 12.01.2019 	 1,17 	 5 	 7 	 76 	 1,3 	  
17:00 12.01.2019 	 1,14 	 4 	 6 	 83 	 1,3 	  
16:50 12.01.2019 	 1,12 	 3 	 5 	 92 	 1,3 	  
16:40 12.01.2019 	 1,11 	 3 	 5 	 96 	 1,2 	  
16:30 12.01.2019 	 1,11 	 3 	 5 	 93 	 1,1 	  
16:20 12.01.2019 	 1,11 	 3 	 5 	 90 	 1,1 	  
16:10 12.01.2019 	 1,12 	 3 	 5 	 86 	 1 	  
16:00 12.01.2019 	 1,15 	 3 	 5 	 83 	 0,9 	  
15:50 12.01.2019 	 1,18 	 4 	 5 	 77 	 0,9 	  
15:40 12.01.2019 	 1,22 	 4 	 5 	 80 	 0,9 	  
15:30 12.01.2019 	 1,26 	 4 	 5 	 78 	 0,9 	  
15:20 12.01.2019 	 1,32 	 4 	 5 	 75 	 0,8 	  
15:10 12.01.2019 	 1,38 	 4 	 5 	 76 	 0,9 	  
15:00 12.01.2019 	 1,44 	 5 	 6 	 70 	 0,9 	  
14:50 12.01.2019 	 1,52 	 6 	 7 	 68 	 0,9 	  
14:40 12.01.2019 	 1,59 	 6 	 8 	 69 	 0,9 	  
14:30 12.01.2019 	 1,68 	 6 	 7 	 67 	 0,9 	  
14:20 12.01.2019 	 1,76 	 5 	 7 	 70 	 1 	  
14:10 12.01.2019 	 1,85 	 5 	 6 	 73 	 0,9 	  
14:00 12.01.2019 	 1,95 	 5 	 6 	 65 	 1 	  
13:50 12.01.2019 	 2,04 	 4 	 6 	 58 	 1,1 	  
13:40 12.01.2019 	 2,14 	 3 	 5 	 64 	 0,9 	  
13:30 12.01.2019 	 2,24 	 3 	 4 	 68 	 0,9 	  
13:20 12.01.2019 	 2,34 	 3 	 4 	 74 	 1 	  
13:10 12.01.2019 	 2,43 	 3 	 4 	 74 	 1 	  
13:00 12.01.2019 	 2,53 	 1 	 2 	 79 	 0,8 	  
12:50 12.01.2019 	 2,62 	 1 	 1 	 118 	 0,7 	  
12:40 12.01.2019 	 2,71 	 1 	 1 	 119 	 0,7 	  
12:30 12.01.2019 	 2,8 	 1 	 1 	 106 	 0,7 	  
12:20 12.01.2019 	 2,89 	 1 	 2 	 97 	 0,9 	  
12:10 12.01.2019 	 2,97 	 2 	 2 	 97 	 0,7 	  
12:00 12.01.2019 	 3,05 	 2 	 3 	 80 	 0,8 	  
11:50 12.01.2019 	 3,12 	 1 	 2 	 83 	 0,7 	  
11:40 12.01.2019 	 3,18 	 1 	 2 	 81 	 0,7 	  
11:30 12.01.2019 	 3,24 	 1 	 2 	 106 	 0,7 	  
11:20 12.01.2019 	 3,3 	 1 	 1 	 127 	 0,9 	  
11:10 12.01.2019 	 3,34 	 1 	 2 	 182 	 0,9 	  
11:00 12.01.2019 	 3,38 	 1 	 2 	 199 	 1,5 	  
10:50 12.01.2019 	 3,42 	 1 	 2 	 222 	 1,9 	  
10:40 12.01.2019 	 3,44 	 1 	 1 	 217 	 1,9 	  
10:30 12.01.2019 	 3,46 	 1 	 2 	 178 	 1,8 	  
10:20 12.01.2019 	 3,47 	 1 	 2 	 150 	 1,8 	  
10:10 12.01.2019 	 3,47 	 1 	 2 	 153 	 1,8 	  
10:00 12.01.2019 	 3,46 	 1 	 2 	 156 	 1,8 	  
09:50 12.01.2019 	 3,45 	 1 	 2 	 156 	 1,9 	  
09:40 12.01.2019 	 3,43 	 2 	 3 	 157 	 1,9 	  
09:30 12.01.2019 	 3,4 	 2 	 3 	 147 	 2 	  
09:20 12.01.2019 	 3,36 	 2 	 2 	 135 	 2 	  
09:10 12.01.2019 	 3,32 	 2 	 2 	 128 	 2,2 	  
09:00 12.01.2019 	 3,27 	 1 	 2 	 131 	 2,1 	  
08:50 12.01.2019 	 3,22 	 1 	 2 	 138 	 2,2 	  
08:40 12.01.2019 	 3,16 	 1 	 1 	 143 	 2,2 	  
08:30 12.01.2019 	 3,09 	 1 	 1 	 147 	 2,2 	  
08:20 12.01.2019 	 3,02 	 1 	 1 	 216 	 2,3 	  
08:10 12.01.2019 	 2,94 	 1 	 2 	 249 	 2,4 	  
08:00 12.01.2019 	 2,86 	 2 	 3 	 263 	 2,4 	  
07:50 12.01.2019 	 2,77 	 2 	 3 	 285 	 2,5 	  
07:40 12.01.2019 	 2,69 	 2 	 3 	 280 	 2,4 	  
07:30 12.01.2019 	 2,59 	 2 	 3 	 271 	 2,4 	  
07:20 12.01.2019 	 2,5 	 3 	 4 	 264 	 2,5 	  
07:10 12.01.2019 	 2,4 	 1 	 3 	 248 	 2,6 	  
07:00 12.01.2019 	 2,31 	 1 	 2 	 235 	 2,6 	  
06:50 12.01.2019 	 2,21 	 2 	 3 	 258 	 2,6 	  
06:40 12.01.2019 	 2,11 	 2 	 3 	 279 	 2,7 	  
06:30 12.01.2019 	 2,02 	 3 	 4 	 316 	 2,8 	  
06:20 12.01.2019 	 1,92 	 3 	 4 	 304 	 2,7 	  
06:10 12.01.2019 	 1,83 	 3 	 4 	 314 	 2,9 	  
06:00 12.01.2019 	 1,74 	 4 	 5 	 315 	 2,9 	  
05:50 12.01.2019 	 1,65 	 5 	 6 	 314 	 2,9 	  
05:40 12.01.2019 	 1,57 	 4 	 7 	 314 	 3,2 	  
05:30 12.01.2019 	 1,49 	 4 	 6 	 292 	 3 	  
05:20 12.01.2019 	 1,42 	 5 	 7 	 287 	 3 	  
05:10 12.01.2019 	 1,35 	 5 	 8 	 277 	 2,9 	  
05:00 12.01.2019 	 1,29 	 6 	 9 	 276 	 2,7 	  
04:50 12.01.2019 	 1,24 	 6 	 9 	 282 	 2,7 	  
04:40 12.01.2019 	 1,2 	 7 	 10 	 287 	 2,6 	  
04:30 12.01.2019 	 1,16 	 7 	 10 	 287 	 2,6 	  
04:20 12.01.2019 	 1,13 	 8 	 11 	 288 	 2,6 	  
04:10 12.01.2019 	 1,11 	 8 	 12 	 299 	 2,7 	  
04:00 12.01.2019 	 1,11 	 8 	 11 	 293 	 2,8 	  
03:50 12.01.2019 	 1,11 	 7 	 10 	 285 	 2,9 	  
03:40 12.01.2019 	 1,12 	 8 	 11 	 281 	 2,9 	  
03:30 12.01.2019 	 1,13 	 9 	 12 	 290 	 2,9 	  
03:20 12.01.2019 	 1,16 	 8 	 12 	 283 	 2,9 	  
03:10 12.01.2019 	 1,2 	 9 	 13 	 279 	 2,8 	  
03:00 12.01.2019 	 1,24 	 10 	 14 	 277 	 2,8 	  
02:50 12.01.2019 	 1,29 	 9 	 14 	 281 	 2,9 	  
02:40 12.01.2019 	 1,35 	 9 	 13 	 279 	 2,9 	  
02:30 12.01.2019 	 1,41 	 9 	 14 	 286 	 3 	  
02:20 12.01.2019 	 1,49 	 9 	 15 	 276 	 3 	  
02:10 12.01.2019 	 1,56 	 10 	 15 	 277 	 3,1 	  
02:00 12.01.2019 	 1,64 	 10 	 14 	 277 	 3,3 	  
01:50 12.01.2019 	 1,73 	 9 	 15 	 276 	 3,4 	  
01:40 12.01.2019 	 1,82 	 9 	 16 	 280 	 3,5 	  
01:30 12.01.2019 	 1,91 	 10 	 14 	 282 	 3,9 	  
01:20 12.01.2019 	 2,01 	 10 	 14 	 276 	 3,9 	  
01:10 12.01.2019 	 2,1 	 11 	 16 	 269 	 4 	  
01:00 12.01.2019 	 2,2 	 11 	 16 	 272 	 4,1 	  
00:50 12.01.2019 	 2,29 	 10 	 15 	 272 	 4,2 	  
00:40 12.01.2019 	 2,39 	 10 	 14 	 270 	 4,3 	  
00:30 12.01.2019 	 2,48 	 9 	 14 	 271 	 4,5 	  
00:20 12.01.2019 	 2,58 	 8 	 12 	 271 	 4,4 	  
00:10 12.01.2019 	 2,67 	 9 	 15 	 266 	 4,7 	  
00:00 12.01.2019 	 2,75 	 8 	 12 	 263 	 4,7 	  
23:50 11.01.2019 	 2,83 	 8 	 12 	 260 	 4,7 	  
23:40 11.01.2019 	 2,91 	 7 	 12 	 258 	 4,8 	  
23:30 11.01.2019 	 2,98 	 9 	 14 	 259 	 4,9 	  
23:20 11.01.2019 	 3,05 	 8 	 12 	 257 	 5 	  
23:10 11.01.2019 	 3,11 	 9 	 13 	 261 	 5,1 	  
23:00 11.01.2019 	 3,16 	 7 	 10 	 254 	 4,9 	  
22:50 11.01.2019 	 3,21 	 7 	 12 	 254 	 4,8 	  
22:40 11.01.2019 	 3,25 	 6 	 10 	 247 	 4,9 	  
22:30 11.01.2019 	 3,28 	 6 	 10 	 244 	 4,9 	  
22:20 11.01.2019 	 3,3 	 6 	 11 	 242 	 4,9 	  
22:10 11.01.2019 	 3,32 	 6 	 11 	 241 	 5 	  
22:00 11.01.2019 	 3,33 	 7 	 12 	 244 	 5 	  
21:50 11.01.2019 	 3,33 	 8 	 15 	 244 	 5,2 	  
21:40 11.01.2019 	 3,32 	 7 	 13 	 239 	 5,2 	  
21:30 11.01.2019 	 3,3 	 7 	 14 	 239 	 5 	  
21:20 11.01.2019 	 3,28 	 6 	 11 	 237 	 4,8 	  
21:10 11.01.2019 	 3,24 	 6 	 11 	 233 	 4,6 	  
21:00 11.01.2019 	 3,2 	 5 	 10 	 235 	 4,5 	  
20:50 11.01.2019 	 3,16 	 6 	 10 	 240 	 4,5 	  
20:40 11.01.2019 	 3,1 	 6 	 10 	 234 	 4,4 	  
20:30 11.01.2019 	 3,04 	 7 	 12 	 244 	 4,4 	  
20:20 11.01.2019 	 2,98 	 6 	 12 	 243 	 4,3 	  
20:10 11.01.2019 	 2,91 	 7 	 12 	 244 	 4,3 	  
20:00 11.01.2019 	 2,83 	 7 	 12 	 245 	 4,3 	  
19:50 11.01.2019 	 2,75 	 5 	 10 	 243 	 4,5 	  
19:40 11.01.2019 	 2,66 	 7 	 12 	 243 	 5 	  
19:30 11.01.2019 	 2,57 	 7 	 12 	 245 	 4,9 	  
19:20 11.01.2019 	 2,47 	 7 	 15 	 239 	 5,1 	  
19:10 11.01.2019 	 2,38 	 7 	 14 	 241 	 5,2 	  
19:00 11.01.2019 	 2,28 	 6 	 13 	 236 	 5,2 	  
18:50 11.01.2019 	 2,18 	 7 	 15 	 236 	 5,4 	  
18:40 11.01.2019 	 2,08 	 7 	 13 	 228 	 5,4 	  
18:30 11.01.2019 	 1,98 	 6 	 11 	 226 	 5,5 	  
18:20 11.01.2019 	 1,88 	 5 	 12 	 222 	 5,5 	  
18:10 11.01.2019 	 1,78 	 6 	 11 	 220 	 5,5 	  
18:00 11.01.2019 	 1,68 	 6 	 12 	 222 	 5,6 	  
17:50 11.01.2019 	 1,59 	 6 	 11 	 220 	 5,7 	  
17:40 11.01.2019 	 1,5 	 6 	 11 	 221 	 5,9 	  
17:30 11.01.2019 	 1,42 	 6 	 11 	 220 	 5,9 	  
17:20 11.01.2019 	 1,34 	 5 	 9 	 211 	 5,9 	  
17:10 11.01.2019 	 1,26 	 5 	 10 	 217 	 5,9 	  
17:00 11.01.2019 	 1,2 	 5 	 10 	 219 	 5,9 	  
16:50 11.01.2019 	 1,14 	 6 	 11 	 210 	 5,9 	  
16:40 11.01.2019 	 1,09 	 6 	 11 	 218 	 5,9 	  
16:30 11.01.2019 	 1,05 	 6 	 13 	 223 	 6 	  
16:20 11.01.2019 	 1,01 	 6 	 11 	 224 	 6,1 	  
16:10 11.01.2019 	 0,99 	 6 	 11 	 225 	 6,1 	  
16:00 11.01.2019 	 0,97 	 5 	 11 	 218 	 6,3 	  
15:50 11.01.2019 	 0,97 	 4 	 7 	 217 	 6,3 	  
15:40 11.01.2019 	 0,97 	 5 	 8 	 215 	 6,3 	  
15:30 11.01.2019 	 0,99 	 4 	 8 	 216 	 6,3 	  
15:20 11.01.2019 	 1,02 	 4 	 9 	 210 	 6,3 	  
15:10 11.01.2019 	 1,05 	 6 	 10 	 208 	 6,4 	  
15:00 11.01.2019 	 1,09 	 6 	 10 	 212 	 6,5 	  
14:50 11.01.2019 	 1,15 	 6 	 10 	 212 	 6,5 	  
14:40 11.01.2019 	 1,21 	 7 	 13 	 210 	 6,6 	  
14:30 11.01.2019 	 1,28 	 6 	 11 	 210 	 6,7 	  
14:20 11.01.2019 	 1,35 	 5 	 9 	 208 	 6,7 	  
14:10 11.01.2019 	 1,44 	 5 	 9 	 210 	 6,8 	  
14:00 11.01.2019 	 1,53 	 6 	 9 	 211 	 6,7 	  
13:50 11.01.2019 	 1,62 	 6 	 10 	 211 	 6,9 	  
13:40 11.01.2019 	 1,72 	 7 	 11 	 210 	 7,2 	  
13:30 11.01.2019 	 1,83 	 5 	 9 	 201 	 7,2 	  
13:20 11.01.2019 	 1,93 	 4 	 6 	 206 	 7,2 	  
13:10 11.01.2019 	 2,04 	 5 	 9 	 193 	 7,4 	  
13:00 11.01.2019 	 2,15 	 5 	 8 	 194 	 7,4 	  
12:50 11.01.2019 	 2,27 	 4 	 7 	 194 	 7,5 	  
12:40 11.01.2019 	 2,38 	 5 	 9 	 196 	 7,6 	  
12:30 11.01.2019 	 2,49 	 5 	 7 	 188 	 7,7 	  
12:20 11.01.2019 	 2,6 	 4 	 7 	 189 	 7,7 	  
12:10 11.01.2019 	 2,7 	 4 	 7 	 193 	 7,7 	  
12:00 11.01.2019 	 2,81 	 4 	 7 	 191 	 8,1 	  
11:50 11.01.2019 	 2,91 	 5 	 9 	 150 	 8,1 	  
11:40 11.01.2019 	 3,01 	 5 	 9 	 148 	 8,1 	  
11:30 11.01.2019 	 3,1 	 6 	 10 	 139 	 8,2 	  
11:20 11.01.2019 	 3,18 	 7 	 11 	 139 	 8,2 	  
11:10 11.01.2019 	 3,26 	 7 	 11 	 134 	 7,9 	  
11:00 11.01.2019 	 3,34 	 7 	 10 	 127 	 7,7 	  
10:50 11.01.2019 	 3,4 	 7 	 11 	 128 	 7,7 	  
10:40 11.01.2019 	 3,46 	 6 	 10 	 129 	 7,7 	  
10:30 11.01.2019 	 3,51 	 7 	 10 	 129 	 7,7 	  
10:20 11.01.2019 	 3,55 	 8 	 11 	 125 	 7,7 	  
10:10 11.01.2019 	 3,59 	 7 	 10 	 127 	 7,7 	  
10:00 11.01.2019 	 3,62 	 8 	 11 	 132 	 7,8 	  
09:50 11.01.2019 	 3,63 	 7 	 10 	 132 	 7,9 	  
09:40 11.01.2019 	 3,64 	 7 	 10 	 139 	 7,9 	  
09:30 11.01.2019 	 3,64 	 7 	 10 	 134 	 7,8 	  
09:20 11.01.2019 	 3,64 	 7 	 10 	 138 	 7,8 	  
09:10 11.01.2019 	 3,62 	 6 	 9 	 137 	 7,8 	  
09:00 11.01.2019 	 3,59 	 6 	 9 	 127 	 7,8 	  
08:50 11.01.2019 	 3,56 	 7 	 12 	 133 	 7,8 	  
08:40 11.01.2019 	 3,52 	 6 	 8 	 138 	 7,7 	  
08:30 11.01.2019 	 3,47 	 6 	 9 	 141 	 7,7 	  
08:20 11.01.2019 	 3,41 	 7 	 10 	 135 	 7,7 	  
08:10 11.01.2019 	 3,35 	 6 	 10 	 129 	 7,6 	  
08:00 11.01.2019 	 3,28 	 6 	 8 	 119 	 7,5 	  
07:50 11.01.2019 	 3,2 	 6 	 8 	 130 	 7,3 	  
07:40 11.01.2019 	 3,12 	 6 	 10 	 143 	 7,3 	  
07:30 11.01.2019 	 3,03 	 6 	 9 	 147 	 7,3 	  
07:20 11.01.2019 	 2,94 	 5 	 8 	 142 	 7,4 	  
07:10 11.01.2019 	 2,84 	 5 	 9 	 144 	 7,3 	  
07:00 11.01.2019 	 2,73 	 7 	 10 	 152 	 7,3 	  
06:50 11.01.2019 	 2,63 	 6 	 10 	 149 	 7,2 	  
06:40 11.01.2019 	 2,52 	 6 	 9 	 145 	 7,1 	  
06:30 11.01.2019 	 2,41 	 5 	 8 	 136 	 7 	  
06:20 11.01.2019 	 2,3 	 5 	 6 	 130 	 6,5 	  
06:10 11.01.2019 	 2,19 	 4 	 6 	 122 	 6,6 	  
06:00 11.01.2019 	 2,08 	 5 	 6 	 122 	 6,5 	  
05:50 11.01.2019 	 1,97 	 4 	 7 	 119 	 6,4 	  
05:40 11.01.2019 	 1,86 	 3 	 5 	 111 	 6,1 	  
05:30 11.01.2019 	 1,75 	 4 	 6 	 118 	 6,2 	  
05:20 11.01.2019 	 1,65 	 4 	 5 	 123 	 6,1 	  
05:10 11.01.2019 	 1,55 	 4 	 7 	 123 	 6 	  
05:00 11.01.2019 	 1,46 	 4 	 6 	 120 	 6 	  
04:50 11.01.2019 	 1,37 	 5 	 7 	 125 	 6 	  
04:40 11.01.2019 	 1,29 	 6 	 7 	 126 	 6 	  
04:30 11.01.2019 	 1,21 	 5 	 6 	 124 	 5,9 	  
04:20 11.01.2019 	 1,15 	 4 	 6 	 117 	 5,9 	  
04:10 11.01.2019 	 1,09 	 4 	 5 	 119 	 5,7 	  
04:00 11.01.2019 	 1,04 	 4 	 5 	 123 	 5,8 	  
03:50 11.01.2019 	 1,01 	 4 	 6 	 122 	 5,8 	  
03:40 11.01.2019 	 0,98 	 5 	 8 	 127 	 5,7 	  
03:30 11.01.2019 	 0,96 	 5 	 7 	 126 	 5,7 	  
03:20 11.01.2019 	 0,95 	 4 	 6 	 118 	 5,6 	  
03:10 11.01.2019 	 0,95 	 4 	 5 	 98 	 5,4 	  
03:00 11.01.2019 	 0,96 	 4 	 5 	 104 	 5,2 	  
02:50 11.01.2019 	 0,99 	 3 	 6 	 96 	 5 	  
02:40 11.01.2019 	 1,02 	 5 	 9 	 63 	 4,4 	  
02:30 11.01.2019 	 1,06 	 7 	 10 	 61 	 3,9 	  
02:20 11.01.2019 	 1,11 	 6 	 8 	 63 	 3,9 	  
02:10 11.01.2019 	 1,17 	 7 	 9 	 65 	 3,7 	  
02:00 11.01.2019 	 1,24 	 6 	 8 	 78 	 4,3 	  
01:50 11.01.2019 	 1,31 	 7 	 9 	 66 	 3,7 	  
01:40 11.01.2019 	 1,39 	 8 	 10 	 60 	 3,6 	  
01:30 11.01.2019 	 1,48 	 9 	 11 	 62 	 3,6 	  
01:20 11.01.2019 	 1,58 	 10 	 11 	 64 	 3,5 	  
01:10 11.01.2019 	 1,67 	 10 	 12 	 67 	 3,4 	  
01:00 11.01.2019 	 1,78 	 10 	 12 	 69 	 3,5 	  
00:50 11.01.2019 	 1,88 	 9 	 11 	 68 	 3,5 	  
00:40 11.01.2019 	 1,99 	 10 	 12 	 70 	 3,6 	  
00:30 11.01.2019 	 2,1 	 9 	 11 	 66 	 3,6 	  
00:20 11.01.2019 	 2,2 	 10 	 12 	 65 	 3,6 	  
00:10 11.01.2019 	 2,31 	 9 	 11 	 65 	 3,4 	  
00:00 11.01.2019 	 2,42 	 8 	 10 	 71 	 3,7 	  
23:50 10.01.2019 	 2,53 	 8 	 10 	 79 	 4,1 	  
23:40 10.01.2019 	 2,63 	 7 	 10 	 75 	 3,8 	  
23:30 10.01.2019 	 2,73 	 8 	 9 	 73 	 3,5 	  
23:20 10.01.2019 	 2,82 	 8 	 9 	 74 	 3,5 	  
23:10 10.01.2019 	 2,91 	 9 	 10 	 70 	 3,2 	  
23:00 10.01.2019 	 3 	 8 	 11 	 72 	 3,3 	  
22:50 10.01.2019 	 3,08 	 8 	 10 	 71 	 3,4 	  
22:40 10.01.2019 	 3,15 	 7 	 10 	 76 	 3,6 	  
22:30 10.01.2019 	 3,22 	 7 	 10 	 87 	 3,8 	  
