Time [yyyy/MM/dd HH:mm:ss],Grindavik_ut: water level (waterlevel) at Grindavik_ut_ FlowFM [m]
2020/01/03 15:15:00,-0.13697
2020/01/03 15:20:00,-0.16347
2020/01/03 15:25:00,-0.18984
2020/01/03 15:30:00,-0.2158
2020/01/03 15:35:00,-0.24141
2020/01/03 15:40:00,-0.26658
2020/01/03 15:45:00,-0.29128
2020/01/03 15:50:00,-0.31552
2020/01/03 15:55:00,-0.33918
2020/01/03 16:00:00,-0.36222
2020/01/03 16:05:00,-0.38464
2020/01/03 16:10:00,-0.40634
2020/01/03 16:15:00,-0.42738
2020/01/03 16:20:00,-0.44771
2020/01/03 16:25:00,-0.46731
2020/01/03 16:30:00,-0.4862
2020/01/03 16:35:00,-0.50429
2020/01/03 16:40:00,-0.52159
2020/01/03 16:45:00,-0.53801
2020/01/03 16:50:00,-0.55351
2020/01/03 16:55:00,-0.56811
2020/01/03 17:00:00,-0.58176
2020/01/03 17:05:00,-0.5945
2020/01/03 17:10:00,-0.60629
2020/01/03 17:15:00,-0.61709
2020/01/03 17:20:00,-0.62692
2020/01/03 17:25:00,-0.63572
2020/01/03 17:30:00,-0.64348
2020/01/03 17:35:00,-0.65024
2020/01/03 17:40:00,-0.65594
2020/01/03 17:45:00,-0.6606
2020/01/03 17:50:00,-0.66422
2020/01/03 17:55:00,-0.66678
2020/01/03 18:00:00,-0.66831
2020/01/03 18:05:00,-0.66878
2020/01/03 18:10:00,-0.66823
2020/01/03 18:15:00,-0.66663
2020/01/03 18:20:00,-0.66399
2020/01/03 18:25:00,-0.66033
2020/01/03 18:30:00,-0.65566
2020/01/03 18:35:00,-0.64999
2020/01/03 18:40:00,-0.64333
2020/01/03 18:45:00,-0.63569
2020/01/03 18:50:00,-0.62709
2020/01/03 18:55:00,-0.61755
2020/01/03 19:00:00,-0.60709
2020/01/03 19:05:00,-0.59412
2020/01/03 19:10:00,-0.58127
2020/01/03 19:15:00,-0.56698
2020/01/03 19:20:00,-0.55251
2020/01/03 19:25:00,-0.53672
2020/01/03 19:30:00,-0.52046
2020/01/03 19:35:00,-0.50342
2020/01/03 19:40:00,-0.48579
2020/01/03 19:45:00,-0.46731
2020/01/03 19:50:00,-0.44809
2020/01/03 19:55:00,-0.42868
2020/01/03 20:00:00,-0.40812
2020/01/03 20:05:00,-0.38917
2020/01/03 20:10:00,-0.36828
2020/01/03 20:15:00,-0.34789
2020/01/03 20:20:00,-0.32621
2020/01/03 20:25:00,-0.30476
2020/01/03 20:30:00,-0.28282
2020/01/03 20:35:00,-0.2604
2020/01/03 20:40:00,-0.23768
2020/01/03 20:45:00,-0.21509
2020/01/03 20:50:00,-0.19213
2020/01/03 20:55:00,-0.16885
2020/01/03 21:00:00,-0.14585
2020/01/03 21:05:00,-0.11924
2020/01/03 21:10:00,-0.095306
2020/01/03 21:15:00,-0.069084
2020/01/03 21:20:00,-0.045207
2020/01/03 21:25:00,-0.019905
2020/01/03 21:30:00,0.0046115
2020/01/03 21:35:00,0.029101
2020/01/03 21:40:00,0.05289
2020/01/03 21:45:00,0.077044
2020/01/03 21:50:00,0.10012
2020/01/03 21:55:00,0.12374
2020/01/03 22:00:00,0.14612
2020/01/03 22:05:00,0.16716
2020/01/03 22:10:00,0.18873
2020/01/03 22:15:00,0.20833
2020/01/03 22:20:00,0.22915
2020/01/03 22:25:00,0.24816
2020/01/03 22:30:00,0.26729
2020/01/03 22:35:00,0.28505
2020/01/03 22:40:00,0.30278
2020/01/03 22:45:00,0.31932
2020/01/03 22:50:00,0.33566
2020/01/03 22:55:00,0.35066
2020/01/03 23:00:00,0.36547
2020/01/03 23:05:00,0.37896
2020/01/03 23:10:00,0.39205
2020/01/03 23:15:00,0.40392
2020/01/03 23:20:00,0.41531
2020/01/03 23:25:00,0.42548
2020/01/03 23:30:00,0.43494
2020/01/03 23:35:00,0.44342
2020/01/03 23:40:00,0.45101
2020/01/03 23:45:00,0.45764
2020/01/03 23:50:00,0.46333
2020/01/03 23:55:00,0.46806
2020/01/04 00:00:00,0.47187
2020/01/04 00:05:00,0.47774
2020/01/04 00:10:00,0.48053
2020/01/04 00:15:00,0.48438
2020/01/04 00:20:00,0.48548
2020/01/04 00:25:00,0.486
2020/01/04 00:30:00,0.486
2020/01/04 00:35:00,0.48436
2020/01/04 00:40:00,0.48201
2020/01/04 00:45:00,0.47946
2020/01/04 00:50:00,0.4749
2020/01/04 00:55:00,0.47055
2020/01/04 01:00:00,0.46389
2020/01/04 01:05:00,0.45765
2020/01/04 01:10:00,0.44963
2020/01/04 01:15:00,0.44129
2020/01/04 01:20:00,0.4319
2020/01/04 01:25:00,0.42159
2020/01/04 01:30:00,0.41098
2020/01/04 01:35:00,0.3989
2020/01/04 01:40:00,0.38668
2020/01/04 01:45:00,0.37352
2020/01/04 01:50:00,0.35959
2020/01/04 01:55:00,0.34527
2020/01/04 02:00:00,0.32987
2020/01/04 02:05:00,0.31289
2020/01/04 02:10:00,0.29598
2020/01/04 02:15:00,0.27784
2020/01/04 02:20:00,0.26005
2020/01/04 02:25:00,0.2414
2020/01/04 02:30:00,0.22245
2020/01/04 02:35:00,0.20282
2020/01/04 02:40:00,0.18325
2020/01/04 02:45:00,0.16291
2020/01/04 02:50:00,0.14289
2020/01/04 02:55:00,0.12211
2020/01/04 03:00:00,0.10152
2020/01/04 03:05:00,0.08057
2020/01/04 03:10:00,0.059506
2020/01/04 03:15:00,0.038564
2020/01/04 03:20:00,0.017377
2020/01/04 03:25:00,-0.003636
2020/01/04 03:30:00,-0.02472
2020/01/04 03:35:00,-0.045606
2020/01/04 03:40:00,-0.066401
2020/01/04 03:45:00,-0.087036
2020/01/04 03:50:00,-0.10745
2020/01/04 03:55:00,-0.12757
2020/01/04 04:00:00,-0.14747
2020/01/04 04:05:00,-0.16531
2020/01/04 04:10:00,-0.18402
2020/01/04 04:15:00,-0.20139
2020/01/04 04:20:00,-0.21926
2020/01/04 04:25:00,-0.23604
2020/01/04 04:30:00,-0.25244
2020/01/04 04:35:00,-0.26845
2020/01/04 04:40:00,-0.28393
2020/01/04 04:45:00,-0.29861
2020/01/04 04:50:00,-0.31277
2020/01/04 04:55:00,-0.32642
2020/01/04 05:00:00,-0.3392
2020/01/04 05:05:00,-0.35153
2020/01/04 05:10:00,-0.36278
2020/01/04 05:15:00,-0.37379
2020/01/04 05:20:00,-0.38349
2020/01/04 05:25:00,-0.39272
2020/01/04 05:30:00,-0.40096
2020/01/04 05:35:00,-0.40834
2020/01/04 05:40:00,-0.41489
2020/01/04 05:45:00,-0.42049
2020/01/04 05:50:00,-0.42523
2020/01/04 05:55:00,-0.42905
2020/01/04 06:00:00,-0.4319
2020/01/04 06:05:00,-0.43389
2020/01/04 06:10:00,-0.43498
2020/01/04 06:15:00,-0.435
2020/01/04 06:20:00,-0.43426
2020/01/04 06:25:00,-0.43243
2020/01/04 06:30:00,-0.42976
2020/01/04 06:35:00,-0.4261
2020/01/04 06:40:00,-0.42147
2020/01/04 06:45:00,-0.416
2020/01/04 06:50:00,-0.40949
2020/01/04 06:55:00,-0.40212
2020/01/04 07:00:00,-0.39385
2020/01/04 07:05:00,-0.38142
2020/01/04 07:10:00,-0.37024
2020/01/04 07:15:00,-0.3568
2020/01/04 07:20:00,-0.34384
2020/01/04 07:25:00,-0.32893
2020/01/04 07:30:00,-0.31368
2020/01/04 07:35:00,-0.29782
2020/01/04 07:40:00,-0.28123
2020/01/04 07:45:00,-0.26336
2020/01/04 07:50:00,-0.24491
2020/01/04 07:55:00,-0.22619
2020/01/04 08:00:00,-0.20602
2020/01/04 08:05:00,-0.18764
2020/01/04 08:10:00,-0.16664
2020/01/04 08:15:00,-0.14689
2020/01/04 08:20:00,-0.12476
2020/01/04 08:25:00,-0.10334
2020/01/04 08:30:00,-0.0811
2020/01/04 08:35:00,-0.058345
2020/01/04 08:40:00,-0.035171
2020/01/04 08:45:00,-0.011905
2020/01/04 08:50:00,0.012031
2020/01/04 08:55:00,0.035816
2020/01/04 09:00:00,0.0604
2020/01/04 09:05:00,0.084916
2020/01/04 09:10:00,0.10986
2020/01/04 09:15:00,0.13524
2020/01/04 09:20:00,0.16027
2020/01/04 09:25:00,0.18621
2020/01/04 09:30:00,0.21137
2020/01/04 09:35:00,0.23713
2020/01/04 09:40:00,0.26248
2020/01/04 09:45:00,0.28794
2020/01/04 09:50:00,0.31319
2020/01/04 09:55:00,0.33818
2020/01/04 10:00:00,0.36314
2020/01/04 10:05:00,0.38772
2020/01/04 10:10:00,0.41201
2020/01/04 10:15:00,0.43616
2020/01/04 10:20:00,0.45967
2020/01/04 10:25:00,0.48315
2020/01/04 10:30:00,0.50578
2020/01/04 10:35:00,0.52836
2020/01/04 10:40:00,0.55017
2020/01/04 10:45:00,0.57145
2020/01/04 10:50:00,0.59229
2020/01/04 10:55:00,0.61233
2020/01/04 11:00:00,0.63203
2020/01/04 11:05:00,0.64925
2020/01/04 11:10:00,0.667
2020/01/04 11:15:00,0.68307
2020/01/04 11:20:00,0.699
2020/01/04 11:25:00,0.71428
2020/01/04 11:30:00,0.72827
2020/01/04 11:35:00,0.7422
2020/01/04 11:40:00,0.75486
2020/01/04 11:45:00,0.76654
2020/01/04 11:50:00,0.7776
2020/01/04 11:55:00,0.78735
2020/01/04 12:00:00,0.79683
2020/01/04 12:05:00,0.80608
2020/01/04 12:10:00,0.81421
2020/01/04 12:15:00,0.82181
2020/01/04 12:20:00,0.82803
2020/01/04 12:25:00,0.83332
2020/01/04 12:30:00,0.8378
2020/01/04 12:35:00,0.84094
2020/01/04 12:40:00,0.84294
2020/01/04 12:45:00,0.84446
2020/01/04 12:50:00,0.84451
2020/01/04 12:55:00,0.8441
2020/01/04 13:00:00,0.84222
2020/01/04 13:05:00,0.83534
2020/01/04 13:10:00,0.8302
2020/01/04 13:15:00,0.82123
2020/01/04 13:20:00,0.81346
2020/01/04 13:25:00,0.80432
2020/01/04 13:30:00,0.79363
2020/01/04 13:35:00,0.78384
2020/01/04 13:40:00,0.77254
2020/01/04 13:45:00,0.75997
2020/01/04 13:50:00,0.747
2020/01/04 13:55:00,0.7322
2020/01/04 14:00:00,0.71793
2020/01/04 14:05:00,0.70095
2020/01/04 14:10:00,0.68529
2020/01/04 14:15:00,0.66747
2020/01/04 14:20:00,0.64991
2020/01/04 14:25:00,0.63117
2020/01/04 14:30:00,0.61168
2020/01/04 14:35:00,0.59217
2020/01/04 14:40:00,0.5713
2020/01/04 14:45:00,0.55057
2020/01/04 14:50:00,0.52885
2020/01/04 14:55:00,0.50695
2020/01/04 15:00:00,0.48465
2020/01/04 15:05:00,0.46147
2020/01/04 15:10:00,0.43863
2020/01/04 15:15:00,0.4148
2020/01/04 15:20:00,0.39119
2020/01/04 15:25:00,0.36704
2020/01/04 15:30:00,0.3427
2020/01/04 15:35:00,0.31846
2020/01/04 15:40:00,0.29363
2020/01/04 15:45:00,0.26921
2020/01/04 15:50:00,0.24434
2020/01/04 15:55:00,0.21973
2020/01/04 16:00:00,0.19507
2020/01/04 16:05:00,0.17036
2020/01/04 16:10:00,0.14604
2020/01/04 16:15:00,0.12159
2020/01/04 16:20:00,0.097551
2020/01/04 16:25:00,0.073668
2020/01/04 16:30:00,0.050007
2020/01/04 16:35:00,0.026843
2020/01/04 16:40:00,0.0037816
2020/01/04 16:45:00,-0.018637
2020/01/04 16:50:00,-0.040777
2020/01/04 16:55:00,-0.062414
2020/01/04 17:00:00,-0.08348
2020/01/04 17:05:00,-0.10574
2020/01/04 17:10:00,-0.12617
2020/01/04 17:15:00,-0.14691
2020/01/04 17:20:00,-0.1662
2020/01/04 17:25:00,-0.18531
2020/01/04 17:30:00,-0.20366
2020/01/04 17:35:00,-0.22109
2020/01/04 17:40:00,-0.23778
2020/01/04 17:45:00,-0.2539
2020/01/04 17:50:00,-0.26901
2020/01/04 17:55:00,-0.28335
2020/01/04 18:00:00,-0.29686
2020/01/04 18:05:00,-0.30776
2020/01/04 18:10:00,-0.31913
2020/01/04 18:15:00,-0.32834
2020/01/04 18:20:00,-0.33789
2020/01/04 18:25:00,-0.34543
2020/01/04 18:30:00,-0.35249
2020/01/04 18:35:00,-0.35866
2020/01/04 18:40:00,-0.36387
2020/01/04 18:45:00,-0.36791
2020/01/04 18:50:00,-0.37104
2020/01/04 18:55:00,-0.37341
2020/01/04 19:00:00,-0.37441
2020/01/04 19:05:00,-0.37472
2020/01/04 19:10:00,-0.37359
2020/01/04 19:15:00,-0.37206
2020/01/04 19:20:00,-0.36896
2020/01/04 19:25:00,-0.36516
2020/01/04 19:30:00,-0.36036
2020/01/04 19:35:00,-0.35449
2020/01/04 19:40:00,-0.34776
2020/01/04 19:45:00,-0.33993
2020/01/04 19:50:00,-0.33131
2020/01/04 19:55:00,-0.32167
2020/01/04 20:00:00,-0.3111
2020/01/04 20:05:00,-0.29809
2020/01/04 20:10:00,-0.28529
2020/01/04 20:15:00,-0.2708
2020/01/04 20:20:00,-0.25638
2020/01/04 20:25:00,-0.24036
2020/01/04 20:30:00,-0.22394
2020/01/04 20:35:00,-0.20667
2020/01/04 20:40:00,-0.18889
2020/01/04 20:45:00,-0.17014
2020/01/04 20:50:00,-0.15079
2020/01/04 20:55:00,-0.131
2020/01/04 21:00:00,-0.11031
2020/01/04 21:05:00,-0.089411
2020/01/04 21:10:00,-0.067543
2020/01/04 21:15:00,-0.045728
2020/01/04 21:20:00,-0.022943
2020/01/04 21:25:00,-0.00014191
2020/01/04 21:30:00,0.023277
2020/01/04 21:35:00,0.046938
2020/01/04 21:40:00,0.071004
2020/01/04 21:45:00,0.095342
2020/01/04 21:50:00,0.11996
2020/01/04 21:55:00,0.14468
2020/01/04 22:00:00,0.16989
2020/01/04 22:05:00,0.19331
2020/01/04 22:10:00,0.21806
2020/01/04 22:15:00,0.24182
2020/01/04 22:20:00,0.2665
2020/01/04 22:25:00,0.29088
2020/01/04 22:30:00,0.31491
2020/01/04 22:35:00,0.339
2020/01/04 22:40:00,0.3629
2020/01/04 22:45:00,0.38631
2020/01/04 22:50:00,0.41
2020/01/04 22:55:00,0.43278
2020/01/04 23:00:00,0.45605
2020/01/04 23:05:00,0.47965
2020/01/04 23:10:00,0.50224
2020/01/04 23:15:00,0.52533
2020/01/04 23:20:00,0.54699
2020/01/04 23:25:00,0.56848
2020/01/04 23:30:00,0.58936
2020/01/04 23:35:00,0.60968
2020/01/04 23:40:00,0.6292
2020/01/04 23:45:00,0.64853
2020/01/04 23:50:00,0.66672
2020/01/04 23:55:00,0.68468
2020/01/05 00:00:00,0.70143
2020/01/05 00:05:00,0.71782
2020/01/05 00:10:00,0.73311
2020/01/05 00:15:00,0.74783
2020/01/05 00:20:00,0.76156
2020/01/05 00:25:00,0.77451
2020/01/05 00:30:00,0.78663
2020/01/05 00:35:00,0.79779
2020/01/05 00:40:00,0.80811
2020/01/05 00:45:00,0.81754
2020/01/05 00:50:00,0.826
2020/01/05 00:55:00,0.83358
2020/01/05 01:00:00,0.8401
2020/01/05 01:05:00,0.84582
2020/01/05 01:10:00,0.8504
2020/01/05 01:15:00,0.85415
2020/01/05 01:20:00,0.85683
2020/01/05 01:25:00,0.85861
2020/01/05 01:30:00,0.85938
2020/01/05 01:35:00,0.85916
2020/01/05 01:40:00,0.85802
2020/01/05 01:45:00,0.85587
2020/01/05 01:50:00,0.8528
2020/01/05 01:55:00,0.84875
2020/01/05 02:00:00,0.84377
2020/01/05 02:05:00,0.83636
2020/01/05 02:10:00,0.82906
2020/01/05 02:15:00,0.81986
2020/01/05 02:20:00,0.81049
2020/01/05 02:25:00,0.80016
2020/01/05 02:30:00,0.7887
2020/01/05 02:35:00,0.77711
2020/01/05 02:40:00,0.76446
2020/01/05 02:45:00,0.75089
2020/01/05 02:50:00,0.73674
2020/01/05 02:55:00,0.7215
2020/01/05 03:00:00,0.70608
2020/01/05 03:05:00,0.68925
2020/01/05 03:10:00,0.67256
2020/01/05 03:15:00,0.65474
2020/01/05 03:20:00,0.63668
2020/01/05 03:25:00,0.61791
2020/01/05 03:30:00,0.59856
2020/01/05 03:35:00,0.579
2020/01/05 03:40:00,0.55868
2020/01/05 03:45:00,0.53822
2020/01/05 03:50:00,0.51723
2020/01/05 03:55:00,0.496
2020/01/05 04:00:00,0.47452
2020/01/05 04:05:00,0.45417
2020/01/05 04:10:00,0.43276
2020/01/05 04:15:00,0.41197
2020/01/05 04:20:00,0.3903
2020/01/05 04:25:00,0.36868
2020/01/05 04:30:00,0.34718
2020/01/05 04:35:00,0.3256
2020/01/05 04:40:00,0.3039
2020/01/05 04:45:00,0.2828
2020/01/05 04:50:00,0.26106
2020/01/05 04:55:00,0.24019
2020/01/05 05:00:00,0.21879
2020/01/05 05:05:00,0.1966
2020/01/05 05:10:00,0.17556
2020/01/05 05:15:00,0.15391
2020/01/05 05:20:00,0.13356
2020/01/05 05:25:00,0.11314
2020/01/05 05:30:00,0.093236
2020/01/05 05:35:00,0.073656
2020/01/05 05:40:00,0.054741
2020/01/05 05:45:00,0.036204
2020/01/05 05:50:00,0.018509
2020/01/05 05:55:00,0.0010046
2020/01/05 06:00:00,-0.01551
2020/01/05 06:05:00,-0.03161
2020/01/05 06:10:00,-0.046935
2020/01/05 06:15:00,-0.061488
2020/01/05 06:20:00,-0.075474
2020/01/05 06:25:00,-0.088518
2020/01/05 06:30:00,-0.10093
2020/01/05 06:35:00,-0.11239
2020/01/05 06:40:00,-0.12314
2020/01/05 06:45:00,-0.133
2020/01/05 06:50:00,-0.14199
2020/01/05 06:55:00,-0.15008
2020/01/05 07:00:00,-0.15734
2020/01/05 07:05:00,-0.16519
2020/01/05 07:10:00,-0.17116
2020/01/05 07:15:00,-0.17682
2020/01/05 07:20:00,-0.18094
2020/01/05 07:25:00,-0.1845
2020/01/05 07:30:00,-0.18706
2020/01/05 07:35:00,-0.18858
2020/01/05 07:40:00,-0.18901
2020/01/05 07:45:00,-0.18876
2020/01/05 07:50:00,-0.18734
2020/01/05 07:55:00,-0.18498
2020/01/05 08:00:00,-0.18181
2020/01/05 08:05:00,-0.17904
2020/01/05 08:10:00,-0.17468
2020/01/05 08:15:00,-0.16955
2020/01/05 08:20:00,-0.16341
2020/01/05 08:25:00,-0.15637
2020/01/05 08:30:00,-0.14858
2020/01/05 08:35:00,-0.13982
2020/01/05 08:40:00,-0.13002
2020/01/05 08:45:00,-0.11973
2020/01/05 08:50:00,-0.10836
2020/01/05 08:55:00,-0.096209
2020/01/05 09:00:00,-0.083542
2020/01/05 09:05:00,-0.06811
2020/01/05 09:10:00,-0.053615
2020/01/05 09:15:00,-0.036942
2020/01/05 09:20:00,-0.021025
2020/01/05 09:25:00,-0.0036226
2020/01/05 09:30:00,0.014153
2020/01/05 09:35:00,0.03242
2020/01/05 09:40:00,0.051095
2020/01/05 09:45:00,0.070452
2020/01/05 09:50:00,0.089822
2020/01/05 09:55:00,0.1102
2020/01/05 10:00:00,0.13028
2020/01/05 10:05:00,0.15282
2020/01/05 10:10:00,0.17431
2020/01/05 10:15:00,0.19681
2020/01/05 10:20:00,0.21916
2020/01/05 10:25:00,0.2414
2020/01/05 10:30:00,0.26446
2020/01/05 10:35:00,0.28704
2020/01/05 10:40:00,0.31001
2020/01/05 10:45:00,0.33312
2020/01/05 10:50:00,0.35565
2020/01/05 10:55:00,0.37882
2020/01/05 11:00:00,0.40109
2020/01/05 11:05:00,0.42237
2020/01/05 11:10:00,0.4443
2020/01/05 11:15:00,0.46472
2020/01/05 11:20:00,0.48625
2020/01/05 11:25:00,0.50663
2020/01/05 11:30:00,0.52722
2020/01/05 11:35:00,0.54696
2020/01/05 11:40:00,0.56672
2020/01/05 11:45:00,0.58547
2020/01/05 11:50:00,0.60418
2020/01/05 11:55:00,0.622
2020/01/05 12:00:00,0.6396
2020/01/05 12:05:00,0.65782
2020/01/05 12:10:00,0.67463
2020/01/05 12:15:00,0.69144
2020/01/05 12:20:00,0.70712
2020/01/05 12:25:00,0.72187
2020/01/05 12:30:00,0.73631
2020/01/05 12:35:00,0.74933
2020/01/05 12:40:00,0.76185
2020/01/05 12:45:00,0.77363
2020/01/05 12:50:00,0.78436
2020/01/05 12:55:00,0.79453
2020/01/05 13:00:00,0.8033
2020/01/05 13:05:00,0.8118
2020/01/05 13:10:00,0.8187
2020/01/05 13:15:00,0.8251
2020/01/05 13:20:00,0.83025
2020/01/05 13:25:00,0.83452
2020/01/05 13:30:00,0.83789
2020/01/05 13:35:00,0.84001
2020/01/05 13:40:00,0.84142
2020/01/05 13:45:00,0.84157
2020/01/05 13:50:00,0.84089
2020/01/05 13:55:00,0.83907
2020/01/05 14:00:00,0.83622
2020/01/05 14:05:00,0.83253
2020/01/05 14:10:00,0.82755
2020/01/05 14:15:00,0.82184
2020/01/05 14:20:00,0.8149
2020/01/05 14:25:00,0.80716
2020/01/05 14:30:00,0.79831
2020/01/05 14:35:00,0.78852
2020/01/05 14:40:00,0.77785
2020/01/05 14:45:00,0.7661
2020/01/05 14:50:00,0.75359
2020/01/05 14:55:00,0.74003
2020/01/05 15:00:00,0.72571
2020/01/05 15:05:00,0.71047
2020/01/05 15:10:00,0.69438
2020/01/05 15:15:00,0.67756
2020/01/05 15:20:00,0.65984
2020/01/05 15:25:00,0.64149
2020/01/05 15:30:00,0.62231
2020/01/05 15:35:00,0.60251
2020/01/05 15:40:00,0.58202
2020/01/05 15:45:00,0.56087
2020/01/05 15:50:00,0.5392
2020/01/05 15:55:00,0.51688
2020/01/05 16:00:00,0.49412
2020/01/05 16:05:00,0.47237
2020/01/05 16:10:00,0.44911
2020/01/05 16:15:00,0.42647
2020/01/05 16:20:00,0.40251
2020/01/05 16:25:00,0.3785
2020/01/05 16:30:00,0.35432
2020/01/05 16:35:00,0.32975
2020/01/05 16:40:00,0.30501
2020/01/05 16:45:00,0.28044
2020/01/05 16:50:00,0.25518
2020/01/05 16:55:00,0.23043
2020/01/05 17:00:00,0.20499
2020/01/05 17:05:00,0.17857
2020/01/05 17:10:00,0.153
2020/01/05 17:15:00,0.12675
2020/01/05 17:20:00,0.10148
2020/01/05 17:25:00,0.076005
2020/01/05 17:30:00,0.050858
2020/01/05 17:35:00,0.025821
2020/01/05 17:40:00,0.001365
2020/01/05 17:45:00,-0.022963
2020/01/05 17:50:00,-0.046563
2020/01/05 17:55:00,-0.070124
2020/01/05 18:00:00,-0.092844
2020/01/05 18:05:00,-0.11361
2020/01/05 18:10:00,-0.1349
2020/01/05 18:15:00,-0.15465
2020/01/05 18:20:00,-0.17473
2020/01/05 18:25:00,-0.19345
2020/01/05 18:30:00,-0.21171
2020/01/05 18:35:00,-0.22922
2020/01/05 18:40:00,-0.24606
2020/01/05 18:45:00,-0.26186
2020/01/05 18:50:00,-0.27697
2020/01/05 18:55:00,-0.29119
2020/01/05 19:00:00,-0.30451
2020/01/05 19:05:00,-0.31536
2020/01/05 19:10:00,-0.32614
2020/01/05 19:15:00,-0.33568
2020/01/05 19:20:00,-0.34443
2020/01/05 19:25:00,-0.352
2020/01/05 19:30:00,-0.35858
2020/01/05 19:35:00,-0.36433
2020/01/05 19:40:00,-0.36903
2020/01/05 19:45:00,-0.3724
2020/01/05 19:50:00,-0.37484
2020/01/05 19:55:00,-0.37641
2020/01/05 20:00:00,-0.3764
2020/01/05 20:05:00,-0.37574
2020/01/05 20:10:00,-0.37357
2020/01/05 20:15:00,-0.37066
2020/01/05 20:20:00,-0.36643
2020/01/05 20:25:00,-0.36102
2020/01/05 20:30:00,-0.35481
2020/01/05 20:35:00,-0.34718
2020/01/05 20:40:00,-0.33868
2020/01/05 20:45:00,-0.32904
2020/01/05 20:50:00,-0.31831
2020/01/05 20:55:00,-0.30659
2020/01/05 21:00:00,-0.29377
2020/01/05 21:05:00,-0.28152
2020/01/05 21:10:00,-0.26735
2020/01/05 21:15:00,-0.25263
2020/01/05 21:20:00,-0.23655
2020/01/05 21:25:00,-0.2199
2020/01/05 21:30:00,-0.20229
2020/01/05 21:35:00,-0.18376
2020/01/05 21:40:00,-0.16412
2020/01/05 21:45:00,-0.14414
2020/01/05 21:50:00,-0.12298
2020/01/05 21:55:00,-0.10116
2020/01/05 22:00:00,-0.078806
2020/01/05 22:05:00,-0.05386
2020/01/05 22:10:00,-0.029893
2020/01/05 22:15:00,-0.0038958
2020/01/05 22:20:00,0.021235
2020/01/05 22:25:00,0.047767
2020/01/05 22:30:00,0.074548
2020/01/05 22:35:00,0.10184
2020/01/05 22:40:00,0.12947
2020/01/05 22:45:00,0.15766
2020/01/05 22:50:00,0.18601
2020/01/05 22:55:00,0.21519
2020/01/05 23:00:00,0.24376
2020/01/05 23:05:00,0.27324
2020/01/05 23:10:00,0.30246
2020/01/05 23:15:00,0.33181
2020/01/05 23:20:00,0.36135
2020/01/05 23:25:00,0.39056
2020/01/05 23:30:00,0.42022
2020/01/05 23:35:00,0.44924
2020/01/05 23:40:00,0.47857
2020/01/05 23:45:00,0.50744
2020/01/05 23:50:00,0.53614
2020/01/05 23:55:00,0.5646
2020/01/06 00:00:00,0.59267
2020/01/06 00:05:00,0.62209
2020/01/06 00:10:00,0.6498
2020/01/06 00:15:00,0.67818
2020/01/06 00:20:00,0.70529
2020/01/06 00:25:00,0.73194
2020/01/06 00:30:00,0.75852
2020/01/06 00:35:00,0.78362
2020/01/06 00:40:00,0.80859
2020/01/06 00:45:00,0.83283
2020/01/06 00:50:00,0.85633
2020/01/06 00:55:00,0.87957
2020/01/06 01:00:00,0.90123
2020/01/06 01:05:00,0.92276
2020/01/06 01:10:00,0.9427
2020/01/06 01:15:00,0.9624
2020/01/06 01:20:00,0.98084
2020/01/06 01:25:00,0.99857
2020/01/06 01:30:00,1.0152
2020/01/06 01:35:00,1.0308
2020/01/06 01:40:00,1.0455
2020/01/06 01:45:00,1.0589
2020/01/06 01:50:00,1.0715
2020/01/06 01:55:00,1.083
2020/01/06 02:00:00,1.0933
2020/01/06 02:05:00,1.1012
2020/01/06 02:10:00,1.1089
2020/01/06 02:15:00,1.1146
2020/01/06 02:20:00,1.1195
2020/01/06 02:25:00,1.1237
2020/01/06 02:30:00,1.126
2020/01/06 02:35:00,1.128
2020/01/06 02:40:00,1.1283
2020/01/06 02:45:00,1.1279
2020/01/06 02:50:00,1.1262
2020/01/06 02:55:00,1.1233
2020/01/06 03:00:00,1.1199
2020/01/06 03:05:00,1.1161
2020/01/06 03:10:00,1.1107
2020/01/06 03:15:00,1.1049
2020/01/06 03:20:00,1.0979
2020/01/06 03:25:00,1.0894
2020/01/06 03:30:00,1.0806
2020/01/06 03:35:00,1.0703
2020/01/06 03:40:00,1.0591
2020/01/06 03:45:00,1.0471
2020/01/06 03:50:00,1.0339
2020/01/06 03:55:00,1.0201
2020/01/06 04:00:00,1.0049
2020/01/06 04:05:00,0.98808
2020/01/06 04:10:00,0.97099
2020/01/06 04:15:00,0.95224
2020/01/06 04:20:00,0.93334
2020/01/06 04:25:00,0.91377
2020/01/06 04:30:00,0.89318
2020/01/06 04:35:00,0.87236
2020/01/06 04:40:00,0.85112
2020/01/06 04:45:00,0.82911
2020/01/06 04:50:00,0.80692
2020/01/06 04:55:00,0.78398
2020/01/06 05:00:00,0.76103
2020/01/06 05:05:00,0.73712
2020/01/06 05:10:00,0.71348
2020/01/06 05:15:00,0.68921
2020/01/06 05:20:00,0.66494
2020/01/06 05:25:00,0.64048
2020/01/06 05:30:00,0.61585
2020/01/06 05:35:00,0.59126
2020/01/06 05:40:00,0.56647
2020/01/06 05:45:00,0.54184
2020/01/06 05:50:00,0.51718
2020/01/06 05:55:00,0.49265
2020/01/06 06:00:00,0.46836
2020/01/06 06:05:00,0.44098
2020/01/06 06:10:00,0.41628
2020/01/06 06:15:00,0.3895
2020/01/06 06:20:00,0.36519
