Time [yyyy/MM/dd HH:mm:ss],Patreksfjordur: water level (waterlevel) at Patreksfjordur_ FlowFM [m]
2020/02/01 05:25:00,-0.53539
2020/02/01 05:30:00,-0.55732
2020/02/01 05:35:00,-0.59121
2020/02/01 05:40:00,-0.63927
2020/02/01 05:45:00,-0.70106
2020/02/01 05:50:00,-0.77316
2020/02/01 05:55:00,-0.85008
2020/02/01 06:00:00,-0.92568
2020/02/01 06:05:00,-0.99458
2020/02/01 06:10:00,-1.0532
2020/02/01 06:15:00,-1.1
2020/02/01 06:20:00,-1.1346
2020/02/01 06:25:00,-1.1573
2020/02/01 06:30:00,-1.1674
2020/02/01 06:35:00,-1.1635
2020/02/01 06:40:00,-1.1437
2020/02/01 06:45:00,-1.1062
2020/02/01 06:50:00,-1.0501
2020/02/01 06:55:00,-0.97581
2020/02/01 07:00:00,-0.88589
2020/02/01 07:05:00,-0.78403
2020/02/01 07:10:00,-0.67461
2020/02/01 07:15:00,-0.56199
2020/02/01 07:20:00,-0.45001
2020/02/01 07:25:00,-0.34169
2020/02/01 07:30:00,-0.23939
2020/02/01 07:35:00,-0.14518
2020/02/01 07:40:00,-0.061354
2020/02/01 07:45:00,0.0096007
2020/02/01 07:50:00,0.065146
2020/02/01 07:55:00,0.10294
2020/02/01 08:00:00,0.12107
2020/02/01 08:05:00,0.11848
2020/02/01 08:10:00,0.095363
2020/02/01 08:15:00,0.053413
2020/02/01 08:20:00,-0.0042552
2020/02/01 08:25:00,-0.073301
2020/02/01 08:30:00,-0.1484
2020/02/01 08:35:00,-0.22365
2020/02/01 08:40:00,-0.29311
2020/02/01 08:45:00,-0.35146
2020/02/01 08:50:00,-0.39442
2020/02/01 08:55:00,-0.41908
2020/02/01 09:00:00,-0.42396
2020/02/01 09:05:00,-0.40912
2020/02/01 09:10:00,-0.37596
2020/02/01 09:15:00,-0.32698
2020/02/01 09:20:00,-0.26538
2020/02/01 09:25:00,-0.19475
2020/02/01 09:30:00,-0.11893
2020/02/01 09:35:00,-0.041886
2020/02/01 09:40:00,0.032573
2020/02/01 09:45:00,0.10125
2020/02/01 09:50:00,0.16195
2020/02/01 09:55:00,0.21363
2020/02/01 10:00:00,0.25654
2020/02/01 10:05:00,0.29217
2020/02/01 10:10:00,0.32309
2020/02/01 10:15:00,0.35244
2020/02/01 10:20:00,0.38318
2020/02/01 10:25:00,0.41758
2020/02/01 10:30:00,0.45698
2020/02/01 10:35:00,0.50172
2020/02/01 10:40:00,0.55133
2020/02/01 10:45:00,0.60476
2020/02/01 10:50:00,0.66066
2020/02/01 10:55:00,0.7176
2020/02/01 11:00:00,0.77416
2020/02/01 11:05:00,0.82883
2020/02/01 11:10:00,0.88004
2020/02/01 11:15:00,0.9262
2020/02/01 11:20:00,0.96578
2020/02/01 11:25:00,0.99749
2020/02/01 11:30:00,1.0205
2020/02/01 11:35:00,1.0344
2020/02/01 11:40:00,1.0397
2020/02/01 11:45:00,1.0372
2020/02/01 11:50:00,1.0281
2020/02/01 11:55:00,1.0137
2020/02/01 12:00:00,0.99467
2020/02/01 12:05:00,0.97167
2020/02/01 12:10:00,0.94478
2020/02/01 12:15:00,0.9139
2020/02/01 12:20:00,0.87886
2020/02/01 12:25:00,0.83973
2020/02/01 12:30:00,0.79698
2020/02/01 12:35:00,0.75158
2020/02/01 12:40:00,0.70504
2020/02/01 12:45:00,0.65932
2020/02/01 12:50:00,0.61668
2020/02/01 12:55:00,0.57956
2020/02/01 13:00:00,0.55031
2020/02/01 13:05:00,0.531
2020/02/01 13:10:00,0.52308
2020/02/01 13:15:00,0.52726
2020/02/01 13:20:00,0.54338
2020/02/01 13:25:00,0.57043
2020/02/01 13:30:00,0.60666
2020/02/01 13:35:00,0.6497
2020/02/01 13:40:00,0.6967
2020/02/01 13:45:00,0.74444
2020/02/01 13:50:00,0.78946
2020/02/01 13:55:00,0.82828
2020/02/01 14:00:00,0.85765
2020/02/01 14:05:00,0.87477
2020/02/01 14:10:00,0.87756
2020/02/01 14:15:00,0.86484
2020/02/01 14:20:00,0.83653
2020/02/01 14:25:00,0.79355
2020/02/01 14:30:00,0.73757
2020/02/01 14:35:00,0.6708
2020/02/01 14:40:00,0.59577
2020/02/01 14:45:00,0.51524
2020/02/01 14:50:00,0.43213
2020/02/01 14:55:00,0.34937
2020/02/01 15:00:00,0.26995
2020/02/01 15:05:00,0.19675
2020/02/01 15:10:00,0.13235
2020/02/01 15:15:00,0.078753
2020/02/01 15:20:00,0.037092
2020/02/01 15:25:00,0.0075216
2020/02/01 15:30:00,-0.01073
2020/02/01 15:35:00,-0.019177
2020/02/01 15:40:00,-0.019849
2020/02/01 15:45:00,-0.015057
2020/02/01 15:50:00,-0.007157
2020/02/01 15:55:00,0.0016231
2020/02/01 16:00:00,0.0092967
2020/02/01 16:05:00,0.014191
2020/02/01 16:10:00,0.014992
2020/02/01 16:15:00,0.010798
2020/02/01 16:20:00,0.001193
2020/02/01 16:25:00,-0.013721
2020/02/01 16:30:00,-0.033354
2020/02/01 16:35:00,-0.056731
2020/02/01 16:40:00,-0.082651
2020/02/01 16:45:00,-0.10988
2020/02/01 16:50:00,-0.13733
2020/02/01 16:55:00,-0.16426
2020/02/01 17:00:00,-0.19031
2020/02/01 17:05:00,-0.21547
2020/02/01 17:10:00,-0.24004
2020/02/01 17:15:00,-0.26445
2020/02/01 17:20:00,-0.28909
2020/02/01 17:25:00,-0.31424
2020/02/01 17:30:00,-0.33995
2020/02/01 17:35:00,-0.36611
2020/02/01 17:40:00,-0.39251
2020/02/01 17:45:00,-0.41891
2020/02/01 17:50:00,-0.44507
2020/02/01 17:55:00,-0.47082
2020/02/01 18:00:00,-0.49604
2020/02/01 18:05:00,-0.52065
2020/02/01 18:10:00,-0.54464
2020/02/01 18:15:00,-0.56797
2020/02/01 18:20:00,-0.59055
2020/02/01 18:25:00,-0.61229
2020/02/01 18:30:00,-0.63301
2020/02/01 18:35:00,-0.65249
2020/02/01 18:40:00,-0.67051
2020/02/01 18:45:00,-0.68676
2020/02/01 18:50:00,-0.70083
2020/02/01 18:55:00,-0.71222
2020/02/01 19:00:00,-0.72028
2020/02/01 19:05:00,-0.72432
2020/02/01 19:10:00,-0.72359
2020/02/01 19:15:00,-0.71744
2020/02/01 19:20:00,-0.70529
2020/02/01 19:25:00,-0.68675
2020/02/01 19:30:00,-0.66163
2020/02/01 19:35:00,-0.62997
2020/02/01 19:40:00,-0.59208
2020/02/01 19:45:00,-0.54858
2020/02/01 19:50:00,-0.50041
2020/02/01 19:55:00,-0.44888
2020/02/01 20:00:00,-0.39553
2020/02/01 20:05:00,-0.34211
2020/02/01 20:10:00,-0.29033
2020/02/01 20:15:00,-0.24178
2020/02/01 20:20:00,-0.1978
2020/02/01 20:25:00,-0.15941
2020/02/01 20:30:00,-0.1273
2020/02/01 20:35:00,-0.10185
2020/02/01 20:40:00,-0.083175
2020/02/01 20:45:00,-0.071091
2020/02/01 20:50:00,-0.065175
2020/02/01 20:55:00,-0.064754
2020/02/01 21:00:00,-0.068929
2020/02/01 21:05:00,-0.076609
2020/02/01 21:10:00,-0.086584
2020/02/01 21:15:00,-0.097616
2020/02/01 21:20:00,-0.10853
2020/02/01 21:25:00,-0.11828
2020/02/01 21:30:00,-0.12596
2020/02/01 21:35:00,-0.13083
2020/02/01 21:40:00,-0.13223
2020/02/01 21:45:00,-0.1296
2020/02/01 21:50:00,-0.12242
2020/02/01 21:55:00,-0.11025
2020/02/01 22:00:00,-0.092725
2020/02/01 22:05:00,-0.069638
2020/02/01 22:10:00,-0.04099
2020/02/01 22:15:00,-0.0070205
2020/02/01 22:20:00,0.03177
2020/02/01 22:25:00,0.074644
2020/02/01 22:30:00,0.12065
2020/02/01 22:35:00,0.16866
2020/02/01 22:40:00,0.21741
2020/02/01 22:45:00,0.26562
2020/02/01 22:50:00,0.31204
2020/02/01 22:55:00,0.35561
2020/02/01 23:00:00,0.39546
2020/02/01 23:05:00,0.43094
2020/02/01 23:10:00,0.46167
2020/02/01 23:15:00,0.48745
2020/02/01 23:20:00,0.50831
2020/02/01 23:25:00,0.52444
2020/02/01 23:30:00,0.53618
2020/02/01 23:35:00,0.54406
2020/02/01 23:40:00,0.54873
2020/02/01 23:45:00,0.55098
2020/02/01 23:50:00,0.55166
2020/02/01 23:55:00,0.55161
2020/02/02 00:00:00,0.55158
2020/02/02 00:05:00,0.55217
2020/02/02 00:10:00,0.5538
2020/02/02 00:15:00,0.55668
2020/02/02 00:20:00,0.5608
2020/02/02 00:25:00,0.56596
2020/02/02 00:30:00,0.57185
2020/02/02 00:35:00,0.57803
2020/02/02 00:40:00,0.58408
2020/02/02 00:45:00,0.58956
2020/02/02 00:50:00,0.59411
2020/02/02 00:55:00,0.59743
2020/02/02 01:00:00,0.59934
2020/02/02 01:05:00,0.59977
2020/02/02 01:10:00,0.59874
2020/02/02 01:15:00,0.59635
2020/02/02 01:20:00,0.59273
2020/02/02 01:25:00,0.58805
2020/02/02 01:30:00,0.58254
2020/02/02 01:35:00,0.57641
2020/02/02 01:40:00,0.56991
2020/02/02 01:45:00,0.56323
2020/02/02 01:50:00,0.55652
2020/02/02 01:55:00,0.54981
2020/02/02 02:00:00,0.54303
2020/02/02 02:05:00,0.53596
2020/02/02 02:10:00,0.52833
2020/02/02 02:15:00,0.51985
2020/02/02 02:20:00,0.51024
2020/02/02 02:25:00,0.49931
2020/02/02 02:30:00,0.48692
2020/02/02 02:35:00,0.47298
2020/02/02 02:40:00,0.45742
2020/02/02 02:45:00,0.44013
2020/02/02 02:50:00,0.421
2020/02/02 02:55:00,0.39985
2020/02/02 03:00:00,0.37652
2020/02/02 03:05:00,0.35082
2020/02/02 03:10:00,0.32263
2020/02/02 03:15:00,0.29184
2020/02/02 03:20:00,0.25843
2020/02/02 03:25:00,0.22247
2020/02/02 03:30:00,0.18413
2020/02/02 03:35:00,0.14374
2020/02/02 03:40:00,0.10177
2020/02/02 03:45:00,0.058876
2020/02/02 03:50:00,0.015827
2020/02/02 03:55:00,-0.026483
2020/02/02 04:00:00,-0.067111
2020/02/02 04:05:00,-0.10513
2020/02/02 04:10:00,-0.13966
2020/02/02 04:15:00,-0.16997
2020/02/02 04:20:00,-0.1955
2020/02/02 04:25:00,-0.21593
2020/02/02 04:30:00,-0.2312
2020/02/02 04:35:00,-0.24155
2020/02/02 04:40:00,-0.24748
2020/02/02 04:45:00,-0.24973
2020/02/02 04:50:00,-0.24919
2020/02/02 04:55:00,-0.24685
2020/02/02 05:00:00,-0.24377
2020/02/02 05:05:00,-0.24095
2020/02/02 05:10:00,-0.23932
2020/02/02 05:15:00,-0.23967
2020/02/02 05:20:00,-0.24264
2020/02/02 05:25:00,-0.24866
2020/02/02 05:30:00,-0.25798
2020/02/02 05:35:00,-0.27065
2020/02/02 05:40:00,-0.28654
2020/02/02 05:45:00,-0.30541
2020/02/02 05:50:00,-0.32689
2020/02/02 05:55:00,-0.35051
2020/02/02 06:00:00,-0.37581
2020/02/02 06:05:00,-0.40225
2020/02/02 06:10:00,-0.42931
2020/02/02 06:15:00,-0.45646
2020/02/02 06:20:00,-0.48318
2020/02/02 06:25:00,-0.509
2020/02/02 06:30:00,-0.53346
2020/02/02 06:35:00,-0.55617
2020/02/02 06:40:00,-0.57677
2020/02/02 06:45:00,-0.59498
2020/02/02 06:50:00,-0.6106
2020/02/02 06:55:00,-0.62345
2020/02/02 07:00:00,-0.63343
2020/02/02 07:05:00,-0.64049
2020/02/02 07:10:00,-0.64463
2020/02/02 07:15:00,-0.64595
2020/02/02 07:20:00,-0.64458
2020/02/02 07:25:00,-0.64072
2020/02/02 07:30:00,-0.63461
2020/02/02 07:35:00,-0.62653
2020/02/02 07:40:00,-0.61676
2020/02/02 07:45:00,-0.60558
2020/02/02 07:50:00,-0.59325
2020/02/02 07:55:00,-0.58002
2020/02/02 08:00:00,-0.56608
2020/02/02 08:05:00,-0.5516
2020/02/02 08:10:00,-0.53673
2020/02/02 08:15:00,-0.52155
2020/02/02 08:20:00,-0.50614
2020/02/02 08:25:00,-0.49049
2020/02/02 08:30:00,-0.47457
2020/02/02 08:35:00,-0.45829
2020/02/02 08:40:00,-0.44154
2020/02/02 08:45:00,-0.42424
2020/02/02 08:50:00,-0.40628
2020/02/02 08:55:00,-0.38763
2020/02/02 09:00:00,-0.36831
2020/02/02 09:05:00,-0.34842
2020/02/02 09:10:00,-0.3281
2020/02/02 09:15:00,-0.30755
2020/02/02 09:20:00,-0.28699
2020/02/02 09:25:00,-0.26661
2020/02/02 09:30:00,-0.24659
2020/02/02 09:35:00,-0.22707
2020/02/02 09:40:00,-0.20813
2020/02/02 09:45:00,-0.18977
2020/02/02 09:50:00,-0.17198
2020/02/02 09:55:00,-0.15466
2020/02/02 10:00:00,-0.13769
2020/02/02 10:05:00,-0.12092
2020/02/02 10:10:00,-0.10418
2020/02/02 10:15:00,-0.0873
2020/02/02 10:20:00,-0.070073
2020/02/02 10:25:00,-0.052307
2020/02/02 10:30:00,-0.033825
2020/02/02 10:35:00,-0.014491
2020/02/02 10:40:00,0.0057798
2020/02/02 10:45:00,0.027018
2020/02/02 10:50:00,0.049205
2020/02/02 10:55:00,0.072271
2020/02/02 11:00:00,0.096108
2020/02/02 11:05:00,0.12056
2020/02/02 11:10:00,0.14543
2020/02/02 11:15:00,0.17049
2020/02/02 11:20:00,0.19546
2020/02/02 11:25:00,0.22003
2020/02/02 11:30:00,0.24387
2020/02/02 11:35:00,0.26665
2020/02/02 11:40:00,0.28805
2020/02/02 11:45:00,0.30779
2020/02/02 11:50:00,0.32565
2020/02/02 11:55:00,0.34144
2020/02/02 12:00:00,0.355
2020/02/02 12:05:00,0.36623
2020/02/02 12:10:00,0.37506
2020/02/02 12:15:00,0.38149
2020/02/02 12:20:00,0.38555
2020/02/02 12:25:00,0.38737
2020/02/02 12:30:00,0.38719
2020/02/02 12:35:00,0.38532
2020/02/02 12:40:00,0.38216
2020/02/02 12:45:00,0.37813
2020/02/02 12:50:00,0.37369
2020/02/02 12:55:00,0.36928
2020/02/02 13:00:00,0.36532
2020/02/02 13:05:00,0.36216
2020/02/02 13:10:00,0.3601
2020/02/02 13:15:00,0.35932
2020/02/02 13:20:00,0.35991
2020/02/02 13:25:00,0.36185
2020/02/02 13:30:00,0.36498
2020/02/02 13:35:00,0.36901
2020/02/02 13:40:00,0.37359
2020/02/02 13:45:00,0.3783
2020/02/02 13:50:00,0.38274
2020/02/02 13:55:00,0.38651
2020/02/02 14:00:00,0.38926
2020/02/02 14:05:00,0.3907
2020/02/02 14:10:00,0.39059
2020/02/02 14:15:00,0.38874
2020/02/02 14:20:00,0.38504
2020/02/02 14:25:00,0.37941
2020/02/02 14:30:00,0.37182
2020/02/02 14:35:00,0.36229
2020/02/02 14:40:00,0.35089
2020/02/02 14:45:00,0.3377
2020/02/02 14:50:00,0.32285
2020/02/02 14:55:00,0.30646
2020/02/02 15:00:00,0.28865
2020/02/02 15:05:00,0.26955
2020/02/02 15:10:00,0.24927
2020/02/02 15:15:00,0.22796
2020/02/02 15:20:00,0.20571
2020/02/02 15:25:00,0.18264
2020/02/02 15:30:00,0.15881
2020/02/02 15:35:00,0.13431
2020/02/02 15:40:00,0.10918
2020/02/02 15:45:00,0.083492
2020/02/02 15:50:00,0.05734
2020/02/02 15:55:00,0.030827
2020/02/02 16:00:00,0.0040785
2020/02/02 16:05:00,-0.022768
2020/02/02 16:10:00,-0.049566
2020/02/02 16:15:00,-0.076174
2020/02/02 16:20:00,-0.10246
2020/02/02 16:25:00,-0.12829
2020/02/02 16:30:00,-0.15355
2020/02/02 16:35:00,-0.17811
2020/02/02 16:40:00,-0.20183
2020/02/02 16:45:00,-0.22458
2020/02/02 16:50:00,-0.24627
2020/02/02 16:55:00,-0.26683
2020/02/02 17:00:00,-0.28622
2020/02/02 17:05:00,-0.30445
2020/02/02 17:10:00,-0.32159
2020/02/02 17:15:00,-0.3377
2020/02/02 17:20:00,-0.35287
2020/02/02 17:25:00,-0.36716
2020/02/02 17:30:00,-0.38065
2020/02/02 17:35:00,-0.39342
2020/02/02 17:40:00,-0.40555
2020/02/02 17:45:00,-0.41714
2020/02/02 17:50:00,-0.42827
2020/02/02 17:55:00,-0.43908
2020/02/02 18:00:00,-0.44966
2020/02/02 18:05:00,-0.46015
2020/02/02 18:10:00,-0.47064
2020/02/02 18:15:00,-0.48121
2020/02/02 18:20:00,-0.49193
2020/02/02 18:25:00,-0.50282
2020/02/02 18:30:00,-0.51388
2020/02/02 18:35:00,-0.52505
2020/02/02 18:40:00,-0.53626
2020/02/02 18:45:00,-0.54736
2020/02/02 18:50:00,-0.55818
2020/02/02 18:55:00,-0.56852
2020/02/02 19:00:00,-0.57817
2020/02/02 19:05:00,-0.58688
2020/02/02 19:10:00,-0.59443
2020/02/02 19:15:00,-0.60061
2020/02/02 19:20:00,-0.60526
2020/02/02 19:25:00,-0.60824
2020/02/02 19:30:00,-0.60948
2020/02/02 19:35:00,-0.60893
2020/02/02 19:40:00,-0.6066
2020/02/02 19:45:00,-0.60254
2020/02/02 19:50:00,-0.5968
2020/02/02 19:55:00,-0.58948
2020/02/02 20:00:00,-0.58068
2020/02/02 20:05:00,-0.5705
2020/02/02 20:10:00,-0.55907
2020/02/02 20:15:00,-0.5465
2020/02/02 20:20:00,-0.53293
2020/02/02 20:25:00,-0.51846
2020/02/02 20:30:00,-0.50322
2020/02/02 20:35:00,-0.48734
2020/02/02 20:40:00,-0.47095
2020/02/02 20:45:00,-0.45418
2020/02/02 20:50:00,-0.43715
2020/02/02 20:55:00,-0.41995
2020/02/02 21:00:00,-0.40267
2020/02/02 21:05:00,-0.38536
2020/02/02 21:10:00,-0.36803
2020/02/02 21:15:00,-0.35067
2020/02/02 21:20:00,-0.33321
2020/02/02 21:25:00,-0.31559
2020/02/02 21:30:00,-0.29772
2020/02/02 21:35:00,-0.27948
2020/02/02 21:40:00,-0.26078
2020/02/02 21:45:00,-0.2415
2020/02/02 21:50:00,-0.22155
2020/02/02 21:55:00,-0.20085
2020/02/02 22:00:00,-0.17932
2020/02/02 22:05:00,-0.15694
2020/02/02 22:10:00,-0.1337
2020/02/02 22:15:00,-0.10964
2020/02/02 22:20:00,-0.084822
2020/02/02 22:25:00,-0.059344
2020/02/02 22:30:00,-0.0333
2020/02/02 22:35:00,-0.0067776
2020/02/02 22:40:00,0.020148
2020/02/02 22:45:00,0.047419
2020/02/02 22:50:00,0.074988
2020/02/02 22:55:00,0.10281
2020/02/02 23:00:00,0.13086
2020/02/02 23:05:00,0.15907
2020/02/02 23:10:00,0.18739
2020/02/02 23:15:00,0.21578
2020/02/02 23:20:00,0.24417
2020/02/02 23:25:00,0.27248
2020/02/02 23:30:00,0.30064
2020/02/02 23:35:00,0.32855
2020/02/02 23:40:00,0.35608
2020/02/02 23:45:00,0.38311
2020/02/02 23:50:00,0.40946
2020/02/02 23:55:00,0.43494
2020/02/03 00:00:00,0.45938
2020/02/03 00:05:00,0.48259
2020/02/03 00:10:00,0.50443
2020/02/03 00:15:00,0.52477
2020/02/03 00:20:00,0.54355
2020/02/03 00:25:00,0.56073
2020/02/03 00:30:00,0.57633
2020/02/03 00:35:00,0.59039
2020/02/03 00:40:00,0.60297
2020/02/03 00:45:00,0.61419
2020/02/03 00:50:00,0.62416
2020/02/03 00:55:00,0.63303
2020/02/03 01:00:00,0.64092
2020/02/03 01:05:00,0.64795
2020/02/03 01:10:00,0.65423
2020/02/03 01:15:00,0.65987
2020/02/03 01:20:00,0.66498
2020/02/03 01:25:00,0.66962
2020/02/03 01:30:00,0.67389
2020/02/03 01:35:00,0.67786
2020/02/03 01:40:00,0.68157
2020/02/03 01:45:00,0.68503
2020/02/03 01:50:00,0.68825
2020/02/03 01:55:00,0.69117
2020/02/03 02:00:00,0.69374
2020/02/03 02:05:00,0.69589
2020/02/03 02:10:00,0.69755
2020/02/03 02:15:00,0.69867
2020/02/03 02:20:00,0.69917
2020/02/03 02:25:00,0.69902
2020/02/03 02:30:00,0.69816
2020/02/03 02:35:00,0.69652
2020/02/03 02:40:00,0.69405
2020/02/03 02:45:00,0.69066
2020/02/03 02:50:00,0.68629
2020/02/03 02:55:00,0.68085
2020/02/03 03:00:00,0.67428
2020/02/03 03:05:00,0.6665
2020/02/03 03:10:00,0.65749
2020/02/03 03:15:00,0.64721
2020/02/03 03:20:00,0.63564
2020/02/03 03:25:00,0.62279
2020/02/03 03:30:00,0.60865
2020/02/03 03:35:00,0.59325
2020/02/03 03:40:00,0.57662
2020/02/03 03:45:00,0.55881
2020/02/03 03:50:00,0.5399
2020/02/03 03:55:00,0.51999
2020/02/03 04:00:00,0.49922
2020/02/03 04:05:00,0.47772
2020/02/03 04:10:00,0.45565
2020/02/03 04:15:00,0.43313
2020/02/03 04:20:00,0.41027
2020/02/03 04:25:00,0.38716
2020/02/03 04:30:00,0.36387
2020/02/03 04:35:00,0.34044
2020/02/03 04:40:00,0.31693
2020/02/03 04:45:00,0.2934
2020/02/03 04:50:00,0.26992
2020/02/03 04:55:00,0.24654
2020/02/03 05:00:00,0.22333
2020/02/03 05:05:00,0.20031
2020/02/03 05:10:00,0.17747
2020/02/03 05:15:00,0.15482
2020/02/03 05:20:00,0.13233
2020/02/03 05:25:00,0.10998
2020/02/03 05:30:00,0.087775
2020/02/03 05:35:00,0.065742
2020/02/03 05:40:00,0.043914
2020/02/03 05:45:00,0.022335
2020/02/03 05:50:00,0.0010412
2020/02/03 05:55:00,-0.019946
2020/02/03 06:00:00,-0.040622
2020/02/03 06:05:00,-0.060991
2020/02/03 06:10:00,-0.081068
2020/02/03 06:15:00,-0.10088
2020/02/03 06:20:00,-0.12046
2020/02/03 06:25:00,-0.13985
2020/02/03 06:30:00,-0.15905
2020/02/03 06:35:00,-0.17807
2020/02/03 06:40:00,-0.19689
2020/02/03 06:45:00,-0.2155
2020/02/03 06:50:00,-0.23386
2020/02/03 06:55:00,-0.25191
2020/02/03 07:00:00,-0.26954
2020/02/03 07:05:00,-0.28666
2020/02/03 07:10:00,-0.30317
2020/02/03 07:15:00,-0.31897
2020/02/03 07:20:00,-0.33395
2020/02/03 07:25:00,-0.34801
2020/02/03 07:30:00,-0.36103
2020/02/03 07:35:00,-0.37291
2020/02/03 07:40:00,-0.38356
2020/02/03 07:45:00,-0.3929
2020/02/03 07:50:00,-0.4009
2020/02/03 07:55:00,-0.40753
2020/02/03 08:00:00,-0.41279
2020/02/03 08:05:00,-0.41672
2020/02/03 08:10:00,-0.41937
2020/02/03 08:15:00,-0.42082
2020/02/03 08:20:00,-0.42112
2020/02/03 08:25:00,-0.42033
2020/02/03 08:30:00,-0.41852
2020/02/03 08:35:00,-0.41575
2020/02/03 08:40:00,-0.41211
2020/02/03 08:45:00,-0.40767
2020/02/03 08:50:00,-0.40253
2020/02/03 08:55:00,-0.39677
2020/02/03 09:00:00,-0.39048
2020/02/03 09:05:00,-0.38371
2020/02/03 09:10:00,-0.3765
2020/02/03 09:15:00,-0.36886
2020/02/03 09:20:00,-0.36081
2020/02/03 09:25:00,-0.35236
2020/02/03 09:30:00,-0.34353
2020/02/03 09:35:00,-0.33434
2020/02/03 09:40:00,-0.32482
2020/02/03 09:45:00,-0.315
2020/02/03 09:50:00,-0.3049
2020/02/03 09:55:00,-0.29451
2020/02/03 10:00:00,-0.2838
2020/02/03 10:05:00,-0.27273
2020/02/03 10:10:00,-0.26123
2020/02/03 10:15:00,-0.24924
2020/02/03 10:20:00,-0.23668
2020/02/03 10:25:00,-0.22351
2020/02/03 10:30:00,-0.20969
2020/02/03 10:35:00,-0.19519
2020/02/03 10:40:00,-0.18001
2020/02/03 10:45:00,-0.16417
2020/02/03 10:50:00,-0.14768
2020/02/03 10:55:00,-0.1306
2020/02/03 11:00:00,-0.11296
2020/02/03 11:05:00,-0.094829
2020/02/03 11:10:00,-0.076243
2020/02/03 11:15:00,-0.057251
2020/02/03 11:20:00,-0.037899
2020/02/03 11:25:00,-0.01824
2020/02/03 11:30:00,0.001658
2020/02/03 11:35:00,0.021716
2020/02/03 11:40:00,0.04185
2020/02/03 11:45:00,0.061979
2020/02/03 11:50:00,0.082043
2020/02/03 11:55:00,0.102
2020/02/03 12:00:00,0.12184
2020/02/03 12:05:00,0.14152
2020/02/03 12:10:00,0.16104
2020/02/03 12:15:00,0.18032
2020/02/03 12:20:00,0.19932
2020/02/03 12:25:00,0.21794
2020/02/03 12:30:00,0.23608
2020/02/03 12:35:00,0.25365
2020/02/03 12:40:00,0.27055
2020/02/03 12:45:00,0.2867
2020/02/03 12:50:00,0.30205
2020/02/03 12:55:00,0.31653
2020/02/03 13:00:00,0.33009
2020/02/03 13:05:00,0.34267
2020/02/03 13:10:00,0.35424
2020/02/03 13:15:00,0.36478
2020/02/03 13:20:00,0.37429
2020/02/03 13:25:00,0.38277
2020/02/03 13:30:00,0.39024
2020/02/03 13:35:00,0.39677
2020/02/03 13:40:00,0.40242
2020/02/03 13:45:00,0.40726
2020/02/03 13:50:00,0.41134
2020/02/03 13:55:00,0.41474
2020/02/03 14:00:00,0.4175
2020/02/03 14:05:00,0.41967
2020/02/03 14:10:00,0.4213
2020/02/03 14:15:00,0.42242
2020/02/03 14:20:00,0.42306
2020/02/03 14:25:00,0.42324
2020/02/03 14:30:00,0.42294
2020/02/03 14:35:00,0.42213
2020/02/03 14:40:00,0.42077
2020/02/03 14:45:00,0.41879
2020/02/03 14:50:00,0.41613
2020/02/03 14:55:00,0.41271
2020/02/03 15:00:00,0.40846
2020/02/03 15:05:00,0.40332
2020/02/03 15:10:00,0.39724
2020/02/03 15:15:00,0.39016
2020/02/03 15:20:00,0.38206
2020/02/03 15:25:00,0.37291
2020/02/03 15:30:00,0.3627
2020/02/03 15:35:00,0.35142
2020/02/03 15:40:00,0.33909
2020/02/03 15:45:00,0.32572
2020/02/03 15:50:00,0.31136
2020/02/03 15:55:00,0.29603
2020/02/03 16:00:00,0.27979
2020/02/03 16:05:00,0.26265
2020/02/03 16:10:00,0.24467
2020/02/03 16:15:00,0.22587
2020/02/03 16:20:00,0.20632
2020/02/03 16:25:00,0.18606
2020/02/03 16:30:00,0.16518
2020/02/03 16:35:00,0.14376
2020/02/03 16:40:00,0.12187
2020/02/03 16:45:00,0.099621
2020/02/03 16:50:00,0.077094
2020/02/03 16:55:00,0.05437
2020/02/03 17:00:00,0.031518
2020/02/03 17:05:00,0.0085978
2020/02/03 17:10:00,-0.014335
2020/02/03 17:15:00,-0.03723
2020/02/03 17:20:00,-0.060041
2020/02/03 17:25:00,-0.082732
2020/02/03 17:30:00,-0.10528
2020/02/03 17:35:00,-0.12765
2020/02/03 17:40:00,-0.14986
2020/02/03 17:45:00,-0.17191
2020/02/03 17:50:00,-0.19383
2020/02/03 17:55:00,-0.21565
2020/02/03 18:00:00,-0.23741
2020/02/03 18:05:00,-0.25913
2020/02/03 18:10:00,-0.28085
2020/02/03 18:15:00,-0.30258
2020/02/03 18:20:00,-0.32431
2020/02/03 18:25:00,-0.34602
2020/02/03 18:30:00,-0.36768
2020/02/03 18:35:00,-0.38924
2020/02/03 18:40:00,-0.41062
2020/02/03 18:45:00,-0.43176
2020/02/03 18:50:00,-0.45258
2020/02/03 18:55:00,-0.47299
2020/02/03 19:00:00,-0.49294
2020/02/03 19:05:00,-0.51238
2020/02/03 19:10:00,-0.53125
2020/02/03 19:15:00,-0.54953
2020/02/03 19:20:00,-0.5672
2020/02/03 19:25:00,-0.58424
2020/02/03 19:30:00,-0.60065
2020/02/03 19:35:00,-0.61641
2020/02/03 19:40:00,-0.63152
2020/02/03 19:45:00,-0.64595
2020/02/03 19:50:00,-0.65968
2020/02/03 19:55:00,-0.67269
2020/02/03 20:00:00,-0.68494
